File: abc_unknown_cases/imgfifo-p106.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/imgfifo-p106.aig; &put; fold; pdr -v -n -c"
PDR Parameters: -n -c
Parameter Set: 4 of 32
Started at: Wed 18 Jun 2025 05:15:19 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/imgfifo-p106.aig; &put; fold; pdr -v -n -c".

Warning: The last 44 outputs are interpreted as constraints.
Converted 28 1-valued FFs and 414 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 14                                                                1    15      0.01 sec
  2 : 0 29 72                                                             2    78      0.07 sec
  3 : 0 19 22 61                                                          3    81      0.08 sec
  4 : 0 30 47 42 157                                                     15   142      0.28 sec
  5 : 0 16 26 27 27 167                                                   4   159      0.34 sec
  6 : 0 19 37 36 48 52 228                                               19   205      0.56 sec
  7 : 0 17 16 16 27 27 18 195                                             1   205      0.58 sec
  8 : 0 17 16 16 26 27 18 17 179                                          1   205      0.60 sec
  9 : 0 17 16 16 26 27 18 17 13 170                                       1   205      0.62 sec
 10 : 0 17 16 16 26 27 27 30 33 36 182                                    8   205      0.82 sec
 11 : 0 17 16 16 26 27 26 23 29 32 18 171                                 1   205      0.85 sec
 12 : 0 17 16 16 26 27 26 37 73 158 200 320 606                          14   218      3.45 sec
 13 : 0 17 16 16 26 27 24 28 43 83 77 132 113 409                         1   218      3.57 sec
 14 : 0 17 16 16 26 27 26 32 50 108 119 209 188 124 475                  25   219      4.53 sec
 15 : 0 17 16 16 26 27 26 30 50 97 107 152 115 74 98 446                  1   221      4.70 sec
 16 : 0 17 16 16 26 27 26 30 50 96 121 192 214 232 305 342 586           34   223      7.62 sec
 17 : ... 17 16 16 26 27 24 29 51 96 116 176 180 180 210 256 316 575      7   223      8.33 sec
 18 : ... 16 16 26 27 24 29 51 96 116 176 194 208 224 267 370 379 751    29   227     10.87 sec
 19 : ... 16 26 27 23 26 45 81 97 136 179 192 198 200 213 456 799 845    11   227     14.43 sec
 20 : ... 27 23 26 45 81 97 133 169 183 180 160 156 262 510 602 712      17   232     16.43 sec
 21 : ... 23 26 44 82 97 133 169 189 212 213 211 305 641 690 588 848     19   232     20.81 sec
 22 : ... 26 44 82 96 131 166 144 154 171 185 267 634 646 544 463 723    26   232     22.55 sec
 23 : ... 82 96 131 166 144 154 171 183 264 623 687 582 619 684 809      16   232     25.92 sec
 24 : ... 96 131 165 137 143 159 162 260 601 669 589 634 826 811 967     20   232     30.10 sec
 25 : ... 126 156 124 121 108 99 152 451 452 594 475 512 967 847 1019    14   235     33.97 sec
 26 : ... 123 120 106 97 154 442 429 573 452 527 888 1621 1800 1456      17   238     43.56 sec
 27 : ... 119 119 105 96 153 441 427 557 384 340 484 826 1354 896 991     9   238     45.78 sec
 28 : ... 105 96 151 442 428 562 425 401 559 928 1521 1386 1138 1510     42   251     55.96 sec
 29 : ... 96 151 434 408 565 415 397 504 802 1201 1124 1144 810 1072      8   251     58.21 sec
