File: abc_unknown_cases/imgfifo-p083.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/imgfifo-p083.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Sun 15 Jun 2025 12:57:32 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/imgfifo-p083.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The last 44 outputs are interpreted as constraints.
Converted 28 1-valued FFs and 414 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 9                                                                 1     9      0.01 sec
  2 : 0 8 14                                                              1    22      0.02 sec
  3 : 0 8 4 22                                                            1    28      0.03 sec
  4 : 0 8 4 7 18                                                          1    30      0.03 sec
  5 : 0 8 4 7 6 14                                                        1    30      0.03 sec
  6 : 0 8 7 18 20 18 52                                                   7    80      0.17 sec
  7 : 0 8 3 13 14 10 11 47                                                1    81      0.18 sec
  8 : 0 8 3 13 14 10 11 8 39                                              0    81      0.19 sec
  9 : 0 8 3 13 14 10 11 8 9 34                                            1    83      0.19 sec
 10 : 0 8 3 13 14 10 11 9 12 9 48                                         3    85      0.25 sec
 11 : 0 8 3 13 14 10 11 12 12 13 20 69                                    6    89      0.38 sec
 12 : 0 8 3 13 14 10 11 5 4 5 8 7 64                                      0    89      0.39 sec
 13 : 0 8 3 13 14 10 11 5 4 5 8 7 7 58                                    1    89      0.39 sec
 14 : 0 8 3 13 14 10 11 5 4 5 9 12 14 13 68                               6    92      0.48 sec
 15 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 67                                0    92      0.49 sec
 16 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 4 63                              0    92      0.49 sec
 17 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 4 6 59                            1    92      0.49 sec
 18 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 4 6 3 58                          1    92      0.50 sec
 19 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 8 9 5 69                        5    93      0.56 sec
 20 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 1 5 65                      0    93      0.56 sec
 21 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 1 5 4 62                    1    93      0.57 sec
 22 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 6 8 7 72                  4    98      0.65 sec
 23 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 4 70                0    98      0.65 sec
 24 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 4 6 66              1    98      0.66 sec
 25 : 0 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 4 6 3 65            1    98      0.66 sec
 26 : ... 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 12 14 15 77     6   101      0.82 sec
 27 : ... 8 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 5 7 7 5 76      0   101      0.82 sec
 28 : ... 3 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 5 7 7 5 6 70      0   101      0.83 sec
 29 : ... 13 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 5 7 7 5 6 3 68      1   101      0.83 sec
 30 : ... 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 5 7 8 10 15 13 11 89      8   103      1.08 sec
 31 : ... 14 10 11 5 4 5 6 7 8 6 5 6 1 5 3 3 3 3 7 5 7 8 6 8 8 8 8 81     1   103      1.09 sec
 32 : ... 4 5 6 7 8 6 5 6 1 5 3 3 3 3 8 7 10 10 9 10 13 20 20 39 226     14   193      2.19 sec
