File: abc_unknown_cases/6s149.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s149.aig; &put; fold; pdr -v -n -c"
PDR Parameters: -n -c
Parameter Set: 4 of 32
Started at: Sat 21 Jun 2025 10:49:22 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s149.aig; &put; fold; pdr -v -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.15 sec
  2 : 0 1 1                                                               1     2      0.15 sec
  3 : 0 1 2 1                                                             1     3      0.15 sec
  4 : 0 1 1 1 1                                                           1     3      0.15 sec
  5 : 0 1 1 1 1 1                                                         5     4      0.15 sec
  6 : 0 1 1 1 1 1 1                                                       1     5      0.15 sec
  7 : 0 1 1 1 1 1 2 1                                                     1     5      0.15 sec
  8 : 0 1 1 1 1 1 1 2 1                                                   1     5      0.16 sec
  9 : 0 1 1 1 1 1 1 1 1 1                                                 1     6      0.16 sec
 10 : 0 1 1 1 1 1 1 1 1 2 1                                               1     7      0.16 sec
 11 : 0 1 1 1 1 1 1 1 1 1 2 1                                             1     7      0.16 sec
 12 : 0 1 1 1 1 1 1 1 1 1 1 2 1                                           1     7      0.17 sec
 13 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1                                         1     7      0.17 sec
 14 : 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1                                       1     7      0.17 sec
 15 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                                     0     7      0.17 sec
 16 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1                                   1     7      0.18 sec
 17 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1                                 1     7      0.18 sec
 18 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                               1     7      0.18 sec
 19 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1                             1     7      0.19 sec
 20 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                           1     7      0.19 sec
 21 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1                         1     7      0.20 sec
 22 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                       1     7      0.20 sec
 23 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 2 1 4083                  9  2581    171.46 sec
 24 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4065                1  2581    171.79 sec
 25 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4065              1  2581    172.10 sec
 26 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4065            1  2581    172.41 sec
 27 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4065          1  2581    172.72 sec
