File: abc_unknown_cases/6s342rb122.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s342rb122.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Wed 18 Jun 2025 01:15:19 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s342rb122.aig; &put; fold; pdr -v -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.32 sec
  2 : 0 9 11                                                              6    11      0.32 sec
  3 : 0 2 4 7                                                             0    11      0.32 sec
  4 : 0 2 4 3 4                                                           0    11      0.33 sec
  5 : 0 2 4 3 1 3                                                         0    11      0.33 sec
  6 : 0 2 4 3 1 1 2                                                       0    11      0.33 sec
  7 : 0 4 5 7 8 5 5 21                                                   10    23      0.34 sec
  8 : 0 4 5 7 4 4 3 3 19                                                  0    23      0.34 sec
  9 : 0 4 5 7 4 4 3 3 3 16                                                0    23      0.35 sec
 10 : 0 26 37 57 41 38 57 54 48 26 146                                   45   167      1.33 sec
 11 : 0 20 22 27 20 35 46 31 38 18 13 130                                 0   167      1.37 sec
 12 : 0 20 22 27 20 35 45 31 37 18 11 8 122                               0   167      1.40 sec
 13 : 0 20 22 27 20 35 45 31 37 18 11 8 4 118                             0   167      1.43 sec
 14 : 0 62 99 155 226 443 750 740 1006 777 452 299 94 56 805            840   691     25.27 sec
 15 : 0 18 16 15 26 70 172 151 261 350 342 219 106 75 52 759              0   691     25.52 sec
 16 : 0 18 16 15 26 67 152 132 240 341 332 221 106 75 51 28 731           0   691     25.71 sec
 17 : ... 18 16 15 26 67 151 124 239 336 329 220 107 80 64 58 36 768     31   692     26.19 sec
 18 : ... 16 15 26 67 150 124 238 335 329 219 107 76 49 45 25 30 747      1   692     26.36 sec
 19 : ... 15 26 67 150 124 238 335 329 219 107 76 49 45 25 30 12 735      0   692     26.53 sec
 20 : ... 26 67 150 124 237 332 329 219 107 76 49 45 25 30 12 6 729       0   692     26.70 sec
 21 : ... 67 150 124 237 332 329 219 107 78 59 74 77 98 91 90 70 948     63   745     30.01 sec
 22 : ... 25 67 150 124 225 330 337 216 98 47 35 25 16 14 6 5 3 3 924     0   745     30.20 sec
 23 : ... 67 150 124 225 330 337 216 98 47 35 25 16 14 6 5 3 3 6 918      0   745     30.37 sec
 24 : ... 225 330 336 215 99 46 35 25 16 14 14 25 33 54 63 97 1133       42   790     32.35 sec
 25 : ... 269 285 195 121 72 37 24 15 12 10 10 16 20 30 37 72 1139        6   790     32.67 sec
 26 : ... 266 281 190 123 72 37 24 15 12 10 10 16 20 30 36 66 24 1126     6   790     32.86 sec
 27 : ... 281 190 123 72 37 24 15 12 10 10 16 20 30 36 66 22 10 1116      0   790     33.03 sec
 28 : ... 123 72 37 24 15 12 10 14 22 23 83 163 199 148 98 68 2968       75   982     60.58 sec
 29 : ... 120 71 36 24 15 9 10 11 13 17 52 111 90 50 26 27 15 2779        3   982     60.95 sec
 30 : ... 120 71 36 24 15 9 10 11 13 17 52 111 89 50 23 25 14 12 2757     0   982     61.24 sec
 31 : ... 71 36 24 15 9 10 11 13 17 52 111 89 55 40 49 46 68 77 2931     34  1006     63.69 sec
 32 : ... 36 24 15 9 10 11 13 17 52 110 88 52 33 32 33 39 53 46 2899      6  1006     64.11 sec
 33 : ... 20 28 53 120 207 338 245 233 257 289 265 242 336 251 5622     295  1222    143.03 sec
 34 : ... 9 11 13 20 30 61 118 209 107 81 85 70 66 65 74 56 49 5185       0  1222    143.88 sec
 35 : ... 11 13 20 30 61 118 209 106 80 84 70 66 62 74 56 47 31 5143      2  1222    144.57 sec
 36 : ... 13 20 30 61 118 209 106 80 84 70 66 62 74 56 47 36 36 5138     14  1222    145.39 sec
 37 : ... 20 30 61 118 209 106 80 84 70 66 62 74 56 47 33 27 49 5092      3  1222    146.05 sec
 38 : ... 30 61 118 209 106 80 83 70 67 62 74 56 47 33 26 46 41 5050      2  1222    146.70 sec
 39 : ... 61 117 208 106 80 80 71 71 62 74 54 45 33 28 50 44 58 5038     12  1222    147.65 sec
 40 : ... 117 208 106 80 80 71 70 62 74 54 45 36 34 59 61 71 67 5071     19  1222    149.41 sec
 41 : ... 208 106 80 80 67 69 65 74 54 45 30 24 49 48 47 43 34 5038       2  1222    150.09 sec
 42 : ... 106 80 80 67 69 65 74 54 45 30 24 49 48 47 43 33 26 5026        6  1222    150.80 sec
 43 : ... 121 106 69 83 71 86 67 76 81 104 98 70 70 85 85 75 59 6309    194  1323    186.55 sec
 44 : ... 107 70 76 67 81 56 65 55 76 86 52 44 57 34 25 24 14 6140        0  1323    187.72 sec
 45 : ... 107 70 76 67 81 56 65 55 66 86 51 43 57 31 24 24 14 12 6124     0  1323    188.68 sec
 46 : ... 70 76 67 81 56 65 55 66 86 51 43 57 31 24 24 14 12 9 6114       0  1323    189.59 sec
 47 : ... 76 67 81 56 65 55 66 86 51 44 59 35 29 33 26 34 34 49 6238     36  1324    193.43 sec
 48 : ... 67 81 56 65 55 66 86 51 43 58 32 19 22 15 11 7 11 15 6206       0  1324    194.38 sec
 49 : ... 67 81 56 65 55 66 86 51 43 58 32 19 22 14 11 7 10 15 9 6197     0  1324    195.31 sec
 50 : ... 57 65 55 66 86 51 43 58 32 19 22 16 24 21 29 35 43 62 6315     25  1324    197.98 sec
 51 : ... 65 54 43 82 48 43 61 33 19 22 14 11 13 12 19 22 32 38 6248      0  1324    198.95 sec
 52 : ... 54 43 82 48 43 61 33 19 22 14 11 12 11 18 21 32 38 13 6218      2  1324    199.87 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Wed 18 Jun 2025 02:15:19 PM CST
========================================
