File: abc_unknown_cases/a03.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/a03.aig; &put; fold; pdr -v -r -y -f"
PDR Parameters: -r -y -f
Parameter Set: 11 of 32
Started at: Tue 24 Jun 2025 06:56:20 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/a03.aig; &put; fold; pdr -v -r -y -f".

Warning: The last 18 outputs are interpreted as constraints.
Converted 57 1-valued FFs and 41017 DC-valued FFs.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.00 sec
  2 : 0 15 17                                                             3    19      0.01 sec
  3 : 0 2 2 15                                                            0    19      0.01 sec
  4 : 0 2 2 2 13                                                          0    19      0.01 sec
  5 : 0 3 3 4 7 17                                                        9    24      0.01 sec
  6 : 0 2 2 2 3 3 13                                                      0    24      0.01 sec
  7 : 0 2 2 2 3 3 2 11                                                    0    24      0.01 sec
  8 : 0 2 2 2 3 3 2 2 9                                                   0    24      0.01 sec
  9 : 0 2 2 2 3 3 2 3 8 18                                                3    26      0.02 sec
 10 : 0 2 2 2 3 3 2 2 2 2 13                                              0    26      0.02 sec
 11 : 0 2 2 2 3 3 2 2 2 2 2 11                                            0    26      0.02 sec
 12 : 0 2 2 2 3 3 2 2 2 2 4 5 18                                          6    28      0.02 sec
 13 : 0 2 2 2 3 3 2 2 2 2 2 2 2 10                                        0    28      0.02 sec
 14 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 8                                       0    28      0.03 sec
 15 : 0 2 2 2 3 3 2 2 2 2 2 2 2 3 9 19                                    3    29      0.03 sec
 16 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 13                                  0    29      0.03 sec
 17 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 11                                0    29      0.03 sec
 18 : 0 2 2 2 3 3 2 5 10 14 13 11 8 4 4 6 10 11 22                       34    30      0.07 sec
 19 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 14                            0    30      0.07 sec
 20 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 12                          0    30      0.07 sec
 21 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 10                        0    30      0.07 sec
 22 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 7                       0    30      0.07 sec
 23 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 13 21                   4    30      0.08 sec
 24 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 8                   0    30      0.08 sec
 25 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 6                 0    30      0.09 sec
 26 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 6 8 30              3    32      0.10 sec
 27 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 3 2 2 11            0    32      0.10 sec
 28 : 0 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 3 2 2 3 8           0    32      0.10 sec
 29 : ... 3 3 2 2 2 2 2 3 3 4 7 11 9 5 5 5 9 16 23 26 22 12 4 5 13 26    81    32      0.18 sec
 30 : ... 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 10      0    32      0.19 sec
 31 : ... 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 3 7     0    32      0.19 sec
 32 : ... 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 3 3 3 2 3 7 12 27    12    32      0.21 sec
 33 : ... 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 3 10      0    32      0.21 sec
 34 : ... 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 3 5 6 7 9 8 20 26    17    40      0.27 sec
 35 : ... 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 12 11 18      3    40      0.28 sec
 36 : ... 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 7 7 3 12      0    40      0.28 sec
 37 : ... 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 7 7 3 13 18     3    40      0.29 sec
 38 : ... 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 8 10 13 18 23 40     13    44      0.37 sec
 39 : ... 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 7 8 9 10 11 10 19     0    44      0.38 sec
 40 : ... 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 7 8 9 10 11 10 12 7     0    44      0.39 sec
 41 : ... 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 4 5 6 7 8 9 10 11 10 18 26 46    15    51      0.46 sec
 42 : ... 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 3 4 5 6 7 8 9 9 4 9 6 46      2    51      0.47 sec
 43 : ... 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 3 4 5 6 7 7 8 9 4 9 4 27 21     2    51      0.48 sec
 44 : ... 7 10 9 10 16 16 29 39 56 57 62 53 56 56 53 57 47 114 44 43    128    51      1.37 sec
 45 : ... 3 2 2 2 2 2 3 8 8 10 9 11 9 15 8 10 12 14 16 19 12 16 6 68      0    51      1.38 sec
 46 : ... 3 2 2 2 2 2 3 8 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 56 12     0    51      1.39 sec
 47 : ... 2 2 2 2 3 8 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 57 14 33      3    51      1.41 sec
 48 : ... 2 2 2 2 3 7 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 7 2 3 76      3    51      1.42 sec
 49 : ... 2 3 7 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 14 10 13 67 31     14    51      1.49 sec
 50 : ... 2 3 7 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 8 8 9 66 26 35      6    51      1.52 sec
 51 : ... 3 7 8 9 9 9 9 12 8 10 12 14 16 19 12 15 6 8 8 9 14 11 3 78      1    51      1.53 sec
 52 : ... 28 27 30 38 47 48 53 50 38 40 32 29 32 34 42 39 24 102 50      90    51      2.42 sec
 53 : ... 2 4 5 5 8 8 9 9 11 16 16 19 20 13 12 8 6 7 6 7 8 9 83 39 32     3    51      2.44 sec
 54 : ... 3 4 6 8 6 9 7 10 15 16 19 21 12 12 6 7 7 6 7 8 9 10 11 6 89     0    51      2.46 sec
 55 : ... 6 4 5 10 8 10 15 16 19 15 12 15 6 7 7 6 7 8 9 10 11 6 86 24     3    51      2.48 sec
 56 : ... 4 5 10 8 10 15 16 19 15 12 15 6 7 7 6 7 8 9 10 11 6 2 81 23     3    51      2.49 sec
 57 : ... 7 7 7 13 13 18 15 8 14 10 8 7 6 7 8 9 11 15 20 14 94 39 54     17    51      2.66 sec
 58 : ... 6 7 9 8 10 11 5 8 6 5 8 9 11 13 15 17 19 25 23 26 27 30 141    20    51      2.85 sec
 59 : ... 101 108 116 123 119 131 134 127 129 121 125 109 83 263 67     308    51      6.69 sec
 60 : ... 3 2 3 5 7 10 13 16 23 23 24 18 17 17 9 7 7 8 9 10 148 57 26     5    51      6.75 sec
 61 : ... 3 2 3 3 3 5 8 10 13 15 16 12 11 10 7 6 7 8 9 10 11 16 4 165     3    51      6.79 sec
 62 : ... 2 3 3 3 5 8 8 12 13 13 11 9 10 7 6 7 8 9 10 11 16 3 144 21      0    51      6.80 sec
 63 : ... 134 127 124 138 155 132 116 106 97 81 58 53 21 156 19 48      214    51      9.75 sec
 64 : ... 2 13 3 2 4 4 6 8 8 6 7 4 5 6 19 10 11 10 11 30 3 2 2 2 190      0    51      9.78 sec
 65 : ... 28 28 24 30 26 26 29 84 69 68 62 54 76 58 60 55 57 51 250      76    51     11.31 sec
 66 : ... 2 2 2 2 2 2 2 2 2 3 57 56 42 21 19 21 22 24 25 23 40 22 191     2    51     11.35 sec
 67 : ... 13 11 9 8 3 2 3 62 58 43 19 16 18 18 19 20 20 38 24 13 188     69    51     11.87 sec
 68 : ... 4 4 3 3 3 2 2 3 62 58 43 19 16 17 16 18 18 19 37 20 8 5 181     0    51     11.91 sec
 69 : ... 3 3 3 2 2 3 62 58 43 19 16 17 16 18 18 19 37 20 8 5 138 43      0    51     11.94 sec
 70 : ... 3 3 2 2 3 62 58 43 19 16 16 15 17 18 19 37 20 8 5 138 17 58     4    51     11.98 sec
 71 : ... 2 2 3 62 58 43 19 16 16 15 17 18 19 37 20 8 5 141 19 21 65     13    51     12.07 sec
 72 : ... 2 3 62 58 43 19 16 16 15 17 18 19 37 20 7 5 142 22 26 20 63    14    51     12.12 sec
 73 : ... 2 2 3 62 58 42 19 16 16 15 17 18 19 37 20 7 5 5 6 5 4 4 176     0    51     12.15 sec
 74 : ... 3 62 58 42 19 16 16 15 17 18 19 37 20 7 5 5 6 5 4 4 133 43      0    51     12.18 sec
 75 : ... 62 58 42 19 16 16 15 17 18 19 37 20 7 5 5 6 5 4 4 133 17 58     4    51     12.22 sec
 76 : ... 58 42 19 16 16 15 17 17 18 36 20 7 5 5 6 5 4 4 138 29 26 76    15    51     12.32 sec
 77 : ... 42 19 15 14 13 14 15 16 34 17 6 5 5 6 5 4 4 140 22 17 20 65     6    51     12.36 sec
 78 : ... 19 15 14 13 14 15 16 34 17 6 5 5 6 5 4 4 5 6 10 11 14 168       2    51     12.39 sec
 79 : ... 15 14 13 14 15 16 34 17 6 5 5 6 5 4 4 5 6 10 11 13 136 56       6    51     12.43 sec
 80 : ... 14 13 14 15 16 34 17 6 5 5 6 5 4 4 5 6 10 11 11 129 24 62       5    51     12.48 sec
 81 : ... 14 15 16 34 18 8 9 8 9 10 7 9 10 11 18 19 21 147 39 42 83      34    51     12.68 sec
 82 : ... 15 16 34 17 6 5 5 6 10 27 58 92 85 69 41 22 141 37 30 34 71    55    51     12.96 sec
 83 : ... 14 15 16 34 17 6 5 5 5 5 4 4 4 4 7 8 12 13 12 18 22 22 182      5    51     13.01 sec
 84 : ... 16 34 20 12 12 8 10 9 4 4 4 4 7 8 12 13 15 25 29 30 19 178     54    51     13.13 sec
 85 : ... 16 34 17 6 7 5 5 5 4 4 4 4 7 8 12 13 11 17 17 11 9 12 176      14    51     13.18 sec
 86 : ... 16 34 17 6 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 8 125 51      0    51     13.21 sec
 87 : ... 34 17 6 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 8 129 25 65      5    51     13.26 sec
 88 : ... 34 17 6 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 6 6 4 4 171      0    51     13.29 sec
 89 : ... 17 6 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 6 6 4 5 131 56      3    51     13.33 sec
 90 : ... 6 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 6 6 4 4 123 28 70      4    51     13.38 sec
 91 : ... 7 5 5 5 4 4 4 4 7 8 12 13 11 14 11 6 6 6 6 4 4 123 19 18 72     6    51     13.43 sec
 92 : ... 5 4 4 4 4 7 8 12 13 11 14 11 6 6 7 10 10 13 133 35 33 41 95    18    51     13.60 sec
 93 : ... 5 4 4 4 4 7 8 12 13 11 14 11 6 6 5 7 6 5 9 14 14 15 16 194      7    51     13.65 sec
 94 : ... 4 4 7 8 12 13 11 14 11 6 6 7 11 14 13 14 20 22 25 26 171 82    31    51     13.81 sec
 95 : ... 4 4 7 8 12 13 11 14 11 6 6 6 8 8 8 11 14 14 16 17 153 42 60     5    51     13.86 sec
 96 : ... 7 8 12 13 11 14 11 6 6 6 8 8 8 11 14 14 16 17 16 18 16 198      4    51     13.91 sec
 97 : ... 13 13 17 16 8 11 10 14 16 17 18 24 22 25 28 27 31 22 162 81    23    51     14.14 sec
 98 : ... 11 14 11 6 7 8 11 12 15 15 19 17 18 21 22 23 24 171 66 90      18    51     14.28 sec
 99 : ... 14 11 6 7 8 11 12 15 15 19 17 18 21 22 23 22 166 45 45 77       4    51     14.34 sec
100 : ... 50 40 30 35 53 83 92 84 64 56 55 48 46 45 195 76 61 51 113    150    51     15.67 sec
101 : ... 6 8 10 12 15 21 28 39 38 44 52 51 59 59 74 79 86 78 88 290     56    51     16.53 sec
102 : ... 5 9 10 11 12 13 14 18 18 22 23 26 27 34 36 38 36 57 47 221      3    51     16.59 sec
103 : ... 16 21 21 23 33 39 43 54 63 71 78 95 98 109 128 114 82 239     111    51     17.61 sec
104 : ... 8 14 18 19 21 25 23 25 24 32 37 44 48 50 52 53 46 58 66 275    37    51     18.05 sec
105 : ... 9 10 10 10 12 12 13 10 14 15 21 26 30 34 36 39 45 47 213 59     4    51     18.11 sec
106 : ... 10 9 10 12 12 12 10 14 15 21 26 29 30 32 40 45 46 216 42 78     8    51     18.20 sec
107 : ... 9 10 12 12 10 12 14 13 21 26 29 30 32 40 45 46 216 32 39 81     7    51     18.28 sec
108 : ... 12 12 10 12 14 13 19 26 29 30 31 38 46 46 224 54 64 61 101     36    51     18.53 sec
109 : ... 12 10 12 14 13 19 26 27 30 31 38 44 46 45 25 29 24 24 204       0    51     18.60 sec
110 : ... 201 221 224 219 184 175 175 163 159 143 116 103 106 411 143   333    51     25.69 sec
111 : ... 26 30 31 38 43 36 23 15 16 18 16 15 16 15 18 20 269 59 102      3    51     25.87 sec
112 : ... 26 28 32 35 28 18 11 13 15 16 14 16 15 18 22 273 52 54 74      15    51     25.95 sec
113 : ... 37 34 41 33 26 18 21 17 22 20 23 19 25 27 27 29 14 15 343      41    51     26.34 sec
114 : ... 24 21 25 29 19 11 9 11 5 6 7 9 11 13 15 17 19 10 10 288 56      0    51     26.40 sec
115 : ... 21 25 29 19 11 9 11 5 6 7 9 11 13 15 17 19 10 10 288 21 69      4    51     26.47 sec
116 : ... 24 28 19 11 9 11 5 6 7 9 11 13 15 17 19 10 10 289 15 12 78      5    51     26.53 sec
117 : ... 24 28 19 11 9 11 5 6 7 9 11 13 15 17 19 10 10 11 6 9 10 336     5    51     26.60 sec
118 : ... 48 53 48 52 60 65 73 82 90 84 90 65 69 67 57 50 43 430 96     219    51     28.75 sec
119 : ... 17 19 21 20 23 25 29 28 25 26 12 13 14 17 13 13 339 56 64      10    51     28.85 sec
120 : ... 14 15 17 17 20 21 24 25 20 21 8 9 11 13 12 12 13 12 5 375       0    51     28.91 sec
121 : ... 14 17 17 20 21 24 25 20 21 8 9 13 17 18 16 18 16 9 338 68      17    51     29.02 sec
122 : ... 11 12 16 19 21 24 25 20 21 8 9 10 11 8 9 10 10 3 341 34 72      3    51     29.09 sec
123 : ... 24 26 30 31 23 24 11 13 14 16 13 15 17 18 13 375 54 40 119     42    51     29.52 sec
124 : ... 58 93 104 93 87 79 86 75 74 62 62 66 60 42 376 44 37 41 89    104    51     30.21 sec
125 : ... 11 14 17 20 18 19 6 6 7 9 8 10 12 11 10 11 13 13 15 150 292     8    51     30.32 sec
126 : ... 89 88 93 98 105 111 115 121 131 135 114 117 79 54 31 737      118    51     36.31 sec
127 : ... 12 14 16 18 20 23 4 4 4 4 4 4 5 5 5 6 7 8 11 12 16 15 411       0    51     36.40 sec
128 : ... 14 16 18 20 22 4 4 4 4 4 4 5 5 5 6 7 8 10 12 15 17 10 408       6    51     36.46 sec
129 : ... 14 16 18 20 22 4 4 4 4 4 4 5 5 5 6 7 8 10 12 15 15 7 356 63     2    51     36.53 sec
130 : ... 18 20 22 4 4 4 4 4 4 5 5 5 6 7 9 13 14 19 19 12 362 39 80      14    51     36.66 sec
131 : ... 18 20 22 4 4 4 4 4 4 5 5 5 6 7 8 9 10 15 20 17 18 22 23 426    15    51     36.79 sec
132 : ... 20 22 4 4 4 4 4 4 5 5 5 6 7 8 9 10 12 14 7 9 13 14 363 60       0    51     36.85 sec
133 : ... 22 4 4 4 4 4 4 5 5 5 6 7 8 9 10 12 14 7 9 15 17 371 46 89      11    51     36.99 sec
134 : ... 4 4 4 4 4 4 5 5 5 6 7 8 9 10 12 14 7 9 12 16 370 37 40 89       6    51     37.09 sec
135 : ... 4 5 6 7 7 9 13 17 20 21 26 29 25 33 45 56 457 91 72 65 100     63    51     37.84 sec
136 : ... 12 14 17 25 30 36 42 52 37 19 17 20 20 17 27 32 33 32 570      69    51     38.75 sec
137 : ... 4 4 4 4 4 5 6 7 8 9 10 11 12 4 5 7 9 11 10 13 16 17 19 456      0    51     38.81 sec
138 : ... 138 116 109 137 83 74 81 81 88 91 88 99 99 73 63 762 160      579    51     51.29 sec
139 : ... 15 5 6 5 6 6 7 6 7 8 8 9 10 14 18 20 22 27 19 21 435 111 85     3    51     51.52 sec
140 : ... 5 5 5 6 5 6 5 6 7 8 9 10 13 17 19 22 25 19 21 425 83 47 101    15    51     51.66 sec
141 : ... 5 5 6 5 6 5 6 7 8 9 10 13 17 19 22 25 19 21 427 81 43 33 90     7    51     51.77 sec
142 : ... 5 6 5 6 5 6 7 8 9 10 13 17 19 22 25 19 21 15 18 19 20 8 440     0    51     51.87 sec
143 : ... 5 6 5 6 7 8 9 10 13 17 19 22 25 19 23 19 25 25 28 34 415 81    30    51     52.09 sec
144 : ... 5 6 5 6 7 8 8 8 9 11 12 14 16 9 14 18 25 24 27 35 433 68 94    27    51     52.42 sec
145 : ... 48 54 60 67 72 81 83 82 39 37 30 40 43 57 57 968 131 91 155   566    51     56.99 sec
146 : ... 3 3 3 3 3 3 3 3 5 7 10 11 15 15 22 28 33 21 557 77 75 97 68    27    51     57.12 sec
147 : ... 3 3 3 3 3 3 3 5 6 9 10 13 13 18 18 21 14 13 13 13 12 6 503      0    51     57.22 sec
148 : ... 3 3 3 3 3 3 5 6 9 10 13 12 17 17 20 14 13 13 12 12 6 450 67     3    51     57.29 sec
149 : ... 3 3 3 3 5 6 9 10 13 12 17 17 20 14 13 13 12 12 6 449 36 72      6    51     57.38 sec
150 : ... 3 3 5 6 9 10 13 12 17 17 20 14 13 13 12 14 11 455 33 32 91     15    51     57.53 sec
151 : ... 3 5 6 9 10 13 12 17 17 20 14 13 13 12 11 7 449 31 24 20 78     11    51     57.60 sec
152 : ... 5 6 9 10 13 12 17 17 20 14 13 13 12 11 6 9 19 24 21 17 497     11    51     57.71 sec
153 : ... 6 9 10 13 12 17 17 20 14 13 13 12 11 6 8 16 19 15 12 438 63     5    51     57.78 sec
154 : ... 13 12 17 17 20 14 13 13 12 12 8 11 20 27 28 29 476 87 122      45    51     58.21 sec
155 : ... 79 66 63 56 54 41 31 32 22 28 37 41 91 50 673 142 133 145     376    51     61.69 sec
156 : ... 9 12 13 16 8 10 12 14 15 13 14 15 16 17 18 533 59 61 61 108     8    51     61.82 sec
157 : ... 9 12 13 16 8 10 12 14 15 13 14 15 16 17 18 3 3 5 6 121 455      4    51     61.94 sec
158 : ... 12 13 16 8 10 12 14 15 13 17 19 19 20 23 5 7 9 10 7 12 569     27    51     62.04 sec
159 : ... 12 13 16 8 10 12 14 15 13 14 15 16 17 18 3 3 4 6 5 5 502 63     0    51     62.11 sec
160 : ... 13 16 8 10 12 14 15 13 14 15 16 17 18 3 3 4 6 8 6 505 39 78     9    51     62.23 sec
161 : ... 16 8 10 12 14 15 13 14 15 16 17 18 3 3 4 6 5 6 504 23 23 73     5    51     62.31 sec
162 : ... 36 35 34 34 35 36 37 50 45 46 32 27 17 17 515 51 71 77 121    607    51     66.61 sec
163 : ... 10 12 14 15 13 14 15 16 17 18 3 3 4 4 3 4 5 6 516 50 36 86      4    51     66.81 sec
164 : ... 12 14 15 13 14 15 16 17 18 3 3 4 4 3 4 5 7 518 49 38 23 78     11    51     66.90 sec
165 : ... 14 15 13 14 15 16 17 18 3 3 4 4 3 4 5 6 7 15 22 17 100 511      7    51     67.02 sec
166 : ... 15 13 14 15 16 17 18 3 3 4 4 3 4 5 6 7 15 20 14 23 17 582       8    51     67.10 sec
167 : ... 13 14 15 16 17 18 3 3 4 4 3 4 5 6 7 15 20 13 19 16 513 74       2    51     67.16 sec
168 : ... 14 15 16 17 18 3 3 4 4 3 4 5 6 10 20 25 19 30 26 532 75 108    16    51     67.38 sec
169 : ... 15 16 17 18 3 3 4 4 3 4 5 6 8 17 22 16 20 20 524 44 43 90       5    51     67.48 sec
