File: abc_unknown_cases/ILA_Flute_SLTI_problem.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/ILA_Flute_SLTI_problem.aig; &put; fold; pdr -v -n -c"
PDR Parameters: -n -c
Parameter Set: 4 of 32
Started at: Tue 17 Jun 2025 10:36:14 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/ILA_Flute_SLTI_problem.aig; &put; fold; pdr -v -n -c".

Warning: The last output is interpreted as a constraint.
Converted 548 1-valued FFs and 173794 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      2.11 sec
  2 : 0 2 3                                                               2     3      2.32 sec
  3 : 0 1 6 7                                                             5    10      2.99 sec
  4 : 0 1 1 1 6                                                           0    10      3.01 sec
  5 : 0 1 1 1 3 3                                                         0    10      3.04 sec
  6 : 0 1 1 1 3 1 2                                                       0    10      3.07 sec
  7 : 0 2 34 11 71 87 45 136                                             34   245    124.25 sec
  8 : 0 1 2 4 22 12 17 13 136                                             0   245    126.07 sec
  9 : 0 1 8 13 47 61 103 155 190 238                                     59   433    388.65 sec
 10 : 0 3 8 9 11 39 35 100 159 113 357                                   42   475    532.53 sec
 11 : 0 2 7 7 9 2 1 1 1 1 1 135                                           0   475    533.70 sec
 12 : 0 2 7 7 9 2 1 1 1 1 1 1 134                                         0   475    534.45 sec
 13 : 0 2 7 7 9 2 1 1 1 1 1 1 6 128                                       0   475    535.23 sec
 14 : 0 2 7 7 9 2 1 1 1 1 1 1 6 6 122                                     0   475    536.06 sec
 15 : 0 2 7 7 9 2 1 1 1 1 1 1 6 6 5 117                                   0   475    536.93 sec
 16 : 0 2 7 7 9 2 1 1 1 1 1 1 6 6 5 9 108                                 0   475    537.83 sec
 17 : 0 2 7 7 9 2 1 1 1 1 1 1 6 6 5 9 13 95                               0   475    538.79 sec
 18 : 0 2 7 7 9 2 1 1 1 1 2 3 8 38 18 129 195 136 251                    52   501    817.63 sec
 19 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 173                           0   501    818.83 sec
 20 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 172                         0   501    819.95 sec
 21 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 165                       0   501    821.08 sec
 22 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 8 157                     0   501    822.22 sec
 23 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 8 7 150                   0   501    823.37 sec
 24 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 8 7 15 135                0   501    824.57 sec
 25 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 8 7 15 16 119             0   501    825.82 sec
 26 : ... 3 11 18 18 18 17 17 14 14 15 10 10 12 35 29 79 128 124 266     55   544   1064.58 sec
 27 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 156           0   544   1065.85 sec
 28 : 0 2 7 7 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 9 147         0   544   1066.97 sec
