File: abc_unknown_cases/6s171.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s171.aig; &put; fold; pdr -v -r -n -c"
PDR Parameters: -r -n -c
Parameter Set: 9 of 32
Started at: Mon 23 Jun 2025 12:17:40 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s171.aig; &put; fold; pdr -v -r -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.01 sec
  2 : 0 3 6                                                               2     6      0.02 sec
  3 : 0 1 1 4                                                             0     6      0.02 sec
  4 : 0 1 1 3 3                                                           1     6      0.02 sec
  5 : 0 6 8 11 8 19                                                      11    26      0.06 sec
  6 : 0 5 9 16 16 10 44                                                  13    39      0.12 sec
  7 : 0 3 3 10 9 5 8 38                                                   1    39      0.12 sec
  8 : 0 5 4 13 15 14 23 22 47                                            21    42      0.23 sec
  9 : 0 2 3 12 9 10 17 10 9 43                                            0    42      0.24 sec
 10 : 0 2 3 12 9 10 17 10 8 8 37                                          1    42      0.26 sec
 11 : 0 2 3 12 8 9 14 11 14 11 15 63                                      8    44      0.36 sec
 12 : 0 2 3 12 8 9 14 9 6 5 3 8 66                                        0    44      0.37 sec
 13 : 0 2 3 12 8 9 14 9 6 5 3 8 5 61                                      0    44      0.38 sec
 14 : 0 2 3 12 12 15 23 25 25 23 27 27 41 48 121                         31    68      0.94 sec
 15 : 0 1 2 9 10 13 13 11 12 12 19 10 16 14 18 115                        0    68      0.97 sec
 16 : 0 1 2 9 10 13 13 11 12 12 19 10 15 13 17 17 98                      0    68      1.00 sec
 17 : 0 1 2 9 10 13 13 11 12 12 19 10 15 13 17 17 24 76                   1    68      1.04 sec
 18 : 0 1 2 9 10 13 13 11 13 17 28 16 25 24 37 47 58 61 115              24    71      1.51 sec
 19 : 0 1 2 9 9 12 8 8 4 2 13 12 28 10 10 10 13 18 21 175                 0    71      1.55 sec
 20 : 0 1 2 9 9 12 8 8 4 2 13 12 27 10 10 10 13 18 21 10 165              0    71      1.59 sec
 21 : 0 1 2 9 9 12 8 8 4 2 13 12 27 10 10 10 13 18 21 10 4 161            0    71      1.62 sec
 22 : 0 1 2 9 9 12 8 8 4 2 13 12 27 10 10 10 13 18 21 10 4 11 152         1    71      1.66 sec
 23 : ... 2 9 9 12 8 8 4 2 13 12 27 10 10 12 15 21 31 29 27 31 36 191    22    71      2.04 sec
 24 : ... 16 18 12 15 9 20 5 12 20 18 52 62 264 278 492 439 977 2075     29   250     33.98 sec
 25 : ... 11 16 9 13 11 6 14 8 16 4 8 11 6 8 7 28 18 27 20 75 93 3040     4   250     34.66 sec
 26 : ... 9 13 11 6 14 8 16 4 8 11 6 8 7 28 18 27 20 59 64 1275 1794      2   250     35.03 sec
 27 : ... 11 6 14 8 16 4 8 11 6 8 7 28 18 27 20 59 65 1146 730 1549       8   250     37.08 sec
 28 : ... 11 5 13 8 16 4 8 11 6 7 7 9 15 26 19 28 42 421 365 1833 810     3   250     37.97 sec
 29 : ... 13 8 16 4 8 11 6 7 7 9 15 26 19 28 42 432 391 1405 974 973     11   250     43.66 sec
 30 : ... 16 4 8 11 6 7 7 9 15 26 19 28 41 347 335 887 717 1006 1255     12   250     47.82 sec
 31 : ... 4 8 11 6 7 7 9 16 26 19 33 46 334 332 687 880 715 868 1067     31   253     50.99 sec
 32 : ... 7 7 9 15 9 16 243 379 444 956 1296 1754 2819 2372 2034 5857    31   283    170.61 sec
 33 : ... 7 7 9 15 9 16 21 27 177 157 174 184 673 790 1096 5043 4841      2   283    176.01 sec
 34 : ... 9 15 9 16 21 27 177 157 174 185 672 791 1112 5348 3729 2934    13   283    194.45 sec
 35 : ... 15 9 16 21 27 172 149 81 122 314 88 298 911 3617 3505 4866      9   283    201.38 sec
 36 : ... 16 21 27 171 149 81 122 314 87 298 940 3741 3778 3123 3486     24   283    225.14 sec
 37 : ... 26 164 153 82 122 315 83 282 808 2428 2451 2773 5700 3410      25   283    261.90 sec
 38 : ... 160 150 82 120 60 21 242 772 1428 2015 2545 3166 5361 2989     29   284    292.52 sec
 39 : ... 150 82 120 58 21 197 723 1311 1867 2527 3285 4639 3651 3379    44   284    334.48 sec
 40 : ... 121 57 21 183 759 1314 2132 2620 3074 4756 5505 5538 6985      32   317    528.66 sec
 41 : ... 109 47 21 52 246 209 346 359 490 224 1026 1510 1604 18980       9   317    550.87 sec
 42 : ... 47 21 52 246 209 345 357 487 223 1013 1503 1361 2324 16858      8   317    558.05 sec
 43 : ... 52 246 209 345 357 485 219 1010 1505 1372 2367 2349 15122      11   317    573.29 sec
 44 : ... 246 209 345 355 483 214 1000 1493 1368 2161 2446 3959 13472    15   317    617.13 sec
 45 : ... 203 334 336 469 208 995 1474 1364 2078 2538 4092 11497 6170    29   317    693.82 sec
 46 : ... 317 321 439 199 926 1295 885 1294 1676 3039 4743 10259 6596    25   317    733.17 sec
 47 : ... 352 434 214 894 1233 729 1197 1467 2851 4250 4958 5772 7837    35   317    759.51 sec
 48 : ... 288 928 1501 1003 1613 1867 3449 5723 7894 8699 10363 15647    51   333   1358.54 sec
 49 : ... 125 94 592 171 242 500 642 1452 1175 1638 3010 10796 29970     24   333   1602.46 sec
 50 : ... 96 576 170 209 293 450 1176 825 1358 2563 5834 10112 25230     10   333   1641.28 sec
 51 : ... 170 208 284 437 1151 785 1317 2543 5795 7277 10972 17732       21   333   1679.24 sec
 52 : ... 204 265 402 1094 744 820 2285 4855 7028 9706 11322 15508       27   333   1845.09 sec
 53 : ... 225 194 248 783 502 536 901 1637 3201 3998 3935 10313 25340    18   333   1930.11 sec
 54 : ... 248 764 480 512 875 1586 3082 4007 4121 4743 10611 23820       24   333   2061.04 sec
 55 : ... 683 438 457 1108 1527 2374 2803 3563 4356 5216 26490 6961      27   333   2168.65 sec
 56 : ... 481 1132 1518 2600 3036 4160 4907 5169 13672 25819 12988       70   349   2948.99 sec
 57 : ... 143 761 292 924 554 766 1439 2350 7698 14089 16966 18369       23   349   3089.07 sec
 58 : ... 724 237 804 420 599 1274 2225 7585 13861 15351 11670 9460       9   349   3143.28 sec
 59 : ... 234 804 419 603 1287 1895 6882 13745 14934 12409 8373 5324     20   349   3246.44 sec
 60 : ... 401 541 1258 1311 4876 11079 14431 12002 10550 9490 7277       31   349   3469.23 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Mon 23 Jun 2025 01:17:40 AM CST
========================================
