File: abc_unknown_cases/vgasim_imgfifo-p091.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/vgasim_imgfifo-p091.aig; &put; fold; pdr -v -r -y -i -n -c"
PDR Parameters: -r -y -i -n -c
Parameter Set: 19 of 32
Started at: Wed 25 Jun 2025 03:02:42 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/vgasim_imgfifo-p091.aig; &put; fold; pdr -v -r -y -i -n -c".

Warning: The last 44 outputs are interpreted as constraints.
Converted 17 1-valued FFs and 472 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 5                                                                 1     6      0.01 sec
  2 : 0 4 6                                                               1    11      0.01 sec
  3 : 0 4 5 5                                                             1    15      0.01 sec
  4 : 0 4 6 2 36                                                          2    46      0.02 sec
  5 : 0 4 6 2 26 14                                                       1    48      0.02 sec
  6 : 0 4 7 2 39 38 134                                                   5   104      0.21 sec
  7 : 0 4 7 2 12 12 13 118                                                1   104      0.21 sec
  8 : 0 4 11 7 18 51 78 92 449                                           16   212      1.07 sec
  9 : 0 4 5 6 16 25 38 47 44 379                                          1   212      1.10 sec
 10 : 0 4 5 7 18 30 45 131 152 165 638                                   11   225      2.81 sec
 11 : 0 4 5 5 17 20 24 29 169 228 360 923                                 8   228      5.48 sec
 12 : 0 4 5 5 17 20 24 27 94 108 101 91 801                               6   240      5.73 sec
 13 : 0 4 5 5 17 20 24 27 92 96 85 55 84 696                              1   240      5.80 sec
 14 : 0 4 5 5 17 20 24 27 92 96 85 55 88 44 674                           3   240      5.89 sec
 15 : 0 4 5 5 17 20 24 27 92 96 85 55 93 49 85 702                        9   240      6.37 sec
 16 : 0 4 5 5 17 20 24 27 92 96 80 48 29 19 30 62 755                     1   240      6.48 sec
 17 : 0 4 5 5 17 20 24 27 92 96 80 48 29 19 30 74 99 728                  3   240      6.77 sec
 18 : 0 4 5 5 17 20 24 27 92 96 80 48 29 19 31 59 108 90 707              6   240      7.17 sec
 19 : 0 4 5 5 17 20 24 27 92 96 80 48 29 19 31 48 118 129 147 764         9   240      8.33 sec
 20 : ... 4 5 5 17 20 24 27 92 96 80 48 29 19 28 17 20 51 116 113 759     2   240      8.49 sec
 21 : ... 5 17 20 24 27 92 96 80 48 29 19 28 17 20 51 123 156 243 882     7   240     10.18 sec
 22 : ... 17 20 24 27 92 96 80 48 29 19 28 17 20 51 32 37 108 179 890     3   240     10.40 sec
 23 : ... 20 24 27 92 96 80 48 29 19 28 17 20 51 32 37 38 29 160 948      5   240     10.72 sec
 24 : ... 24 27 92 96 80 48 29 19 28 17 20 51 32 17 32 23 165 182 823     5   240     10.96 sec
 25 : ... 92 96 80 48 29 19 28 17 20 51 32 17 32 24 166 189 185 871       5   240     11.98 sec
 26 : ... 92 96 80 48 29 19 28 17 20 51 32 17 32 24 13 10 10 67 1196      1   240     12.14 sec
 27 : ... 96 80 48 29 19 28 17 20 51 32 17 32 24 14 11 18 80 202 1149    12   240     12.98 sec
 28 : ... 80 48 29 19 28 17 20 21 26 18 32 19 14 11 15 11 11 44 1308      1   240     13.16 sec
 29 : ... 48 29 19 28 17 20 21 26 18 32 19 14 11 15 11 11 45 187 1177     3   240     13.42 sec
 30 : ... 29 19 28 17 20 21 26 18 32 19 14 11 15 11 11 20 156 257 975     2   240     13.58 sec
 31 : ... 28 17 20 21 26 18 32 19 14 11 15 11 11 20 175 318 343 1078      6   240     15.86 sec
 32 : ... 28 17 20 21 26 18 32 19 14 11 15 11 11 20 29 20 35 32 1551      1   240     16.03 sec
 33 : ... 17 20 21 26 18 32 19 14 11 15 11 11 20 29 20 35 32 94 1477      2   240     16.16 sec
 34 : ... 20 21 26 18 32 19 14 11 15 11 11 20 29 20 35 32 78 258 1247     1   240     16.27 sec
