File: abc_unknown_cases/ILA_Flute_SB_sanity.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/ILA_Flute_SB_sanity.aig; &put; fold; pdr -v -n -c"
PDR Parameters: -n -c
Parameter Set: 4 of 32
Started at: Tue 17 Jun 2025 06:36:14 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/ILA_Flute_SB_sanity.aig; &put; fold; pdr -v -n -c".

Warning: The last output is interpreted as a constraint.
Converted 548 1-valued FFs and 173794 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 5                                                                 1     5      2.66 sec
  2 : 0 2 7                                                               2     7      2.97 sec
  3 : 0 4 12 27                                                           5    31      7.14 sec
  4 : 0 9 44 21 50                                                       10    79     25.39 sec
  5 : 0 12 47 114 227 282                                                 9   339    218.35 sec
  6 : 0 7 11 13 17 84 124                                                 0   339    220.61 sec
  7 : 0 7 13 17 54 147 114 205                                           17   358    294.06 sec
  8 : 0 6 9 12 12 50 45 40 188                                            0   358    298.52 sec
  9 : 0 6 9 12 12 55 75 103 177 260                                      13   375    411.40 sec
 10 : 0 6 9 4 18 48 33 73 114 188 316                                    14   385    473.65 sec
 11 : 0 6 9 4 18 48 27 48 80 137 217 392                                  8   388    546.46 sec
 12 : 0 6 9 4 18 48 25 41 39 38 55 123 241                                0   388    550.85 sec
 13 : 0 6 9 4 18 48 25 41 39 38 54 123 17 224                             0   388    554.17 sec
 14 : 0 6 9 4 18 48 25 41 40 41 65 165 82 198 374                        24   427    727.77 sec
 15 : 0 6 9 4 18 48 25 40 39 32 24 44 14 90 79 308                        0   427    735.90 sec
 16 : 0 6 9 4 18 48 25 40 39 32 24 44 20 98 112 118 318                  18   427    790.21 sec
 17 : 0 6 7 4 16 46 23 38 36 32 28 44 26 18 101 103 155 355              24   429    886.82 sec
 18 : 0 6 7 4 16 46 23 38 36 27 18 40 12 6 9 35 115 39 399                0   429    892.13 sec
 19 : 0 6 7 4 16 46 23 38 36 27 18 40 16 13 15 46 133 118 194 429        16   433   1032.51 sec
 20 : ... 9 25 53 29 43 45 36 29 55 28 20 24 52 149 125 169 283 335      51   454   1213.54 sec
 21 : 0 6 8 4 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 284               0   454   1214.82 sec
 22 : 0 6 8 4 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 283             0   454   1215.74 sec
 23 : 0 6 8 4 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 282           0   454   1216.64 sec
 24 : ... 6 8 4 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 263      0   454   1217.56 sec
 25 : ... 8 4 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 26 237     0   454   1218.56 sec
 26 : ... 16 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 26 67 170      0   454   1219.60 sec
 27 : ... 30 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 66 128 76 179     7   458   1250.02 sec
 28 : ... 23 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 17 8 100 42 189      0   458   1255.79 sec
 29 : ... 24 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 17 7 102 60 57 170      3   459   1263.73 sec
 30 : ... 17 23 10 10 6 1 1 1 1 1 1 1 1 1 1 19 17 7 59 74 26 93 213       4   459   1294.38 sec
 31 : ... 10 10 6 1 1 1 1 1 1 1 1 1 1 19 21 20 68 124 134 271 447 417    31   483   1645.60 sec
 32 : ... 14 15 8 6 6 1 1 1 1 1 1 1 1 1 1 10 9 3 29 8 5 5 30 76 335       0   483   1647.03 sec
 33 : ... 15 8 6 6 1 1 1 1 1 1 1 1 1 1 10 9 3 29 8 5 5 30 76 66 269       0   483   1648.20 sec
 34 : ... 8 6 6 1 1 1 1 1 1 1 1 1 1 10 9 3 29 8 5 5 30 76 85 187 285      6   487   1702.40 sec
 35 : ... 6 1 1 1 1 1 1 1 1 1 1 10 9 3 30 10 7 7 33 79 89 156 207 229    15   490   1762.81 sec
 36 : ... 1 1 1 1 1 1 1 2 3 11 11 4 33 13 9 7 10 9 8 109 198 379 425     18   509   2002.06 sec
 37 : ... 8 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 271       0   509   2002.96 sec
 38 : ... 8 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 270     0   509   2003.70 sec
 39 : ... 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 269     0   509   2004.42 sec
 40 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 258      0   509   2005.16 sec
 41 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 18 240     0   509   2005.94 sec
 42 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 18 62 178      0   509   2006.86 sec
 43 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 26 77 64 155     4   509   2012.20 sec
 44 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 16 13 55 30 169      0   509   2014.06 sec
 45 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 16 13 57 42 50 159     4   509   2019.25 sec
 46 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 16 13 46 38 6 11 184     0   509   2022.19 sec
 47 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 11 16 13 48 50 70 124 235 329    20   535   2297.13 sec
 48 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 8 5 38 32 54 105 161 357 518     16   542   2546.37 sec
 49 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 5 3 38 4 5 5 2 1 48 372     0   542   2547.99 sec
 50 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 5 3 38 4 5 5 2 1 48 106 266     0   542   2549.75 sec
 51 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 5 3 38 4 5 5 2 1 48 106 6 260     0   542   2551.42 sec
 52 : ... 1 1 1 1 1 1 1 1 1 1 1 9 5 3 38 4 5 5 2 1 48 107 23 103 243      4   542   2570.06 sec
 53 : ... 1 1 1 1 1 1 1 1 1 9 5 3 39 8 8 6 3 2 49 107 73 180 354 444     36   560   2959.26 sec
 54 : ... 11 9 6 11 9 18 13 12 53 17 15 9 10 3 3 49 82 87 245 468 412    75   564   3203.77 sec
 55 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 13 17 128 85 337      0   564   3206.13 sec
 56 : ... 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 13 17 128 85 65 272     0   564   3207.75 sec
 57 : ... 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 13 17 128 88 66 51 230      3   564   3210.21 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Tue 17 Jun 2025 07:36:14 AM CST
========================================
