File: abc_unknown_cases/brp2.6.prop3-back-serstep.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/brp2.6.prop3-back-serstep.aig; &put; fold; pdr -v -r -n -c"
PDR Parameters: -r -n -c
Parameter Set: 9 of 32
Started at: Tue 17 Jun 2025 07:42:19 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/brp2.6.prop3-back-serstep.aig; &put; fold; pdr -v -r -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     3      0.01 sec
  2 : 0 1 1                                                               1     5      0.01 sec
  3 : 0 1 11 1                                                            1    16      0.03 sec
  4 : 0 1 11 8 1                                                          1    19      0.05 sec
  5 : 0 1 11 7 11 3                                                       1    52      0.08 sec
  6 : 0 1 11 7 9 10 2                                                     1    53      0.10 sec
  7 : 0 1 11 7 9 9 8 2                                                    1    53      0.13 sec
  8 : 0 1 11 7 9 9 8 11 3                                                 1    56      0.17 sec
  9 : 0 1 11 7 9 9 8 10 7 4                                               1    59      0.20 sec
 10 : 0 1 11 7 9 9 8 10 6 8 3                                             1    61      0.23 sec
 11 : 0 1 11 7 9 9 8 10 6 7 2 3                                           1    61      0.26 sec
 12 : 0 1 11 7 9 9 8 10 6 7 2 8 3                                         1    61      0.29 sec
 13 : 0 1 11 7 9 9 8 10 6 7 2 7 4 3                                       1    61      0.32 sec
 14 : 0 1 11 7 9 9 8 10 6 7 2 7 3 6 3                                     1    61      0.35 sec
 15 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 6 4                                   1    62      0.39 sec
 16 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 4 4                                 1    62      0.42 sec
 17 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 8                               1    67      0.47 sec
 18 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 7 8                             1    67      0.51 sec
 19 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 6 17                          1    72      0.58 sec
 20 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 9 15                        1    72      0.63 sec
 21 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 15                      1    72      0.67 sec
 22 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 7 14                    1    72      0.71 sec
 23 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 5 7 15                  1    72      0.77 sec
 24 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 5 7 7 15                1    73      0.82 sec
 25 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 5 7 6 9 15              1    79      0.89 sec
 26 : 0 1 11 7 9 9 8 10 6 7 2 7 3 4 4 3 6 6 5 7 4 5 7 6 9 5 16            1    79      0.95 sec
 27 : ... 2394 2418 2589 2364 2721 2971 2965 2765 2696 2403 2682 8126   188   206    577.65 sec
 28 : ... 1003 1061 1174 1084 1097 1312 1403 1433 1333 1595 1675 9668     0   206    604.08 sec
 29 : ... 1033 1153 1065 1069 1276 1348 1373 1257 1547 1621 1308 8356     1   206    614.04 sec
 30 : ... 1153 1061 1067 1275 1345 1372 1255 1547 1621 1264 901 7516      2   206    623.39 sec
 31 : ... 1061 1067 1275 1345 1372 1255 1547 1621 1257 767 805 6859       1   206    632.60 sec
 32 : ... 1067 1275 1345 1372 1255 1547 1621 1257 767 411 523 6770        2   206    641.85 sec
 33 : ... 1275 1345 1372 1255 1547 1621 1257 767 279 332 525 6576         1   206    651.09 sec
 34 : ... 1275 1345 1372 1255 1547 1621 1257 767 279 332 177 385 6553     2   206    660.28 sec
 35 : ... 1345 1372 1255 1547 1621 1257 767 279 332 169 363 73 6516       1   206    669.35 sec
 36 : ... 1372 1255 1547 1621 1257 767 279 332 169 363 55 83 6457         1   206    678.38 sec
 37 : ... 1372 1255 1547 1621 1257 767 296 346 171 368 70 95 11 6462      9   206    687.93 sec
 38 : ... 3329 3245 2843 3037 2699 2951 2493 2571 2070 2049 13013       229   206   1601.33 sec
 39 : ... 1355 1573 1544 1472 1279 1282 1127 1082 876 1070 2299 15722     1   206   1662.32 sec
 40 : ... 1527 1483 1390 1232 1231 1116 1042 849 1010 2177 2727 13036     1   206   1685.61 sec
 41 : ... 1483 1390 1232 1231 1116 1039 845 1010 2176 1552 2199 12013     1   206   1707.68 sec
 42 : ... 1390 1232 1231 1116 1039 845 1010 2176 1529 1121 1239 11884     2   206   1729.43 sec
 43 : ... 1233 1232 1116 1039 845 1010 2176 1529 618 856 1457 11298       1   206   1750.99 sec
 44 : ... 1232 1116 1039 845 1010 2176 1529 618 856 641 1109 11008        2   206   1772.27 sec
 45 : ... 1116 1039 845 1010 2176 1529 618 856 639 374 1049 10697         1   206   1793.37 sec
 46 : ... 1116 1039 845 1010 2176 1577 643 867 659 396 284 1209 10305     9   206   1816.34 sec
 47 : ... 1039 844 1007 1814 1311 658 887 742 347 130 1112 807 10247      1   206   1838.35 sec
 48 : ... 845 1010 1815 1311 658 887 742 347 130 1111 584 245 10229       1   206   1858.96 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Tue 17 Jun 2025 08:42:19 AM CST
========================================
