File: abc_unknown_cases/pdtswvsam6x8p4.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/pdtswvsam6x8p4.aig; &put; fold; pdr -v -r -y -f -i -n"
PDR Parameters: -r -y -f -i -n
Parameter Set: 12 of 32
Started at: Thu 19 Jun 2025 02:00:14 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/pdtswvsam6x8p4.aig; &put; fold; pdr -v -r -y -f -i -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.01 sec
  2 : 0 3 3                                                               2     4      0.02 sec
  3 : 0 2 1 1                                                             0     4      0.02 sec
  4 : 0 2 2 2 2                                                           3     6      0.02 sec
  5 : 0 2 2 1 1 1                                                         0     6      0.02 sec
  6 : 0 2 2 1 1 2 2                                                       3     7      0.03 sec
  7 : 0 2 6 5 6 7 11 9                                                   15    11      0.08 sec
  8 : 0 2 3 3 4 4 2 1 10                                                  0    11      0.08 sec
  9 : 0 2 3 3 4 4 2 1 1 9                                                 0    11      0.09 sec
 10 : 0 2 3 3 4 4 2 1 1 1 8                                               0    11      0.09 sec
 11 : 0 2 3 3 4 4 2 1 1 1 2 6                                             0    11      0.09 sec
 12 : 0 2 3 3 4 4 2 1 1 1 2 2 4                                           0    11      0.09 sec
 13 : 0 2 3 3 4 4 2 1 1 1 2 2 1 3                                         0    11      0.09 sec
 14 : 0 2 3 3 4 4 2 1 1 1 2 2 1 1 2                                       0    11      0.09 sec
 15 : 0 2 3 3 4 4 2 1 1 1 2 2 1 1 1 1                                     0    11      0.09 sec
 16 : 0 2 3 3 4 4 2 1 1 1 2 2 1 1 1 2 2                                   3    11      0.10 sec
 17 : 0 4 8 13 9 15 18 20 20 13 12 12 13 16 11 14 18 20                  45    17      0.53 sec
 18 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 18                             0    17      0.54 sec
 19 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 17                           0    17      0.54 sec
 20 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 15                         0    17      0.55 sec
 21 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 2 13                       0    17      0.55 sec
 22 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 2 1 12                     0    17      0.55 sec
 23 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 2 1 4 8                    0    17      0.55 sec
 24 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 2 1 4 2 6                  0    17      0.55 sec
 25 : 0 1 2 2 5 7 11 8 6 3 4 4 5 7 6 6 2 1 1 2 2 1 4 2 2 7                3    17      0.56 sec
 26 : ... 1 2 2 5 7 13 13 9 5 5 5 7 10 11 12 7 5 8 5 7 4 11 8 7 9 18     47    19      0.82 sec
 27 : 0 1 2 2 5 6 12 9 9 4 5 4 4 6 10 7 3 2 1 1 1 1 1 3 2 2 2 19          0    19      0.84 sec
 28 : ... 1 2 2 5 6 12 9 9 4 5 4 4 6 10 7 3 2 1 1 1 1 1 3 2 2 2 2 17      0    19      0.84 sec
 29 : ... 2 2 5 6 12 9 9 4 5 4 4 6 10 7 3 2 1 1 1 1 1 3 2 2 2 2 3 14      0    19      0.84 sec
 30 : ... 2 5 6 12 9 9 4 5 4 4 6 10 7 3 2 1 1 1 1 1 3 2 2 2 2 3 2 12      0    19      0.85 sec
 31 : ... 5 6 12 9 9 4 5 4 4 6 10 7 3 2 1 1 1 1 1 3 2 2 2 2 3 2 2 10      0    19      0.85 sec
