File: abc_unknown_cases/6s205b16.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s205b16.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Mon 16 Jun 2025 12:57:32 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s205b16.aig; &put; fold; pdr -v -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.47 sec
  2 : 0 1 1                                                               1     2      0.47 sec
  3 : 0 1 1 1                                                             1     3      0.47 sec
  4 : 0 1 1 1 1                                                           1     4      0.47 sec
  5 : 0 1 1 1 1 1                                                         1     5      0.47 sec
  6 : 0 1 1 1 1 1 1                                                       1     6      0.47 sec
  7 : 0 1 1 1 1 1 2 2                                                     3     8      0.48 sec
  8 : 0 1 1 1 1 1 1 1 1                                                   0     8      0.48 sec
  9 : 0 1 1 1 1 1 1 1 2 7                                                 5    15      0.49 sec
 10 : 0 1 1 1 1 1 1 1 1 1 7                                               0    15      0.49 sec
 11 : 0 1 1 1 1 1 1 1 1 1 1 7                                             1    15      0.49 sec
 12 : 0 1 1 1 1 1 1 1 1 1 1 2 8                                           3    15      0.49 sec
 13 : 0 1 1 1 1 1 1 1 1 1 1 1 1 7                                         0    15      0.50 sec
 14 : 0 1 1 1 1 1 1 1 1 1 1 1 1 2 9                                       4    17      0.50 sec
 15 : 0 1 1 1 1 2 1 1 1 1 2 2 3 1 2 56                                   14    85      0.58 sec
 16 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 54                                  1    85      0.58 sec
 17 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 55                                3    85      0.59 sec
 18 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 54                              0    85      0.59 sec
 19 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 54                            5    85      0.60 sec
 20 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 54                          0    85      0.60 sec
 21 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 54                        1    85      0.61 sec
 22 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 55                      3    85      0.62 sec
 23 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 54                    0    85      0.62 sec
 24 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 1 2 75                 12   107      0.67 sec
 25 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 75                0   107      0.67 sec
 26 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 75              1   107      0.68 sec
 27 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 75            1   107      0.69 sec
 28 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 76          3   107      0.70 sec
 29 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 75      0   107      0.71 sec
 30 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 6 6 826    10   220      4.51 sec
 31 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 825     0   220      4.52 sec
 32 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 824     0   220      4.53 sec
 33 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 824     1   220      4.55 sec
 34 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 825     3   220      4.57 sec
 35 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 824     0   220      4.59 sec
 36 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 826     4   221      4.61 sec
 37 : ... 4 8 11 12 17 14 10 14 24 42 34 25 36 10 10 1 2 2 2 1 1 2230    69  1326     24.63 sec
 38 : ... 1 1 1 2 5 9 9 10 5 5 7 12 17 13 21 6 3 1 1 1 1 1 1 1 1 2125     1  1326     24.75 sec
 39 : ... 1 1 2 5 9 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 2122     1  1326     24.87 sec
 40 : ... 1 2 5 9 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 2122     1  1326     24.98 sec
 41 : ... 2 5 9 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 1 2122     1  1326     25.09 sec
 42 : ... 5 9 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 1 1 2122     1  1326     25.20 sec
 43 : ... 9 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 1 1 2 2123     3  1326     25.32 sec
 44 : ... 9 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2122     0  1326     25.41 sec
 45 : ... 10 5 5 7 11 17 13 21 6 3 1 1 1 1 1 1 1 1 1 1 1 2 3 6 3 2129    12  1331     25.60 sec
