File: abc_unknown_cases/ponylink-slaveTXlen-sat.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/ponylink-slaveTXlen-sat.aig; &put; fold; pdr -v -r -n -c"
PDR Parameters: -r -n -c
Parameter Set: 9 of 32
Started at: Sun 22 Jun 2025 06:29:16 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/ponylink-slaveTXlen-sat.aig; &put; fold; pdr -v -r -n -c".

Converted 1 1-valued FFs and 2622 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     3      0.04 sec
  2 : 0 3 4                                                               3     5      0.04 sec
  3 : 0 1 1 3                                                             0     5      0.04 sec
  4 : 0 10 10 5 22                                                       12    21      0.05 sec
  5 : 0 1 1 1 1 20                                                        0    21      0.05 sec
  6 : 0 1 1 1 1 1 19                                                      0    21      0.05 sec
  7 : 0 1 1 1 1 1 1 18                                                    0    21      0.06 sec
  8 : 0 1 1 1 1 1 1 1 17                                                  0    21      0.06 sec
  9 : 0 1 1 1 1 1 1 1 1 16                                                0    21      0.06 sec
 10 : 0 1 1 1 1 1 1 1 1 1 15                                              0    21      0.06 sec
 11 : 0 1 1 1 1 1 1 1 1 1 1 14                                            0    21      0.06 sec
 12 : 0 1 1 1 1 1 1 1 1 1 1 1 13                                          0    21      0.06 sec
 13 : 0 12 4 4 4 4 3 3 3 3 3 3 2 104                                     22    70      1.12 sec
 14 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 110                                     0    70      1.15 sec
 15 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 109                                   0    70      1.17 sec
 16 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 107                                 0    70      1.19 sec
 17 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 105                               0    70      1.22 sec
 18 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 104                             0    70      1.24 sec
 19 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 103                           0    70      1.27 sec
 20 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 102                         0    70      1.30 sec
 21 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 101                       0    70      1.33 sec
 22 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 100                     0    70      1.36 sec
 23 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 99                    0    70      1.39 sec
 24 : 0 38 11 9 9 8 8 8 8 8 7 7 7 6 6 6 6 6 6 6 5 4 3 3 10341            35   216    190.78 sec
 25 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5566              0   216    191.25 sec
 26 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5537            0   216    191.69 sec
 27 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5530          0   216    192.11 sec
 28 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5525      0   216    192.55 sec
 29 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5517      0   216    192.98 sec
 30 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5508      0   216    193.43 sec
 31 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5506      0   216    193.87 sec
 32 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5504      0   216    194.30 sec
 33 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5503      0   216    194.73 sec
 34 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5502      0   216    195.16 sec
 35 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5501      0   216    195.59 sec
 36 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5499      0   216    196.02 sec
 37 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5498      0   216    196.46 sec
 38 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5497      0   216    196.89 sec
 39 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5496      0   216    197.32 sec
 40 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5495      0   216    197.76 sec
 41 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5494      0   216    198.20 sec
 42 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5493      0   216    198.64 sec
 43 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5492      0   216    199.08 sec
 44 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5491      0   216    199.52 sec
 45 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5490      0   216    199.96 sec
 46 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5489      0   216    200.40 sec
 47 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5488      0   216    200.85 sec
 48 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5487      0   216    201.29 sec
 49 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5486      0   216    201.73 sec
 50 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5485      0   216    202.19 sec
 51 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5484      0   216    202.64 sec
 52 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5483      0   216    203.08 sec
 53 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5482      0   216    203.52 sec
 54 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5481      0   216    203.97 sec
 55 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5480      0   216    204.42 sec
 56 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5479      0   216    204.88 sec
 57 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5478      0   216    205.33 sec
 58 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5477      0   216    205.78 sec
 59 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5476      0   216    206.23 sec
 60 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5475      0   216    206.68 sec
 61 : ... 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20962    87   401    591.78 sec
 62 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12913     0   401    594.97 sec
 63 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12884     0   401    597.77 sec
 64 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12873     0   401    600.55 sec
 65 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12867     0   401    603.31 sec
 66 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12866     0   401    606.06 sec
 67 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12863     0   401    608.80 sec
 68 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12861     0   401    611.51 sec
 69 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12860     0   401    614.15 sec
 70 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12856     0   401    616.81 sec
 71 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12854     0   401    619.47 sec
 72 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12849     0   401    622.12 sec
 73 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12846     0   401    624.75 sec
 74 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12844     0   401    627.41 sec
 75 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12842     0   401    630.07 sec
 76 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12841     0   401    632.74 sec
 77 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12840     0   401    635.37 sec
 78 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12838     0   401    638.02 sec
 79 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12836     0   401    640.64 sec
 80 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12835     0   401    643.28 sec
 81 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 12834     0   401    645.95 sec
