File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Sat 14 Jun 2025 08:17:45 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 197                                                               1   198      0.03 sec
  2 : 0 202 435                                                           5   450      0.25 sec
  3 : 0 25 36 492                                                         4   523      0.33 sec
  4 : 0 15 31 87 453                                                      5   528      0.35 sec
  5 : 0 15 3 30 148 559                                                   5   668      0.48 sec
  6 : 0 12 1 28 7 168 624                                                 6   703      0.77 sec
  7 : 0 16 1 28 7 159 213 890                                            11   938      1.51 sec
  8 : 0 14 1 28 7 159 71 87 1076                                          5   941      1.87 sec
  9 : 0 14 1 28 7 159 69 22 547 763                                      11  1018      2.47 sec
 10 : 0 15 2 30 8 159 69 22 362 402 1146                                 14  1073      5.70 sec
 11 : 0 12 2 29 8 159 71 26 320 351 620 890                              17  1099      7.71 sec
 12 : 0 12 2 29 8 159 71 23 311 340 174 137 1093                         12  1099      9.23 sec
 13 : 0 12 2 29 8 159 71 23 312 346 193 150 394 1258                     18  1206     10.43 sec
 14 : 0 10 1 28 7 159 71 23 311 346 118 51 161 186 1368                   7  1217     12.02 sec
 15 : 0 13 5 34 18 165 83 28 314 392 140 89 200 179 290 1385             54  1246     13.34 sec
 16 : 0 12 3 30 9 161 73 25 313 375 120 68 188 152 97 138 1385            5  1246     15.54 sec
 17 : 0 12 3 30 9 161 73 25 313 375 120 68 188 152 88 95 198 1308         9  1252     16.76 sec
 18 : ... 3 30 9 161 73 25 313 378 121 71 190 165 96 16 17 245 1359      27  1268     18.37 sec
 19 : ... 30 9 161 73 25 313 387 127 74 194 161 99 17 17 237 585 1349    24  1281     22.59 sec
 20 : ... 9 161 73 25 313 381 123 72 128 89 118 79 46 26 128 301 1396     8  1289     26.38 sec
 21 : ... 73 25 313 384 130 74 128 89 120 82 47 27 103 146 403 1388      22  1305     27.80 sec
 22 : ... 25 313 389 133 81 137 97 123 86 47 27 101 76 195 514 1305      51  1318     29.69 sec
 23 : ... 313 383 131 84 135 92 124 85 46 27 105 75 92 128 454 1444      16  1332     31.25 sec
 24 : ... 158 124 174 124 148 117 81 66 136 94 71 102 140 391 1613       88  1338     34.01 sec
 25 : ... 149 108 163 110 136 96 53 36 110 70 44 78 93 261 340 1692      18  1338     36.17 sec
 26 : ... 115 187 119 138 96 53 36 111 71 44 79 101 101 128 384 1679     72  1349     40.15 sec
 27 : ... 216 144 153 104 54 37 113 72 45 78 93 78 89 249 629 1597       41  1364     42.90 sec
 28 : ... 212 144 157 107 53 36 113 72 44 79 98 76 80 93 190 546 1635    18  1374     44.71 sec
 29 : ... 144 157 107 53 36 113 71 43 74 83 65 64 77 117 347 325 1716    10  1377     46.31 sec
 30 : ... 157 107 53 36 113 71 43 74 83 64 63 76 104 160 117 115 1837     4  1377     47.85 sec
 31 : ... 107 53 36 113 71 43 74 83 64 63 76 104 160 100 98 384 1625     13  1377     49.90 sec
 32 : ... 53 36 113 71 43 74 83 64 63 71 73 161 99 72 264 340 1824       16  1382     51.96 sec
 33 : ... 57 41 119 76 41 82 93 77 66 67 70 133 94 78 70 95 149 2146     52  1385     54.27 sec
 34 : ... 38 114 72 36 78 79 61 61 55 45 109 60 79 52 52 42 210 2009      3  1385     56.63 sec
