File: abc_unknown_cases/bobmitersynbm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobmitersynbm.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Mon 16 Jun 2025 08:37:50 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobmitersynbm.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 65                                                                1    65      0.04 sec
  2 : 0 251 324                                                           7   385      1.12 sec
  3 : 0 173 355 481                                                       9   565      2.18 sec
  4 : 0 131 213 303 598                                                  13   708      3.19 sec
  5 : 0 99 137 185 225 674                                                8   723      3.74 sec
  6 : 0 103 167 172 222 508 938                                          39   865      5.60 sec
  7 : 0 94 168 151 157 323 514 974                                       25   890      6.75 sec
  8 : 0 94 168 141 142 233 355 416 928                                   10   952      8.25 sec
  9 : 0 94 197 261 301 436 635 756 853 1540                              27  1223     14.24 sec
 10 : 0 95 199 267 234 397 578 617 890 1924 2201                         40  1876     28.31 sec
 11 : 0 91 199 267 230 389 511 511 407 1191 1599 1887                    29  1915     32.09 sec
 12 : 0 91 200 270 229 384 522 682 584 1439 1892 2316 2716               29  2061     50.91 sec
 13 : 0 90 200 271 234 421 589 758 650 1406 1900 2801 3481 2927          49  2191     77.06 sec
 14 : ... 201 272 239 468 615 760 639 1353 1887 2370 2975 4667 4053      99  2800    121.51 sec
 15 : ... 271 237 461 614 749 603 1228 1754 1952 2156 3265 4208 4059     17  2901    155.14 sec
 16 : ... 237 461 622 778 651 1289 1941 2176 2370 3645 4348 5647 5418    25  3070    250.63 sec
 17 : ... 645 829 691 1321 1928 2164 2276 3593 4297 7119 7785 6590       84  3230    391.36 sec
 18 : ... 789 708 1312 1852 1964 2194 3553 4118 6868 8380 9077 8239      45  3429    631.62 sec
 19 : ... 685 1321 1816 1860 2142 3182 3505 5947 6899 7772 8056 7952     86  3515    803.03 sec
 20 : ... 1283 1693 1761 2018 2823 2953 5344 5873 6795 7851 7445 8160    45  3619    935.17 sec
 21 : ... 1685 1720 2012 2763 2919 5140 5553 6467 7359 7674 8047 8909    62  3763   1129.98 sec
 22 : ... 1666 1992 2667 2845 4691 5135 5957 6093 6333 6459 6704 9214    40  3915   1289.43 sec
 23 : ... 2032 2674 2936 4657 4992 5851 5986 6337 6393 6838 7129 9944   224  4043   1533.03 sec
 24 : ... 2874 4524 4673 5581 5555 5824 5760 6877 6938 6900 10491        68  4197   1708.51 sec
 25 : ... 4512 4706 5685 5735 6243 6359 7655 7664 6967 6293 10538       244  4366   1938.41 sec
 26 : ... 4482 4640 5575 5644 5956 5954 7367 7129 7068 6290 6517 9876    69  4429   2104.26 sec
 27 : ... 5511 5463 5950 5834 7281 6931 7155 6365 6019 5609 10181        75  4442   2258.28 sec
 28 : ... 5441 5937 5758 7213 6596 6798 6043 5971 4345 4567 10069       147  4504   2364.79 sec
 29 : ... 5962 5788 7301 6722 6896 6360 6774 5660 3695 3208 11013       151  4506   2500.95 sec
 30 : ... 5848 7334 6742 6856 6429 7009 6150 4324 2987 3481 10175       153  4565   2625.11 sec
 31 : ... 7722 7192 7283 6935 7782 7324 6042 4994 3595 3710 11441       138  4740   2905.21 sec
 32 : ... 7038 7045 6566 7124 6618 5308 3962 2710 1869 1481 13077        48  4802   3006.34 sec
 33 : ... 7118 6627 7165 6628 5328 4029 2849 1980 1788 1244 13376        38  4820   3064.30 sec
 34 : ... 6626 7168 6609 5280 3988 2823 1877 1734 1287 1371 12894        12  4903   3161.12 sec
 35 : ... 7194 6671 5373 4097 2998 2165 2073 1789 1981 1325 13643       182  4940   3223.74 sec
 36 : ... 7167 6618 5328 4007 2911 2029 1700 1491 1707 1348 981 13709    22  4940   3293.30 sec
 37 : ... 5328 4014 2928 2072 1752 1589 1880 1747 1549 1234 13903        81  4942   3335.47 sec
 38 : ... 5328 4005 2899 2061 1680 1492 1664 1484 1206 985 792 13632     10  4942   3346.95 sec
 39 : ... 2907 2060 1679 1501 1672 1529 1326 1261 1412 1242 14352        52  4942   3386.86 sec
 40 : ... 2907 2059 1669 1483 1629 1466 1155 1017 993 995 1013 13837      6  4942   3396.51 sec
 41 : ... 2059 1669 1483 1629 1466 1155 1017 976 923 936 732 13968       20  4942   3407.64 sec
 42 : ... 1669 1483 1629 1466 1156 1018 956 890 697 500 545 13808        15  4942   3412.09 sec
 43 : ... 1667 1480 1625 1463 1143 984 944 881 679 470 519 176 13763      5  4942   3421.25 sec
 44 : ... 1480 1625 1463 1143 984 944 881 679 470 450 172 63 13844        5  4942   3425.58 sec
 45 : ... 1625 1463 1143 984 944 881 679 470 450 149 58 139 13763         4  4942   3428.78 sec
 46 : ... 1625 1463 1143 984 944 881 679 470 450 150 42 126 57 13844      8  4942   3433.12 sec
 47 : ... 1463 1143 984 944 881 679 470 450 150 34 53 38 65 13806         3  4942   3436.11 sec
 48 : ... 1463 1143 984 944 881 679 470 450 150 34 53 43 69 121 13762     5  4942   3439.53 sec
 49 : ... 1143 984 944 881 679 470 450 150 34 53 43 40 110 47 13821       5  4942   3443.44 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Mon 16 Jun 2025 09:37:50 PM CST
========================================
