File: abc_unknown_cases/qspiflash_dualflexpress_divfive-p162.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/qspiflash_dualflexpress_divfive-p162.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Sat 21 Jun 2025 07:34:59 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/qspiflash_dualflexpress_divfive-p162.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The last 22 outputs are interpreted as constraints.
Converted 5 1-valued FFs and 258 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 16                                                                1    16      0.00 sec
  2 : 0 5 21                                                              4    24      0.01 sec
  3 : 0 5 4 25                                                            5    29      0.01 sec
  4 : 0 4 1 1 22                                                          0    29      0.01 sec
  5 : 0 4 1 1 1 21                                                        0    29      0.01 sec
  6 : 0 8 16 17 15 28 40                                                 24    50      0.04 sec
  7 : 0 5 5 13 9 21 14 29                                                 1    50      0.05 sec
  8 : 0 5 5 13 9 22 25 10 41                                              6    51      0.06 sec
  9 : 0 5 5 13 9 22 16 11 5 37                                            0    51      0.07 sec
 10 : 0 5 5 13 9 22 16 11 5 2 35                                          0    51      0.07 sec
 11 : 0 5 5 13 9 22 16 11 5 2 1 34                                        0    51      0.07 sec
 12 : 0 7 5 19 17 54 74 73 72 50 18 16 110                               47    64      0.31 sec
 13 : 0 7 5 15 10 33 24 49 45 31 6 7 8 94                                 0    64      0.33 sec
 14 : 0 7 5 15 10 33 24 49 45 31 6 7 8 30 64                              0    64      0.33 sec
 15 : 0 7 5 15 10 33 24 49 45 31 6 7 8 30 12 54                           1    64      0.33 sec
 16 : 0 7 5 15 10 33 24 49 45 31 6 7 8 31 18 4 61                         3    64      0.34 sec
 17 : 0 7 5 15 10 33 24 49 45 31 6 7 8 31 10 2 2 63                       0    64      0.34 sec
 18 : 0 7 5 15 10 33 24 49 45 31 6 7 11 37 23 11 17 14 83                14    64      0.40 sec
 19 : 0 7 5 15 10 33 24 49 45 31 6 7 4 5 3 5 4 12 4 114                   0    64      0.40 sec
 20 : ... 7 6 15 10 35 33 61 66 66 40 38 31 20 20 22 19 24 22 27 194     33    78      0.67 sec
 21 : 0 7 6 15 10 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 181          0    78      0.69 sec
 22 : ... 7 6 15 10 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 158     0    78      0.70 sec
 23 : ... 15 10 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 59 101      1    78      0.70 sec
 24 : ... 10 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 62 38 74       4    78      0.71 sec
 25 : ... 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 57 31 13 66       0    78      0.71 sec
 26 : ... 30 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 57 31 13 6 60     0    78      0.72 sec
 27 : ... 23 31 28 32 37 35 16 9 6 6 7 14 8 16 12 23 57 31 13 6 2 58      0    78      0.72 sec
 28 : ... 63 56 54 53 43 41 47 32 51 50 67 118 137 93 130 204 187 289    50    82      2.13 sec
 29 : ... 46 19 24 28 32 21 28 16 23 15 22 20 28 32 51 48 113 151 336     0    82      2.22 sec
 30 : ... 19 24 28 32 21 28 16 23 15 22 20 28 32 51 48 113 154 67 276     4    82      2.23 sec
 31 : ... 24 28 32 21 28 16 23 15 22 20 28 32 51 48 113 145 66 14 262     0    82      2.25 sec
 32 : ... 28 32 21 28 16 23 15 22 20 28 32 51 48 113 145 66 14 20 242     0    82      2.25 sec
 33 : ... 32 21 28 16 23 15 22 20 28 32 51 48 113 145 66 14 20 2 240      0    82      2.25 sec
 34 : ... 26 30 18 25 16 22 20 28 34 55 51 118 175 79 22 29 8 5 265      26    82      2.37 sec
 35 : ... 25 15 19 15 19 20 28 28 42 43 106 136 102 17 26 3 2 2 264       0    82      2.41 sec
 36 : ... 27 27 31 33 40 51 60 60 130 235 178 147 128 66 40 30 20 497    47    89      3.74 sec
 37 : ... 16 17 14 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 496       0    89      3.80 sec
 38 : ... 16 17 14 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 493     0    89      3.80 sec
 39 : ... 17 14 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 491      0    89      3.81 sec
 40 : ... 14 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 487       0    89      3.82 sec
 41 : ... 14 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 486     0    89      3.82 sec
 42 : ... 15 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 485      0    89      3.83 sec
 43 : ... 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 484       0    89      3.83 sec
 44 : ... 15 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 483     0    89      3.84 sec
 45 : ... 16 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 482      0    89      3.85 sec
 46 : ... 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 481       0    89      3.85 sec
 47 : ... 16 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 480     0    89      3.86 sec
 48 : ... 22 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 479      0    89      3.86 sec
 49 : ... 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 478       0    89      3.87 sec
 50 : ... 19 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 1 477     0    89      3.88 sec
 51 : ... 67 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 1 1 476      0    89      3.88 sec
 52 : ... 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 1 1 2 476       1    89      3.89 sec
 53 : ... 139 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 1 2 3 2 483     3    89      3.91 sec
 54 : ... 93 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 1 1 1 1 2 1 1 1 479       0    89      3.91 sec
 55 : ... 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 2 3 5 7 14 11 11 8 7 496    20    89      3.98 sec
 56 : ... 39 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 491      0    89      3.99 sec
 57 : ... 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 1 490       0    89      4.00 sec
 58 : ... 63 21 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 2 491     2    89      4.00 sec
 59 : ... 21 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 1 1 490      0    89      4.01 sec
 60 : ... 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 1 4 3 493       4    89      4.02 sec
 61 : ... 6 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 1 1 2 1 492     0    89      4.03 sec
 62 : ... 4 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 1 1 2 1 1 491     0    89      4.03 sec
 63 : ... 2 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 2 1 1 2 1 1 1 490     0    89      4.04 sec
 64 : ... 3 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 5 3 8 4 2 5 4 3 529    13    89      4.12 sec
 65 : ... 3 2 4 1 1 1 1 1 1 2 1 2 2 6 2 2 1 1 1 1 2 1 1 1 1 2 1 1 520     0    89      4.12 sec
