File: abc_unknown_cases/6s339rb22.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s339rb22.aig; &put; fold; pdr -v -r -n -c"
PDR Parameters: -r -n -c
Parameter Set: 9 of 32
Started at: Sat 21 Jun 2025 03:11:16 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s339rb22.aig; &put; fold; pdr -v -r -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 9                                                                 1     9      0.01 sec
  2 : 0 1 10                                                              1    11      0.01 sec
  3 : 0 1 3 9                                                             1    12      0.01 sec
  4 : 0 1 2 3 8                                                           1    13      0.01 sec
  5 : 0 1 2 2 3 7                                                         1    14      0.01 sec
  6 : 0 1 2 2 2 2 6                                                       1    14      0.01 sec
  7 : 0 1 2 2 2 2 3 5                                                     1    14      0.02 sec
  8 : 0 1 2 2 2 2 2 3 4                                                   1    14      0.02 sec
  9 : 0 1 2 2 2 2 2 2 2 3                                                 1    14      0.02 sec
 10 : 0 1 2 2 2 2 2 2 2 5 10                                              4    38      0.02 sec
 11 : 0 1 2 2 2 2 2 2 2 3 2 9                                             0    38      0.03 sec
 12 : 0 1 2 2 2 2 2 2 2 3 2 1 8                                           0    38      0.03 sec
 13 : 0 1 2 2 2 2 2 2 2 3 25 17 35 82                                    42   115      0.17 sec
 14 : 0 1 2 2 2 2 2 2 2 3 25 17 32 7 76                                   0   115      0.18 sec
 15 : 0 1 2 2 2 2 2 2 2 3 25 17 32 7 5 74                                 2   115      0.19 sec
 16 : 0 1 2 2 2 2 2 2 2 3 25 17 32 7 1 1 76                               0   115      0.19 sec
 17 : 0 1 2 2 2 2 2 2 2 3 35 38 62 55 77 73 75 366                       55   195      1.38 sec
 18 : 0 1 2 2 2 2 2 2 2 2 36 34 54 49 68 61 58 22 326                     0   195      1.41 sec
 19 : 0 1 2 2 2 2 2 2 2 2 36 34 54 49 68 61 58 21 9 319                   2   195      1.44 sec
 20 : 0 1 2 2 2 2 2 2 2 2 36 34 54 49 68 61 58 21 4 1 322                 0   195      1.47 sec
 21 : ... 2 2 2 2 2 2 2 2 36 34 56 60 132 181 271 221 168 69 40 2132     54   249      9.33 sec
