File: abc_unknown_cases/6s342rb122.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s342rb122.aig; &put; fold; pdr -v -r -y -i -n -c"
PDR Parameters: -r -y -i -n -c
Parameter Set: 19 of 32
Started at: Wed 18 Jun 2025 01:46:28 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s342rb122.aig; &put; fold; pdr -v -r -y -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.28 sec
  2 : 0 5 5                                                               5     7      0.28 sec
  3 : 0 1 1 4                                                             0     7      0.28 sec
  4 : 0 1 1 1 3                                                           0     7      0.28 sec
  5 : 0 1 1 1 1 2                                                         0     7      0.28 sec
  6 : 0 4 5 10 11 8 20                                                   15    24      0.30 sec
  7 : 0 1 3 6 7 8 3 17                                                    0    24      0.30 sec
  8 : 0 1 3 6 7 8 3 3 14                                                  0    24      0.30 sec
  9 : 0 1 3 6 7 8 3 3 1 13                                                0    24      0.30 sec
 10 : 0 52 73 94 99 133 102 85 61 44 197                                115   247      1.62 sec
 11 : 0 16 19 21 35 55 66 55 49 43 28 178                                 0   247      1.67 sec
 12 : 0 16 19 21 35 55 66 55 49 43 28 13 165                              0   247      1.67 sec
 13 : 0 16 19 21 35 55 66 55 49 43 28 13 9 156                            0   247      1.67 sec
 14 : 0 18 20 23 36 60 71 68 64 61 47 41 35 31 199                       28   267      2.06 sec
 15 : 0 16 20 19 34 54 63 50 48 34 21 35 36 21 18 186                     0   267      2.10 sec
 16 : 0 16 20 19 34 54 63 50 48 34 21 35 36 21 18 7 179                   0   267      2.11 sec
 17 : 0 16 20 19 34 54 63 50 48 34 21 35 36 21 18 7 5 174                 0   267      2.11 sec
 18 : 0 16 20 19 34 54 63 50 48 34 21 35 36 21 18 7 5 3 171               0   267      2.11 sec
