File: abc_unknown_cases/up.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/up.aig; &put; fold; pdr -v -r -y -f -i -n"
PDR Parameters: -r -y -f -i -n
Parameter Set: 12 of 32
Started at: Thu 19 Jun 2025 08:00:14 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/up.aig; &put; fold; pdr -v -r -y -f -i -n".

Converted 0 1-valued FFs and 163 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     3      0.01 sec
  2 : 0 1 2                                                               2     4      0.01 sec
  3 : 0 1 1 2                                                             1     4      0.01 sec
  4 : 0 1 6 131 202                                                       4   132      2.51 sec
  5 : 0 1 4 9 26 147                                                      4   132      2.70 sec
  6 : 0 1 3 5 14 30 148                                                   4   132      3.03 sec
  7 : 0 1 3 4 9 22 58 189                                                 4   132      4.02 sec
  8 : 0 1 3 4 9 11 20 43 182                                              5   132      4.72 sec
  9 : 0 1 3 4 7 7 12 35 73 207                                            6   132      6.82 sec
 10 : 0 1 3 4 6 6 9 11 27 41 206                                          4   132      7.25 sec
 11 : 0 1 3 4 6 6 9 6 15 19 43 151                                        3   132      7.57 sec
 12 : 0 1 3 4 6 6 9 6 16 26 58 112 213                                    7   132     11.74 sec
 13 : 0 1 3 4 6 6 10 7 17 17 35 59 96 244                                 8   132     13.87 sec
 14 : 0 1 3 4 6 6 7 5 14 13 26 28 48 70 180                               4   132     14.26 sec
 15 : 0 1 4 5 7 10 12 9 18 22 36 35 57 108 177 254                       21   132     20.49 sec
 16 : 0 1 3 2 6 8 9 8 12 14 16 14 26 17 34 57 199                         8   132     21.51 sec
 17 : 0 1 3 2 6 8 9 8 12 14 16 13 22 13 33 52 64 153                      5   132     21.76 sec
 18 : 0 1 3 2 6 8 9 8 12 14 16 13 22 13 34 54 59 78 162                  10   132     24.84 sec
 19 : 0 1 3 2 6 8 9 8 12 14 17 18 29 23 50 64 89 135 155 253             17   132     34.24 sec
 20 : 0 1 3 2 6 8 9 8 12 14 16 15 20 20 36 36 41 42 63 101 202            3   132     34.57 sec
 21 : ... 1 3 2 6 8 9 8 12 14 17 17 24 27 48 50 57 63 91 156 199 342     15   132     45.76 sec
 22 : ... 3 2 6 8 9 8 12 14 16 14 20 21 41 37 43 41 66 75 140 130 279     7   132     50.35 sec
 23 : ... 6 8 9 8 12 14 16 17 23 31 55 61 64 68 96 99 177 183 257 359    22   132     66.99 sec
 24 : ... 9 8 12 14 16 15 20 24 31 48 48 54 70 72 82 108 174 249 332     11   132     71.73 sec
 25 : ... 9 14 16 20 20 25 28 36 54 53 57 73 72 82 98 151 256 241 321    20   132     79.54 sec
 26 : ... 11 14 16 19 23 34 45 42 49 63 64 61 69 110 185 193 227 242     15   132     87.43 sec
 27 : ... 14 16 19 22 32 42 41 49 63 66 65 68 109 194 212 245 253 298    21   132    101.86 sec
 28 : ... 16 19 22 32 43 43 52 57 63 53 62 83 111 158 234 332 462 519    18   132    128.53 sec
 29 : ... 19 22 32 40 43 45 50 45 40 44 57 76 145 173 230 317 352 338    12   132    138.36 sec
 30 : ... 32 40 43 46 52 47 40 43 54 75 111 157 186 309 388 258 275      14   132    148.22 sec
 31 : ... 40 43 43 50 48 42 49 61 81 130 155 190 247 338 378 303 346     23   132    170.20 sec
 32 : ... 43 43 50 50 42 47 55 71 106 138 168 230 313 378 355 376 413    20   132    190.16 sec
 33 : ... 50 48 45 52 58 76 118 143 176 232 292 267 335 358 303 438      21   132    212.41 sec
 34 : ... 46 44 49 60 76 117 134 163 211 265 247 290 359 364 333 476     15   132    233.17 sec
 35 : ... 45 51 62 81 116 131 176 226 285 263 319 392 450 493 487 599    23   132    289.06 sec
 36 : ... 59 76 110 126 160 185 210 186 193 215 264 300 435 416 535      16   132    299.97 sec
 37 : ... 82 109 131 173 200 234 224 225 237 270 311 382 403 382 611     31   132    340.83 sec
 38 : ... 99 139 175 195 219 207 196 197 219 243 252 261 292 345 656     22   132    353.43 sec
 39 : ... 154 198 226 258 248 240 240 273 284 296 293 321 451 415 643    24   132    412.53 sec
 40 : ... 198 228 263 260 224 244 261 243 267 262 319 437 529 386 542    26   132    446.09 sec
 41 : ... 232 273 259 230 243 268 246 259 243 294 466 551 554 512 614    25   132    497.59 sec
 42 : ... 269 246 226 245 267 233 251 231 276 407 444 535 576 496 500    23   132    526.85 sec
 43 : ... 249 228 260 269 238 231 228 283 400 425 504 573 558 455 480    26   132    570.03 sec
 44 : ... 225 254 257 232 224 218 263 399 418 472 561 574 531 410 477    20   132    607.15 sec
 45 : ... 254 257 221 225 214 256 369 426 461 604 664 673 651 571 707    30   132    705.32 sec
 46 : ... 262 242 232 228 247 391 413 426 531 670 743 767 765 701 857    29   132    821.48 sec
 47 : ... 227 209 209 222 358 368 384 475 576 640 702 717 777 769 754    22   132    872.37 sec
 48 : ... 201 196 209 349 351 383 432 510 568 651 631 703 737 635 810    23   132    928.95 sec
 49 : ... 202 219 363 360 376 433 488 508 604 668 749 735 754 658 804    29   132   1012.18 sec
 50 : ... 220 364 356 362 422 475 494 566 611 709 671 735 726 671 672    31   132   1087.32 sec
 51 : ... 371 366 398 425 492 501 585 632 752 730 821 896 955 817 959    31   132   1250.67 sec
 52 : ... 398 428 488 483 579 599 738 714 804 816 950 939 1104 1135      31   132   1391.47 sec
 53 : ... 421 481 483 570 588 725 726 802 827 933 948 983 952 1347       33   132   1575.09 sec
 54 : ... 447 480 566 553 674 677 741 750 829 837 889 861 809 1019       36   132   1641.76 sec
 55 : ... 508 597 581 706 708 721 748 843 868 999 1092 1066 915 1355     36   132   1899.32 sec
 56 : ... 501 575 564 648 648 657 616 758 758 871 919 941 945 828 973    27   132   1963.81 sec
 57 : ... 729 756 764 725 858 854 975 1091 1104 1231 1266 1192 1556      50   132   2385.00 sec
 58 : ... 638 711 681 640 659 674 690 764 891 941 996 971 949 1667       50   132   2606.09 sec
 59 : ... 707 680 635 634 652 680 745 837 894 993 971 989 1065 1271      38   132   2755.30 sec
 60 : ... 770 778 790 822 858 967 1038 1173 1140 1169 1265 1181 1643     47   132   3210.60 sec
 61 : ... 727 730 759 781 897 1021 1047 1066 1132 1345 1306 1397 1734    47   132   3528.22 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Thu 19 Jun 2025 09:00:14 AM CST
========================================
