File: abc_unknown_cases/vgasim_imgfifo-p039.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -r -y -f"
PDR Parameters: -r -y -f
Parameter Set: 11 of 32
Started at: Tue 17 Jun 2025 01:46:10 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -r -y -f".

Warning: The last 44 outputs are interpreted as constraints.
Converted 17 1-valued FFs and 472 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 5                                                                 1     7      0.01 sec
  2 : 0 2 4                                                               1     7      0.01 sec
  3 : 0 7 13 42                                                           3    51      0.06 sec
  4 : 0 14 14 36 102                                                      7   110      0.18 sec
  5 : 0 14 11 19 20 102                                                   7   112      0.23 sec
  6 : 0 14 11 11 8 12 80                                                  1   112      0.24 sec
  7 : 0 14 11 15 16 41 45 146                                            10   148      0.49 sec
  8 : 0 14 11 9 13 11 10 17 138                                           1   148      0.50 sec
  9 : 0 14 11 9 13 20 23 46 54 202                                       11   182      0.84 sec
 10 : 0 14 11 9 13 18 19 32 38 58 155                                     3   183      0.88 sec
 11 : 0 14 12 16 28 50 121 163 250 322 413 956                           34   313      7.41 sec
 12 : 0 14 12 15 24 34 48 57 74 110 115 118 423                           3   313      7.53 sec
 13 : 0 14 12 15 24 34 45 56 68 107 109 105 53 365                        2   314      7.62 sec
 14 : 0 14 12 15 24 34 45 56 68 106 109 106 55 31 380                     6   314      7.80 sec
 15 : 0 14 12 15 24 34 45 56 64 100 102 95 38 22 16 325                   1   314      7.88 sec
 16 : 0 14 12 15 24 34 45 56 64 100 102 95 38 22 17 18 313                4   314      7.96 sec
 17 : 0 14 12 15 24 34 45 56 64 100 102 95 38 22 14 16 15 300             1   314      8.03 sec
 18 : 0 14 12 15 24 34 45 56 64 100 102 95 38 22 14 17 20 19 295          7   314      8.14 sec
 19 : ... 14 12 15 24 34 45 56 64 100 102 95 38 22 14 17 20 26 37 324     8   314      8.52 sec
 20 : ... 24 34 45 56 64 100 102 95 42 42 60 129 177 233 285 280 893     54   347     14.85 sec
 21 : ... 15 24 34 45 56 64 100 100 94 35 25 25 29 34 50 52 75 82 649    12   347     15.28 sec
