File: abc_unknown_cases/bob12s06.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bob12s06.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Mon 23 Jun 2025 01:38:35 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bob12s06.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 69                                                                1    67      0.20 sec
  2 : 0 3 68                                                              1    67      0.20 sec
  3 : 0 3 5 68                                                            2    67      0.21 sec
  4 : 0 3 3 50 116                                                        3   115      0.31 sec
  5 : 0 3 3 2 29 108                                                      2   115      0.32 sec
  6 : 0 3 3 2 12 19 119                                                   2   123      0.37 sec
  7 : 0 3 4 3 13 6 40 160                                                 6   165      0.55 sec
  8 : 0 3 4 3 5 4 29 51 151                                               3   165      0.64 sec
  9 : 0 3 4 3 5 4 29 4 53 132                                             3   165      0.67 sec
 10 : 0 3 4 3 5 4 29 16 62 110 210                                       30   184      1.85 sec
 11 : 0 3 4 3 6 4 21 30 66 104 195 355                                   18   328      6.69 sec
 12 : 0 3 4 3 6 4 17 23 15 31 66 216 370                                 15   424      9.00 sec
 13 : 0 3 4 3 6 4 14 19 12 32 68 151 121 336                              3   424      9.38 sec
 14 : 0 3 4 3 6 4 14 19 12 32 68 115 152 208 452                         20   430     12.23 sec
 15 : 0 3 4 3 6 4 14 19 12 31 62 37 50 129 152 411                        2   430     12.78 sec
 16 : 0 3 4 3 6 4 14 20 13 31 62 47 66 148 167 285 349                   52   445     14.90 sec
 17 : 0 3 4 3 6 4 15 21 20 32 53 36 47 64 191 293 341 609                30   540     22.68 sec
 18 : 0 3 4 3 6 4 16 22 25 34 50 25 34 40 224 328 389 435 665            27   644     36.50 sec
 19 : 0 3 4 3 6 4 14 20 23 32 47 24 31 36 213 194 149 207 340 558         3   644     38.79 sec
 20 : ... 4 3 6 4 14 20 23 32 47 24 31 36 213 194 149 199 324 137 447     3   644     39.72 sec
 21 : ... 6 4 14 20 23 32 47 24 31 39 215 203 219 215 366 202 294 490    27   650     45.58 sec
 22 : ... 16 22 27 36 47 24 31 36 215 220 166 218 378 306 365 415 915    27   728     65.72 sec
 23 : ... 25 34 47 24 31 35 214 213 162 208 228 163 210 204 331 701       0   728     68.18 sec
 24 : ... 34 47 24 31 37 215 215 163 212 243 183 229 227 375 442 701     31   736     75.91 sec
 25 : ... 47 24 31 35 215 214 164 208 231 202 239 251 230 344 506 906    35   761     93.90 sec
 26 : ... 31 35 215 214 163 200 199 191 210 198 159 257 226 628 596      32   763    100.33 sec
 27 : ... 35 215 214 173 212 214 219 225 222 192 328 277 356 573 667     67   788    116.44 sec
 28 : ... 215 214 165 197 190 212 200 178 136 274 141 90 288 226 930      2   788    120.36 sec
 29 : ... 214 165 197 190 212 200 180 137 277 149 102 306 267 201 828    34   790    125.08 sec
 30 : ... 165 197 190 212 198 176 135 271 127 49 45 43 190 226 1050      10   790    129.45 sec
 31 : ... 197 190 212 198 176 135 271 126 47 43 39 191 232 437 698        8   790    131.77 sec
 32 : ... 190 212 198 176 135 271 126 47 43 42 175 216 213 423 801       13   790    137.23 sec
 33 : ... 212 198 176 135 271 126 47 43 36 172 265 249 330 636 751       13   790    149.03 sec
 34 : ... 219 198 157 298 151 79 83 82 220 246 192 300 716 11923 7375  4255  1002   2086.27 sec
 35 : ... 177 136 275 129 48 48 43 171 223 150 279 383 1802 1498 1417    14  1002   2101.56 sec
 36 : ... 275 137 57 62 58 191 355 307 504 696 1731 1007 1270 2750       63  1045   2180.55 sec
 37 : ... 275 127 48 50 43 165 242 165 372 435 400 617 1350 1959 1437    45  1047   2201.37 sec
 38 : ... 127 48 50 43 165 239 164 375 431 403 627 1365 594 1742 1965    46  1053   2239.56 sec
 39 : ... 48 50 43 165 246 166 376 442 399 629 659 455 1009 1344 1754    49  1057   2274.28 sec
 40 : ... 50 43 165 246 163 375 426 397 629 629 389 727 561 1335 1884    51  1059   2308.47 sec
 41 : ... 165 251 166 380 426 396 639 646 426 799 711 1343 1583 1318     54  1067   2351.48 sec
 42 : ... 165 380 416 382 631 624 347 647 615 1129 1480 4264 32571       47  1070   3343.59 sec
 43 : ... 168 376 414 391 620 406 576 434 548 513 479 777 11738 2443     60  1081   3418.24 sec
 44 : ... 376 404 375 613 347 555 360 526 510 447 797 6614 6035 2699     61  1084   3479.41 sec
 45 : ... 405 374 613 336 571 383 568 559 481 801 976 6809 7046 907      56  1094   3545.40 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Mon 23 Jun 2025 02:38:35 AM CST
========================================
