File: abc_unknown_cases/6s367r.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s367r.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Thu 26 Jun 2025 08:14:22 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s367r.aig; &put; fold; pdr -v -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 5                                                                 1     6      0.01 sec
  2 : 0 31 28                                                             8    63      0.03 sec
  3 : 0 39 86 89                                                         13   158      0.16 sec
  4 : 0 33 56 72 80                                                      10   185      0.23 sec
  5 : 0 60 136 162 169 268                                               42   406      1.20 sec
  6 : 0 31 44 30 32 31 186                                                3   406      1.23 sec
  7 : 0 31 42 29 32 29 15 172                                             0   406      1.25 sec
  8 : 0 33 45 37 46 48 30 13 165                                         32   406      1.31 sec
  9 : 0 29 34 26 30 31 15 10 12 159                                       3   406      1.34 sec
 10 : 0 29 34 26 30 31 15 10 10 24 141                                    3   406      1.37 sec
 11 : 0 29 34 26 30 31 15 10 12 23 26 121                                 5   406      1.40 sec
 12 : 0 29 34 26 30 31 22 18 20 36 52 113 196                            15   424      1.81 sec
 13 : 0 29 34 25 24 26 16 9 10 7 12 16 52 127                             0   424      1.84 sec
 14 : 0 29 34 25 24 26 16 9 13 13 23 31 63 25 141                        24   425      1.97 sec
 15 : 0 29 34 25 24 26 16 9 11 8 10 12 12 10 12 185                       3   425      1.99 sec
 16 : 0 29 34 25 24 26 16 9 11 8 10 12 11 10 8 20 167                     0   425      2.02 sec
 17 : 0 29 34 25 24 26 16 9 11 8 10 12 11 10 10 21 33 144                 5   425      2.05 sec
 18 : 0 29 34 25 24 26 16 9 11 8 10 12 11 28 41 61 82 115 253            45   438      2.67 sec
 19 : 0 29 34 25 24 26 16 9 10 7 10 11 10 13 15 14 13 14 25 236           3   439      2.71 sec
 20 : ... 29 34 25 24 26 16 9 10 7 10 11 10 13 14 14 13 13 23 21 216      0   439      2.74 sec
 21 : ... 34 25 24 26 16 9 10 7 10 11 10 13 14 14 13 13 22 22 55 166      3   439      2.78 sec
 22 : ... 25 24 26 16 9 10 7 10 11 10 13 14 14 13 17 32 37 72 46 167     24   443      2.94 sec
 23 : ... 24 26 16 9 10 7 10 11 10 12 14 14 13 11 12 14 17 33 39 178      0   443      2.98 sec
 24 : ... 26 16 9 10 9 15 89 24 26 31 28 30 25 27 36 43 56 88 104 429    50   451      4.18 sec
 25 : ... 16 9 10 7 8 75 16 18 18 16 16 15 14 18 20 24 15 20 21 415       3   451      4.25 sec
 26 : ... 9 10 7 8 75 15 17 18 16 16 15 14 18 20 24 15 20 21 28 395       5   451      4.31 sec
 27 : ... 10 7 8 75 15 17 18 16 16 15 14 18 20 24 15 20 20 24 63 338      3   451      4.38 sec
 28 : ... 8 75 16 21 29 30 38 30 37 39 58 61 60 78 88 85 134 129 498     62   468      6.14 sec
 29 : ... 8 75 15 18 19 18 17 15 15 19 22 26 29 35 31 37 33 48 42 468     0   468      6.25 sec
 30 : ... 15 18 19 18 17 15 15 19 22 25 28 34 31 36 32 48 40 26 442       0   468      6.33 sec
 31 : ... 18 19 18 17 15 15 19 22 25 28 34 31 36 32 48 40 26 31 421       3   468      6.41 sec
 32 : ... 19 18 17 15 15 19 22 25 28 34 31 36 32 48 40 26 27 36 387       0   468      6.48 sec
 33 : ... 18 17 15 15 19 22 25 28 34 31 36 32 48 40 26 29 37 50 347       5   468      6.56 sec
 34 : ... 17 15 15 19 22 25 28 34 31 37 36 61 65 49 53 63 77 59 377      47   468      6.91 sec
 35 : ... 15 15 18 17 21 24 26 32 29 30 27 32 21 23 25 27 33 38 450       6   468      7.02 sec
 36 : ... 15 18 17 21 24 26 32 29 30 27 31 21 23 25 26 32 32 22 430       0   468      7.10 sec
 37 : ... 18 17 21 24 26 32 29 30 27 31 21 23 25 26 35 36 25 40 400      10   468      7.19 sec
 38 : ... 17 21 24 26 32 29 30 27 31 21 23 25 26 31 33 22 35 36 366       0   468      7.27 sec
 39 : ... 28 32 36 47 39 42 40 44 43 66 84 89 82 75 57 77 99 143 375    120   541      9.44 sec
 40 : ... 14 16 26 23 27 25 33 31 32 36 47 51 53 39 32 24 19 32 530       0   541      9.62 sec
