File: abc_unknown_cases/6s149.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s149.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Sat 21 Jun 2025 11:15:28 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s149.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.14 sec
  2 : 0 1 1                                                               1     2      0.14 sec
  3 : 0 1 2 1                                                             1     3      0.14 sec
  4 : 0 1 2 2 1                                                           1     4      0.14 sec
  5 : 0 1 2 2 1 1                                                         1     4      0.15 sec
  6 : 0 1 2 2 1 2 1                                                       1     5      0.15 sec
  7 : 0 1 2 2 1 2 2 1                                                     1     5      0.15 sec
  8 : 0 1 2 2 1 2 2 1 1                                                   1     5      0.15 sec
  9 : 0 1 2 2 1 2 2 1 2 1                                                 1     6      0.15 sec
 10 : 0 1 2 2 1 2 2 1 2 2 1                                               1     6      0.15 sec
 11 : 0 1 2 2 1 2 2 1 2 2 1 1                                             1     6      0.16 sec
 12 : 0 1 2 2 1 2 2 1 2 2 1 2 1                                           1     7      0.16 sec
 13 : 0 1 2 2 1 2 2 1 2 2 1 2 2 1                                         1     7      0.16 sec
 14 : 0 1 2 2 1 2 2 1 2 2 1 2 2 1 1                                       1     7      0.16 sec
 15 : 0 1 2 2 1 2 2 1 2 2 1 2 2 1 2 1                                     1     7      0.16 sec
 16 : 0 1 2 2 1 2 2 1 2 2 1 2 2 1 2 1 1                                   1     7      0.17 sec
 17 : 0 1 2 2 1 2 2 1 2 2 1 3 3 1 2 1 1 149                               8   225      5.70 sec
 18 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 149                             1   225      5.72 sec
 19 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 149                           1   225      5.74 sec
 20 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 149                         1   225      5.76 sec
 21 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 149                       1   225      5.79 sec
 22 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 149                     1   225      5.81 sec
 23 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 149                   1   225      5.83 sec
 24 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 149                 1   225      5.85 sec
 25 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 149               1   225      5.88 sec
 26 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 149             1   225      5.90 sec
 27 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 149           1   225      5.92 sec
 28 : 0 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 149         1   225      5.95 sec
 29 : ... 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 149     1   225      5.97 sec
 30 : ... 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 149     1   225      6.00 sec
 31 : ... 2 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 149     1   225      6.02 sec
 32 : ... 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 149     1   225      6.05 sec
 33 : ... 2 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 149     1   225      6.07 sec
 34 : ... 2 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 149     1   225      6.10 sec
 35 : ... 1 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 149     1   225      6.12 sec
 36 : ... 2 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 149     1   225      6.15 sec
 37 : ... 2 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 149     1   225      6.18 sec
 38 : ... 1 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 149     1   225      6.20 sec
 39 : ... 1 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 149     1   225      6.23 sec
 40 : ... 1 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 149     1   225      6.25 sec
 41 : ... 1 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 149     1   225      6.28 sec
 42 : ... 1 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 1 149     1   225      6.31 sec
 43 : ... 1 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 1 2 149     1   225      6.34 sec
 44 : ... 1 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 1 2 1 149     1   225      6.37 sec
 45 : ... 1 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 1 2 1 2 149     1   225      6.40 sec
 46 : ... 2 2 2 2 1 2 2 2 1 2 2 1 2 1 1 2 1 2 2 2 1 2 2 1 2 1 2 1 149     1   225      6.43 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 21 Jun 2025 12:15:28 PM CST
========================================
