File: abc_unknown_cases/bobsmvhd3.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobsmvhd3.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Tue 17 Jun 2025 12:13:20 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobsmvhd3.aig; &put; fold; pdr -v -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 584                                                               1   570      0.26 sec
  2 : 0 193 685                                                          14   695      0.42 sec
  3 : 0 45 49 668                                                         5   704      0.47 sec
  4 : 0 54 38 83 733                                                      8   761      0.60 sec
  5 : 0 50 33 64 135 659                                                 13   768      0.69 sec
  6 : 0 56 31 70 163 374 1144                                            39   908      2.18 sec
  7 : 0 56 30 69 147 375 631 1181                                        38   940      3.53 sec
  8 : 0 56 30 68 127 265 488 849 1052                                    45   952      5.00 sec
  9 : 0 58 35 69 145 266 328 500 948 1546                                15  1068      7.78 sec
 10 : 0 66 39 70 144 250 414 639 1082 1227 1553                         407  1088     15.71 sec
 11 : 0 69 41 75 155 260 398 506 826 1300 2179 2217                      76  1111     25.15 sec
 12 : 0 69 41 74 152 235 335 461 645 831 1404 1602 1930                  74  1111     31.02 sec
 13 : 0 69 41 74 152 232 316 350 476 598 858 1045 1137 1707               9  1111     32.49 sec
 14 : 0 69 41 74 152 234 314 360 486 630 910 1109 1390 1417 1837         51  1111     40.50 sec
 15 : 0 69 41 74 149 227 296 345 458 559 731 720 669 729 955 2339        83  1111     44.24 sec
 16 : ... 74 149 228 295 351 467 565 726 733 674 781 1097 1393 2132     136  1111     52.69 sec
 17 : ... 149 223 278 324 420 495 642 606 526 479 629 1083 1243 2144     46  1111     56.82 sec
 18 : ... 217 266 310 408 484 563 511 435 429 484 557 804 1064 2359      39  1111     59.45 sec
 19 : ... 264 322 430 534 602 570 501 487 574 662 893 1031 1361 2326    183  1111     71.09 sec
 20 : ... 308 407 544 610 602 579 598 625 701 754 929 1182 1454 2452    258  1111     90.15 sec
 21 : ... 369 484 503 468 421 375 415 421 445 676 585 800 1212 3221      40  1111     95.46 sec
 22 : ... 488 519 485 440 421 476 492 507 766 642 696 1119 1699 2417    128  1111    105.79 sec
 23 : ... 529 505 485 466 517 545 603 857 752 769 866 1221 1759 2459    108  1111    124.86 sec
 24 : ... 490 525 532 604 651 755 967 888 934 889 1105 2001 2041 2783   114  1111    157.43 sec
 25 : ... 444 407 429 451 543 734 658 747 644 756 754 888 1209 3960       5  1111    161.49 sec
 26 : ... 417 445 466 564 778 729 840 712 852 859 915 1176 1936 2733     80  1111    173.48 sec
 27 : ... 471 583 820 820 1016 988 1182 1109 1125 1259 1718 2183 2508   105  1111    196.86 sec
 28 : ... 499 595 677 706 774 780 895 854 892 917 903 1691 1677 3334    151  1111    217.29 sec
