File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -i -n"
PDR Parameters: -r -y -f -i -n
Parameter Set: 12 of 32
Started at: Sat 14 Jun 2025 08:33:14 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -i -n".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 195                                                               1   195      0.08 sec
  2 : 0 203 427                                                           6   431      0.71 sec
  3 : 0 82 108 487                                                        5   510      1.01 sec
  4 : 0 78 38 116 581                                                     4   664      1.28 sec
  5 : 0 76 35 7 100 655                                                   5   720      1.53 sec
  6 : 0 75 3 32 6 84 664                                                  6   721      1.86 sec
  7 : 0 77 3 32 6 85 254 885                                             10   937      3.08 sec
  8 : 0 77 3 32 6 85 65 57 1068                                           3   941      3.43 sec
  9 : 0 78 4 34 7 85 67 45 466 779                                       10  1024      4.13 sec
 10 : 0 77 3 32 6 85 66 20 274 839 1098                                  14  1063      6.36 sec
 11 : 0 77 3 32 7 87 70 22 302 829 676 1032                              20  1091      9.58 sec
 12 : 0 9 1 32 7 154 70 20 297 686 461 272 1057                          11  1091     10.86 sec
 13 : 0 9 1 32 7 154 70 20 299 694 489 171 470 1244                      29  1195     13.02 sec
 14 : 0 9 1 32 7 154 70 20 298 690 415 96 177 201 1390                    7  1204     14.97 sec
 15 : 0 15 8 45 19 167 84 40 319 717 439 135 223 159 406 1236            39  1229     16.48 sec
 16 : 0 11 3 34 12 158 74 28 303 697 428 115 214 147 250 345 1290         8  1236     18.64 sec
 17 : ... 3 34 12 158 74 28 303 697 428 115 214 142 137 98 108 1306       8  1247     19.65 sec
 18 : ... 34 12 158 74 28 303 697 429 116 223 155 143 38 41 345 1180     27  1255     21.36 sec
 19 : ... 158 74 28 303 697 429 116 157 102 141 114 110 200 419 1352     20  1260     23.64 sec
 20 : ... 74 28 303 700 431 118 166 111 149 104 107 28 190 474 1335      27  1275     25.31 sec
 21 : ... 28 303 700 431 118 163 113 149 104 107 27 185 458 796 1665     59  1293     30.02 sec
 22 : ... 303 704 431 120 164 118 151 102 105 26 184 293 405 956 1242    32  1303     31.64 sec
 23 : ... 704 431 120 164 115 151 104 105 27 189 299 405 734 822 1720   125  1319     38.11 sec
 24 : ... 704 431 120 164 115 151 104 105 23 93 82 48 101 92 310 1639    10  1324     39.68 sec
 25 : ... 432 121 164 117 153 104 105 23 93 82 48 99 84 130 368 1545     36  1329     41.20 sec
 26 : ... 134 212 145 161 109 106 23 94 82 48 99 87 116 300 376 1710     55  1349     45.59 sec
 27 : ... 160 245 191 183 115 107 24 94 81 45 93 73 76 72 83 521 1667    77  1359     48.41 sec
 28 : ... 184 182 129 120 42 119 112 73 124 98 104 94 99 305 505 1765    55  1367     51.74 sec
 29 : ... 184 182 125 112 30 101 88 56 97 71 77 55 54 50 124 207 2053    11  1367     54.05 sec
 30 : ... 182 125 112 30 101 88 56 97 71 76 52 46 38 109 81 244 2013     11  1367     55.30 sec
 31 : ... 112 30 105 93 61 112 83 96 99 114 74 125 79 128 414 1873      108  1367     59.14 sec
 32 : ... 112 30 103 90 55 105 78 86 87 91 73 115 61 122 306 550 2013    18  1371     61.76 sec
 33 : ... 30 103 90 55 105 78 86 87 91 72 112 54 86 93 209 405 1955      18  1372     64.33 sec
 34 : ... 103 90 55 105 78 86 87 91 71 111 52 88 88 102 80 122 2231      15  1372     66.38 sec
 35 : ... 103 90 55 105 78 86 87 91 71 111 52 88 84 77 57 67 102 2218    14  1372     68.82 sec
 36 : ... 90 55 105 78 86 87 91 71 111 52 88 88 86 67 79 95 249 2164     22  1373     70.46 sec
 37 : ... 108 80 89 89 99 82 132 72 111 118 94 70 93 95 125 324 2131     94  1374     73.34 sec
 38 : ... 79 89 87 99 80 128 58 100 119 113 80 93 85 101 155 405 2129    22  1376     76.20 sec
 39 : ... 100 86 140 68 116 132 148 110 123 124 139 164 353 552 2184    116  1378     84.33 sec
 40 : ... 87 98 80 127 57 107 104 123 80 77 80 93 98 134 228 421 2167    22  1378     86.80 sec
 41 : ... 139 72 118 120 142 105 101 121 123 134 102 78 129 223 2605     89  1378     93.81 sec
 42 : ... 78 59 111 56 100 93 106 87 80 91 73 74 69 58 59 41 38 2680      0  1378     95.34 sec
 43 : ... 59 111 56 100 93 106 87 80 91 73 74 69 58 59 41 39 226 2498     4  1378     96.40 sec
 44 : ... 56 100 93 106 87 81 93 75 77 73 66 65 49 31 115 358 2290       25  1380     97.84 sec
 45 : ... 56 101 98 118 94 88 99 81 83 72 62 62 48 31 49 237 479 2367    48  1381    100.51 sec
 46 : ... 98 93 110 90 84 95 74 76 72 65 63 47 29 31 62 196 408 2280     13  1381    102.60 sec
 47 : ... 98 93 110 90 84 95 74 76 72 65 63 47 19 12 12 11 9 8 2747       0  1381    103.36 sec
 48 : ... 93 110 90 84 95 74 76 72 65 63 47 19 12 12 11 9 8 95 2652       0  1381    104.47 sec
 49 : ... 101 95 106 85 86 80 70 67 51 24 17 19 21 20 20 106 466 2263    53  1381    106.08 sec
 50 : ... 89 85 95 74 76 72 65 63 39 19 12 11 11 9 15 33 245 523 2404    12  1382    108.90 sec
 51 : ... 89 85 95 74 76 72 65 63 39 19 12 11 11 9 10 10 7 8 48 2733      0  1382    109.88 sec
 52 : ... 85 95 74 76 72 65 63 39 19 12 11 11 9 10 10 7 8 48 279 2454     0  1382    110.59 sec
 53 : ... 84 76 73 69 49 27 19 20 15 18 19 20 18 24 65 316 555 2341      44  1384    114.22 sec
 54 : ... 83 76 69 66 43 23 16 15 14 15 12 15 12 11 9 11 12 33 2805       0  1384    115.60 sec
 55 : ... 82 74 72 49 33 25 22 19 22 22 25 15 17 14 17 17 37 191 2702    57  1384    117.65 sec
 56 : ... 70 67 45 24 18 16 16 16 14 17 13 13 10 13 14 20 57 160 2683    10  1384    118.94 sec
 57 : ... 75 80 86 100 109 102 106 87 94 91 110 112 138 168 469 2590    129  1384    140.96 sec
 58 : ... 61 42 43 24 31 32 46 65 74 54 59 51 54 43 38 43 84 225 2808     6  1384    142.65 sec
 59 : ... 538 601 715 658 632 640 649 574 300 148 106 181 303 2894      989  1384    499.84 sec
 60 : ... 89 99 98 156 126 167 158 127 121 111 95 98 78 116 221 3077      4  1384    502.47 sec
 61 : ... 99 98 156 126 167 158 127 121 111 95 98 78 65 85 121 3091       0  1384    503.46 sec
 62 : ... 98 156 126 167 158 127 121 111 95 100 82 69 90 128 250 2895    17  1384    506.17 sec
 63 : ... 156 126 167 158 127 121 111 95 94 78 70 86 61 97 309 2808       8  1384    507.19 sec
 64 : ... 144 184 174 140 131 126 110 105 89 83 99 75 93 220 484 2734   217  1384    542.39 sec
 65 : ... 165 151 122 113 112 79 96 95 70 104 70 118 178 294 610 3014    16  1384    547.54 sec
 66 : ... 165 151 122 113 112 79 96 93 68 102 65 109 77 32 26 97 3448     0  1384    548.62 sec
 67 : ... 122 113 112 81 100 98 74 109 72 120 84 35 30 102 271 3267      68  1384    551.06 sec
 68 : ... 116 112 116 78 94 90 69 106 66 112 78 31 25 32 19 125 3391      0  1384    552.81 sec
 69 : ... 160 167 170 151 185 130 174 144 93 85 75 64 175 318 3275      270  1384    578.91 sec
 70 : ... 125 82 99 98 74 113 70 108 77 37 24 40 38 53 55 289 3246        0  1384    581.35 sec
 71 : ... 82 99 98 74 113 70 108 77 39 25 40 38 56 57 295 658 2988       21  1384    583.62 sec
 72 : ... 82 99 98 74 113 70 108 76 35 26 40 37 55 22 71 161 370 3126    26  1384    584.87 sec
 73 : ... 99 98 74 113 70 108 76 35 24 40 35 51 18 13 25 61 140 3394      6  1384    586.15 sec
 74 : ... 98 74 113 70 108 76 35 24 40 35 51 18 13 24 14 15 167 3376      0  1384    587.01 sec
 75 : ... 74 113 70 108 76 35 24 40 35 51 18 13 24 15 16 169 459 2983     9  1384    589.67 sec
 76 : ... 113 70 108 76 35 27 44 41 56 23 15 27 18 19 54 229 587 3011    31  1384    594.56 sec
 77 : ... 80 118 82 40 30 49 44 60 29 26 45 36 38 43 43 108 283 3415    113  1384    601.49 sec
 78 : ... 72 113 79 38 25 42 37 55 20 16 14 13 12 13 11 14 10 95 3591     0  1384    602.96 sec
 79 : ... 93 57 45 60 53 70 34 29 28 24 28 33 29 32 29 112 542 3218     112  1384    610.26 sec
 80 : ... 41 31 44 39 54 24 18 16 14 14 13 13 16 14 76 252 480 3287      11  1384    619.37 sec
 81 : ... 31 44 39 54 24 18 16 14 14 13 13 15 13 16 56 193 626 3045       8  1384    621.06 sec
 82 : ... 44 39 54 24 18 16 14 14 15 16 19 17 19 22 17 174 301 3332      54  1384    623.49 sec
 83 : ... 44 39 54 24 17 16 14 13 10 12 14 12 12 13 14 12 73 293 3481     9  1384    625.07 sec
 84 : ... 39 54 24 17 16 14 13 10 12 14 12 12 13 12 10 12 12 156 3591     0  1384    626.04 sec
 85 : ... 24 17 16 14 13 10 12 14 12 12 13 12 12 16 16 159 501 3116      17  1384    626.75 sec
 86 : ... 17 16 14 13 10 12 14 12 12 13 12 11 13 14 110 383 577 3045     14  1384    628.62 sec
 87 : ... 24 23 20 21 23 28 21 19 21 22 21 19 21 58 76 175 471 3207      78  1384    632.43 sec
 88 : ... 16 14 13 11 12 14 12 13 13 12 11 12 12 43 29 21 16 98 3591      0  1384    634.61 sec
 89 : ... 13 11 12 14 12 13 13 12 11 13 13 43 29 23 19 102 310 3327      17  1384    636.12 sec
 90 : ... 11 12 14 12 13 13 13 15 18 19 48 37 29 24 26 126 242 3406      31  1384    638.04 sec
 91 : ... 11 12 14 12 13 13 12 12 14 12 11 13 13 9 10 10 36 213 3591      6  1384    639.06 sec
 92 : ... 12 14 12 13 13 12 12 14 12 11 13 13 9 10 10 11 70 296 3416      0  1384    645.25 sec
 93 : ... 14 18 18 20 19 19 19 16 16 19 15 17 22 22 86 318 546 3171      59  1385    648.43 sec
 94 : ... 13 13 13 12 11 14 12 11 13 13 9 10 10 11 10 8 40 190 3573       0  1385    649.79 sec
 95 : ... 25 25 28 31 32 30 32 29 29 33 39 39 40 37 75 225 463 3337     132  1385    659.05 sec
 96 : ... 11 10 8 12 10 12 11 15 9 9 10 12 10 13 9 12 10 14 51 3813       0  1385    661.31 sec
 97 : ... 10 8 12 10 12 11 15 9 9 10 12 10 13 9 12 10 14 51 375 3438      0  1385    662.42 sec
 98 : ... 8 12 10 12 11 15 9 9 10 12 10 13 9 18 23 26 64 398 685 3073    24  1385    664.80 sec
 99 : ... 10 12 11 15 9 9 10 12 10 13 9 14 12 13 11 15 160 514 3297       6  1385    665.87 sec
100 : ... 12 11 15 9 9 10 12 10 13 9 14 12 13 13 16 80 241 385 3418      13  1385    667.44 sec
101 : ... 12 13 15 9 9 10 12 11 14 9 14 13 14 11 14 18 22 49 258 3600    75  1386    669.02 sec
102 : ... 29 31 32 37 32 39 33 46 38 43 38 46 51 54 45 160 633 3525     846  1386    785.33 sec
103 : ... 15 18 19 22 18 12 19 14 17 15 19 20 27 24 61 270 614 3588     109  1388    792.81 sec
104 : ... 9 9 8 12 10 8 9 8 16 14 15 12 16 15 21 12 11 9 15 254 3958      0  1388    794.50 sec
105 : ... 8 12 10 8 9 8 16 14 15 12 16 15 21 12 11 9 15 256 452 3569      6  1388    795.50 sec
106 : ... 12 10 8 9 8 16 14 15 12 16 15 21 12 11 9 15 77 152 517 3508    11  1388    796.30 sec
107 : ... 8 9 8 16 14 15 12 16 15 21 14 11 11 18 83 124 356 741 3217     22  1388    799.17 sec
108 : ... 15 21 22 23 20 23 24 30 24 22 23 27 88 69 61 203 303 3727      66  1388    803.30 sec
109 : ... 10 13 12 11 11 11 10 10 11 11 10 14 16 15 78 59 43 77 4036      0  1388    805.44 sec
110 : ... 13 12 11 11 11 10 10 11 11 10 14 16 15 78 59 43 77 300 3735     0  1388    806.41 sec
111 : ... 11 11 11 10 10 11 13 12 17 19 16 79 62 49 83 307 697 3324      33  1388    808.76 sec
112 : ... 11 11 10 10 11 11 10 15 16 15 78 60 45 40 31 123 532 3438      17  1388    809.83 sec
113 : ... 20 20 17 20 22 22 24 19 15 81 64 49 42 33 94 359 495 3365      50  1389    812.63 sec
114 : ... 12 11 11 12 13 11 16 17 17 80 54 41 41 30 27 23 45 232 3814     4  1389    815.44 sec
115 : ... 11 12 13 11 16 17 17 80 54 41 41 30 27 23 29 106 540 3399       6  1389    816.29 sec
116 : ... 24 27 32 31 33 108 93 88 92 93 99 96 107 132 413 621 3569     205  1389    868.63 sec
117 : ... 19 16 14 18 21 21 20 19 23 26 22 22 21 28 21 19 17 44 4305      0  1389    871.94 sec
118 : ... 16 14 18 21 21 20 19 23 26 22 22 21 28 21 20 18 46 368 3968    11  1389    874.96 sec
119 : ... 18 21 21 20 19 23 26 22 22 21 28 21 20 20 16 194 713 3466      16  1389    875.70 sec
120 : ... 91 68 50 41 38 40 41 38 44 49 32 30 32 22 160 535 713 3430    116  1389    894.63 sec
121 : ... 35 32 28 34 38 33 28 35 35 32 31 37 23 82 94 172 381 3851       7  1389    896.96 sec
122 : ... 35 32 28 34 38 33 28 35 35 32 31 37 23 81 58 36 36 119 4142     0  1389    898.14 sec
123 : ... 28 34 38 33 28 35 35 32 31 37 23 81 59 40 40 126 322 3874      17  1389    899.56 sec
124 : ... 28 34 38 33 28 35 35 32 31 37 23 81 58 36 37 28 40 311 3938     4  1389    900.74 sec
125 : ... 213 206 210 217 202 251 227 212 222 204 200 370 759 4339      420  1389   1059.61 sec
126 : ... 80 84 83 86 92 74 161 134 125 121 121 116 108 227 616 4849    234  1389   1114.17 sec
127 : ... 48 61 60 56 61 71 51 46 41 46 44 42 37 41 36 109 785 4843      99  1390   1119.69 sec
128 : ... 99 99 95 94 112 90 86 82 86 87 86 84 72 66 72 522 1250 4263   254  1390   1154.40 sec
129 : ... 155 144 144 155 160 146 161 161 158 167 178 331 1216 6023     719  1390   1508.87 sec
130 : ... 105 116 82 71 81 81 74 71 87 87 73 82 68 146 440 937 6557      30  1390   1531.69 sec
131 : ... 116 81 68 78 77 70 66 88 84 74 83 68 107 244 402 1426 5704     28  1390   1534.88 sec
132 : ... 282 265 263 276 268 247 265 237 284 360 375 1264 2448 4822    479  1390   1714.62 sec
133 : ... 241 220 197 180 157 170 164 199 184 315 282 288 441 8415      580  1390   2562.50 sec
134 : ... 72 72 99 59 69 71 80 80 83 76 100 75 107 95 87 99 252 7974      0  1390   2580.57 sec
135 : ... 99 59 71 73 82 81 84 77 101 76 107 95 89 101 254 1313 6685     31  1390   2583.15 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 09:33:14 PM CST
========================================
