File: abc_unknown_cases/vgasim_imgfifo-p039.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -n"
PDR Parameters: -n
Parameter Set: 3 of 32
Started at: Tue 17 Jun 2025 01:36:09 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -n".

Warning: The last 44 outputs are interpreted as constraints.
Converted 17 1-valued FFs and 472 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 4                                                                 1     5      0.01 sec
  2 : 0 1 3                                                               0     5      0.01 sec
  3 : 0 1 1 3                                                             1     5      0.01 sec
  4 : 0 2 7 37 95                                                         6    99      0.11 sec
  5 : 0 3 10 29 40 136                                                    7   138      0.27 sec
  6 : 0 2 4 6 14 16 124                                                   1   138      0.28 sec
  7 : 0 4 12 20 32 44 39 198                                             17   183      0.74 sec
  8 : 0 3 6 8 12 12 22 14 183                                             0   183      0.75 sec
  9 : 0 3 6 8 15 36 50 51 58 272                                         16   219      1.39 sec
 10 : 0 3 6 8 12 29 24 33 50 49 236                                       1   220      1.43 sec
 11 : 0 3 6 9 20 65 85 139 226 279 274 787                               49   359      6.86 sec
 12 : 0 3 6 9 14 33 34 50 103 135 123 146 641                             1   359      6.98 sec
 13 : 0 3 6 9 14 33 34 50 102 138 125 162 131 683                        10   361      7.85 sec
 14 : 0 3 6 9 14 33 35 52 104 150 167 204 215 245 942                    20   361     11.54 sec
 15 : 0 3 6 9 14 33 38 59 125 191 219 259 294 284 225 1139               41   374     17.10 sec
 16 : 0 3 6 9 14 33 36 59 123 210 289 390 465 500 441 354 1561          165   377     27.87 sec
 17 : 0 3 6 9 14 33 30 45 72 97 91 127 176 236 242 269 227 1452          10   377     28.58 sec
 18 : ... 3 6 9 14 33 30 45 71 97 91 128 175 228 235 178 182 144 1433    12   378     29.47 sec
 19 : ... 9 14 33 30 45 71 97 91 128 177 234 265 243 280 255 307 1492    37   380     33.29 sec
 20 : ... 30 45 72 110 112 173 231 340 498 613 855 988 1129 1130 3026   222   394     70.58 sec
 21 : ... 30 44 67 91 90 133 153 167 246 395 693 722 865 873 781 3150    70   397     79.27 sec
 22 : ... 67 91 89 131 149 153 169 225 492 672 767 884 1037 1001 3282    51   401     93.43 sec
 23 : ... 228 241 240 243 357 673 943 1202 1523 2000 2378 2178 5990     382   406    183.41 sec
 24 : ... 188 164 199 195 340 403 557 837 1159 1738 1521 1513 5477       41   406    193.67 sec
 25 : ... 189 163 199 188 308 361 489 588 837 1089 969 1142 959 4899      9   406    196.17 sec
 26 : ... 200 186 305 354 475 582 837 1102 1047 1243 1165 906 5388       34   406    212.48 sec
 27 : ... 185 305 354 475 588 796 1094 1225 1447 1759 1809 1688 7118    150   408    270.11 sec
 28 : ... 301 353 467 530 639 765 947 1098 1201 1423 1741 1684 7753      63   408    302.98 sec
 29 : ... 301 353 467 527 605 635 613 736 871 896 1362 1235 1120 6963    19   408    310.18 sec
 30 : ... 466 527 604 636 634 780 1020 1230 1846 1959 2059 1588 8390    343   408    371.47 sec
 31 : ... 522 592 620 502 381 345 413 802 1001 1318 1346 1179 7723       20   408    378.18 sec
 32 : ... 596 629 513 397 359 446 847 1011 1133 1446 1508 1285 8103     103   408    405.53 sec
 33 : ... 583 625 507 378 300 285 289 454 809 1088 1199 1180 748 7835    17   408    411.73 sec
 34 : ... 627 507 383 315 299 290 504 831 1014 976 1107 856 708 7704     80   408    424.89 sec
 35 : ... 489 375 312 294 268 302 397 400 649 633 732 743 401 7595       10   408    428.96 sec
 36 : ... 406 355 330 307 347 449 471 771 819 1012 1167 952 731 8295    123   408    464.45 sec
 37 : ... 337 304 298 337 367 351 301 407 727 818 773 571 459 8167       13   408    469.50 sec
 38 : ... 304 298 342 372 359 307 409 706 771 615 548 538 463 7995       48   408    476.48 sec
 39 : ... 383 425 436 411 550 832 990 1233 1555 1963 2124 1825 10247    324   408    591.53 sec
 40 : ... 341 340 305 341 408 435 744 960 1327 1454 1527 1260 9723       37   408    607.57 sec
 41 : ... 336 310 350 446 509 823 1017 1346 1728 2227 2292 1889 10818   140   408    688.39 sec
 42 : ... 914 1018 1076 1419 1730 2444 3326 4388 5127 5590 5250 18644   563   408   1282.21 sec
 43 : ... 511 559 555 494 609 770 1196 2054 2707 2768 2838 2111 12221    32   408   1316.66 sec
 44 : ... 609 568 700 879 1283 2001 2957 3973 5070 5149 5266 16850      239   408   1670.61 sec
 45 : ... 568 607 694 1135 1575 2409 3576 5136 6635 7310 7590 21333      99   408   2137.74 sec
 46 : ... 529 496 552 558 672 943 1321 2372 3772 4048 5194 5066 17985    67   408   2196.46 sec
 47 : ... 722 694 805 1086 1539 2533 3742 4825 5635 6070 5805 19157     554   408   2524.88 sec
 48 : ... 797 978 1122 1228 1694 2291 3106 3983 4871 6627 6253 18577    472   408   2812.51 sec
 49 : ... 691 685 835 1007 1515 1786 2511 3368 3803 4933 4049 16945      10   408   2854.99 sec
 50 : ... 858 972 1118 1586 1943 2760 3575 4307 5703 5588 4253 17918    387   408   3128.10 sec
 51 : ... 943 1009 1398 1692 2076 2288 2942 3340 4062 4203 3624 17658   342   408   3271.32 sec
 52 : ... 840 1004 1341 1737 1988 2549 2830 3174 3558 3799 2637 16642    76   408   3321.17 sec
 53 : ... 954 1044 1534 1758 2405 2795 3012 3792 4061 3994 3185 19579   304   408   3562.45 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Tue 17 Jun 2025 02:36:09 PM CST
========================================
