File: abc_unknown_cases/arbitrated_top_n2_w8_d64_e0.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/arbitrated_top_n2_w8_d64_e0.aig; &put; fold; pdr -v -r -y -f"
PDR Parameters: -r -y -f
Parameter Set: 11 of 32
Started at: Fri 27 Jun 2025 08:46:22 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/arbitrated_top_n2_w8_d64_e0.aig; &put; fold; pdr -v -r -y -f".

Warning: The last 7 outputs are interpreted as constraints.
Converted 1 1-valued FFs and 1098 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 10                                                                1    12      0.07 sec
  2 : 0 13 37                                                             3    39      0.24 sec
  3 : 0 14 38 70                                                          5    59      0.55 sec
  4 : 0 7 17 30 64                                                        4    69      0.75 sec
  5 : 0 7 17 33 86 127                                                    7    77      1.44 sec
  6 : 0 7 16 26 62 137 130                                                7    85      2.05 sec
  7 : 0 7 16 24 51 102 156 160                                            7    91      2.85 sec
  8 : 0 7 16 24 48 85 117 224 226                                         9    99      4.20 sec
  9 : 0 7 16 23 47 83 95 163 295 228                                     15   106      5.70 sec
 10 : 0 7 16 26 51 85 102 154 240 385 312                                20   119      8.31 sec
 11 : 0 7 16 24 52 103 112 167 245 314 494 372                           19   127     11.62 sec
 12 : 0 7 16 24 51 85 103 150 221 268 386 655 456                        20   135     16.47 sec
 13 : 0 7 16 24 51 84 103 150 224 243 305 409 611 433                    24   143     19.81 sec
 14 : 0 7 16 24 51 84 103 146 218 231 297 397 522 706 526                45   151     25.44 sec
 15 : 0 7 16 24 51 84 103 146 218 230 288 359 415 564 1011 691           34   159     33.35 sec
 16 : ... 7 16 24 51 84 103 146 218 228 275 363 410 632 973 1307 918     39   167     46.99 sec
 17 : ... 24 51 84 103 146 218 228 269 341 387 599 943 1115 1153 920     26   175     56.70 sec
 18 : ... 84 103 147 220 238 291 369 433 635 923 1145 1261 1608 1073     49   183     75.75 sec
 19 : ... 152 238 255 320 395 453 718 1005 1178 1372 1599 1996 1401     134   191    104.46 sec
 20 : ... 238 233 278 325 414 538 805 929 1187 1553 1759 1936 1011      131   199    126.71 sec
 21 : ... 230 275 310 389 483 725 740 1071 1172 1464 1557 1597 1042      47   207    142.15 sec
 22 : ... 263 308 404 505 757 794 1139 1234 1486 1554 1780 2221 1187    119   215    173.90 sec
 23 : ... 300 392 483 715 737 1055 1076 1315 1386 1728 2012 2475 1816    73   223    208.98 sec
 24 : ... 467 693 723 1046 1092 1303 1303 1709 1926 2213 2546 1556       53   231    241.31 sec
 25 : ... 681 714 1028 1086 1299 1255 1652 1800 2065 2170 2428 1431      70   239    271.89 sec
 26 : ... 710 1025 1064 1263 1232 1668 1890 2161 2260 2332 2512 1377    111   247    312.52 sec
 27 : ... 1042 1004 1149 1106 1576 1679 2011 2011 1893 1786 2115 1947    56   255    348.08 sec
 28 : ... 991 1142 1108 1576 1705 2092 2180 2140 2390 2532 3281 1935    102   263    414.53 sec
 29 : ... 1040 965 1464 1616 1899 1993 1935 2042 2165 2691 3104 1898    100   271    460.86 sec
 30 : ... 967 1472 1666 1913 2052 2041 2147 2250 2892 2874 3118 2449     92   279    535.90 sec
 31 : ... 1527 1668 1951 2042 2115 2260 2410 3031 3037 3152 3932 2950   132   287    648.62 sec
 32 : ... 1649 1969 2231 2410 2622 3048 4030 4283 4554 5287 6268 4593   348   295    927.85 sec
 33 : ... 1771 1985 2011 2144 2481 3456 3545 3434 4074 4454 4869 3423   129   303   1035.95 sec
 34 : ... 2202 2299 2509 2901 4056 4342 4322 4475 4738 4959 4688 4206   428   311   1292.47 sec
 35 : ... 2421 2653 2919 3858 4172 4245 4173 4440 4780 4896 5389 4067   262   319   1571.46 sec
 36 : ... 2758 3010 3984 4250 4392 4448 4806 4847 4945 5587 6481 3060   362   327   1897.41 sec
 37 : ... 2702 2639 3524 3433 3496 3448 4842 4466 5062 5224 5517 3342   348   335   2108.67 sec
 38 : ... 2662 3561 3495 3632 3653 5101 4787 5354 5574 6191 6341 3276   287   343   2401.89 sec
 39 : ... 4171 4106 4278 4153 5880 5371 5838 5864 6597 5637 5200 4528  1085   351   3014.19 sec
