File: abc_unknown_cases/6s171.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s171.aig; &put; fold; pdr -v -r -y -i -n -c"
PDR Parameters: -r -y -i -n -c
Parameter Set: 19 of 32
Started at: Mon 23 Jun 2025 12:34:11 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s171.aig; &put; fold; pdr -v -r -y -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.02 sec
  2 : 0 4 7                                                               2     7      0.03 sec
  3 : 0 2 1 5                                                             0     7      0.03 sec
  4 : 0 2 1 3 4                                                           1     7      0.03 sec
  5 : 0 9 13 18 8 17                                                     14    23      0.08 sec
  6 : 0 5 4 7 11 11 32                                                    9    33      0.13 sec
  7 : 0 3 3 4 8 9 5 32                                                    0    33      0.13 sec
  8 : 0 3 3 4 8 19 23 32 50                                              11    38      0.26 sec
  9 : 0 3 3 4 8 20 24 18 30 60                                            6    38      0.37 sec
 10 : 0 4 4 6 13 21 21 19 24 33 66                                       19    43      0.49 sec
 11 : 0 1 2 3 6 9 15 9 8 16 9 38                                          0    43      0.51 sec
 12 : 0 1 2 3 6 9 15 9 8 16 9 8 32                                        1    43      0.51 sec
 13 : 0 1 2 3 6 9 15 9 8 16 10 10 4 33                                    3    43      0.53 sec
 14 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 32                                   0    43      0.53 sec
 15 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 3 31                                 1    43      0.54 sec
 16 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 4 3 34                               4    43      0.56 sec
 17 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 1 1 2 31                             0    43      0.56 sec
 18 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 1 1 2 2 31                           1    43      0.56 sec
 19 : 0 1 2 3 6 9 15 9 8 16 10 6 2 1 1 1 2 2 2 31                         1    43      0.57 sec
 20 : 0 1 2 3 6 9 15 9 8 19 13 12 13 17 31 41 49 46 61 35 122            37    74      1.49 sec
 21 : 0 1 2 3 6 9 15 9 4 2 8 4 8 4 6 10 9 16 29 32 24 122                 0    74      1.52 sec
 22 : 0 1 2 3 6 9 15 9 4 2 8 4 8 4 6 10 9 16 29 32 24 9 114               1    74      1.53 sec
 23 : 0 1 2 3 6 9 15 9 4 2 8 4 8 4 6 10 9 16 29 32 24 10 8 116           12    78      1.55 sec
 24 : ... 15 14 16 8 14 9 13 18 42 138 158 369 651 641 686 1044 2018     44   250     39.02 sec
 25 : ... 10 9 5 11 6 10 3 7 11 10 87 78 171 153 149 249 442 708 2186     6   250     40.24 sec
 26 : ... 5 11 6 10 3 7 11 10 87 78 171 153 149 249 435 670 1325 940      5   250     41.00 sec
 27 : ... 6 10 3 7 11 10 87 78 171 153 149 251 440 684 909 1002 735      14   250     43.77 sec
 28 : ... 10 3 7 11 10 87 78 171 155 157 250 395 502 696 701 617 1194    15   250     47.80 sec
 29 : ... 7 11 10 87 78 171 137 134 228 363 442 638 664 696 916 1494     19   250     57.28 sec
 30 : ... 10 87 78 171 137 134 215 307 328 483 577 693 809 899 1594      17   251     65.19 sec
 31 : ... 87 78 171 137 134 210 293 293 413 504 652 743 831 876 1793     16   251     73.02 sec
 32 : ... 139 146 239 392 610 727 717 1066 1466 2407 2234 2379 4852      34   284    193.46 sec
 33 : ... 106 201 314 230 262 164 252 469 1038 1203 1167 3476 4745       12   284    200.10 sec
 34 : ... 201 314 230 262 160 246 458 900 1062 1088 2489 3886 3444       13   284    216.01 sec
 35 : ... 201 314 230 256 146 225 264 507 568 731 1483 1986 3224 4000    12   284    224.45 sec
 36 : ... 230 256 148 227 259 459 500 635 1359 1760 2099 3287 2630       21   284    231.98 sec
 37 : ... 256 149 218 242 445 483 591 1312 1828 2105 3168 3226 2359      18   284    263.29 sec
 38 : ... 149 207 194 309 368 491 1140 1396 1717 2736 3239 3518 2574     19   284    295.60 sec
 39 : ... 205 192 284 351 360 820 1080 1365 1941 2216 2701 3082 4154     18   284    326.23 sec
 40 : ... 194 209 319 326 450 816 1124 1436 1847 1952 2962 4168 7171     25   301    412.83 sec
 41 : ... 177 183 317 311 312 510 732 818 821 822 1599 2595 5663 7502    25   317    454.83 sec
 42 : ... 318 308 302 422 635 749 766 663 1366 2338 4907 5313 4839       20   317    480.59 sec
 43 : ... 299 288 409 614 727 746 630 1293 2141 3937 4569 4661 3534      21   317    507.61 sec
 44 : ... 288 411 572 653 710 570 1153 1953 3688 4927 5389 4952 4444     34   317    598.14 sec
 45 : ... 411 445 430 429 294 595 813 1690 1931 2427 3252 4674 9382      22   317    635.92 sec
 46 : ... 410 380 399 262 440 708 1491 1715 2121 2968 4396 4489 7550     36   317    669.89 sec
 47 : ... 382 402 227 339 515 1071 1106 1189 1716 3852 4004 5616 7668    35   317    719.24 sec
 48 : ... 326 192 259 403 847 997 998 1404 2936 3000 3718 6278 13017     33   318    891.34 sec
 49 : ... 160 185 313 562 651 544 704 1303 1384 1882 2927 15060 8644     31   318    984.27 sec
 50 : ... 171 295 535 555 457 554 1071 965 1718 2545 6249 8373 11172     22   349   1027.03 sec
 51 : ... 295 535 555 426 498 945 805 1477 2302 5007 6989 8757 7266      16   349   1067.38 sec
 52 : ... 535 482 427 461 857 721 1148 1551 2808 4653 5957 8288 8060     13   349   1108.24 sec
 53 : ... 482 427 464 861 702 1069 1375 2510 4108 5326 6586 7110 6293    25   349   1156.09 sec
 54 : ... 427 426 761 572 948 1114 1696 2859 2967 4442 6849 8399 6095    29   349   1206.62 sec
 55 : ... 708 523 916 1052 1586 2491 2435 3294 5002 6191 7999 9008       24   349   1324.44 sec
 56 : ... 450 827 872 1266 1940 1657 2412 3195 3499 5414 8152 15984      30   349   1536.30 sec
 57 : ... 759 775 876 1394 1118 1609 1896 1859 2356 4480 7598 23246      27   349   1744.55 sec
 58 : ... 757 862 1027 919 1233 1465 1290 1852 3557 5355 8982 19306      18   349   1799.55 sec
 59 : ... 863 1028 909 1225 1458 1277 1843 3488 5364 7901 10449 12963    20   349   1886.87 sec
 60 : ... 992 873 1203 1409 1240 1739 3316 5148 7340 9326 10220 9435     34   349   2016.54 sec
 61 : ... 485 679 655 492 507 1719 3308 4944 8058 9443 10633 10883       17   349   2158.81 sec
 62 : ... 662 631 469 469 1437 2872 3986 6085 7782 8871 7792 11701       18   349   2257.73 sec
 63 : ... 631 462 474 1425 2870 3869 5832 8306 10099 9176 10627 12039    45   349   2609.69 sec
 64 : ... 632 1316 2447 2915 4621 6896 9540 9604 10645 13555 20357       46   349   3452.87 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Mon 23 Jun 2025 01:34:11 AM CST
========================================
