File: abc_unknown_cases/6s367r.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s367r.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Thu 26 Jun 2025 08:47:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s367r.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 4                                                                 1     5      0.01 sec
  2 : 0 36 31                                                             8    62      0.03 sec
  3 : 0 55 59 59                                                         15   120      0.09 sec
  4 : 0 50 61 49 74                                                      13   155      0.15 sec
  5 : 0 45 55 73 84 111                                                  12   192      0.33 sec
  6 : 0 41 35 29 37 29 85                                                 0   192      0.35 sec
  7 : 0 42 45 55 83 93 43 142                                            36   254      0.61 sec
  8 : 0 38 30 23 26 18 10 14 166                                          3   254      0.64 sec
  9 : 0 44 40 27 33 25 19 17 27 151                                      30   264      0.74 sec
 10 : 0 39 30 30 32 23 21 23 33 35 163                                   16   278      0.86 sec
 11 : 0 39 30 27 27 17 10 9 7 9 14 186                                    3   278      0.88 sec
 12 : 0 39 30 27 27 17 10 9 7 9 14 12 179                                 2   278      0.89 sec
 13 : 0 39 30 27 27 17 10 9 7 9 14 11 11 174                              3   278      0.90 sec
 14 : 0 39 30 27 27 17 10 9 7 9 14 11 11 26 154                           3   278      0.91 sec
 15 : 0 39 30 27 27 17 14 13 10 11 24 23 20 37 38 171                    19   278      1.09 sec
 16 : 0 39 30 27 27 17 12 11 10 9 11 9 12 15 17 21 188                    3   278      1.12 sec
 17 : 0 39 30 27 27 17 12 11 10 9 11 9 12 15 17 20 30 164                 3   278      1.13 sec
 18 : 0 39 36 36 40 31 28 23 20 17 18 19 22 27 35 37 51 47 168           47   312      1.74 sec
 19 : 0 39 30 28 25 19 15 15 13 12 12 10 16 15 17 18 18 17 16 181         0   312      1.78 sec
 20 : ... 30 30 28 24 26 27 32 30 36 44 50 65 61 74 77 76 68 46 204      95   317      2.97 sec
 21 : ... 30 25 19 19 15 17 15 14 14 20 15 15 19 18 17 18 35 53 172       0   317      3.01 sec
 22 : ... 32 25 33 149 84 29 27 26 39 41 51 51 56 44 50 58 96 79 312     60   445      4.60 sec
 23 : ... 18 17 138 48 20 17 19 22 27 23 23 19 17 19 22 26 33 50 358      3   445      4.69 sec
 24 : ... 17 138 49 22 20 24 30 35 33 35 38 42 50 55 60 73 95 80 409     49   450      5.24 sec
 25 : ... 138 49 20 17 23 29 33 29 30 25 24 26 33 31 42 32 33 62 403      4   450      5.31 sec
 26 : ... 49 20 17 23 29 33 29 30 25 24 26 33 31 42 31 32 61 38 371       3   450      5.33 sec
 27 : ... 25 23 25 31 36 32 37 36 38 36 50 51 63 51 56 85 65 55 378      57   456      7.01 sec
 28 : ... 15 16 29 34 29 30 27 25 30 36 36 45 39 40 55 59 47 52 334       3   456      7.14 sec
 29 : ... 16 29 34 29 30 27 25 30 36 36 45 39 40 57 63 60 75 59 363      20   456      7.37 sec
 30 : ... 29 34 29 30 27 25 30 36 36 45 39 40 39 53 41 29 23 19 401       0   456      7.40 sec
 31 : ... 34 29 30 27 25 30 36 36 45 39 40 39 53 41 29 24 20 34 378       6   456      7.43 sec
 32 : ... 29 30 27 25 30 36 36 45 39 40 39 53 41 29 23 18 27 24 356       0   456      7.44 sec
 33 : ... 30 27 25 30 36 36 45 39 40 39 53 41 29 23 18 27 24 25 346       3   456      7.46 sec
 34 : ... 27 25 30 36 36 45 39 40 39 53 41 29 23 18 27 24 15 59 292       0   456      7.47 sec
 35 : ... 25 30 38 40 53 47 52 49 74 63 56 57 50 71 75 69 118 103 377    74   460      8.60 sec
 36 : ... 21 21 21 22 13 16 20 45 38 36 46 37 23 30 17 16 12 29 474       3   460      8.70 sec
 37 : ... 21 21 22 13 16 20 45 38 36 46 37 23 30 17 16 12 25 23 453       0   460      8.71 sec
 38 : ... 21 22 13 16 20 45 38 36 46 37 23 30 17 16 12 25 26 27 436       3   460      8.73 sec
 39 : ... 22 13 16 20 45 38 36 46 37 23 30 17 16 12 25 26 23 49 389       0   460      8.74 sec
 40 : ... 44 44 52 79 75 65 89 85 69 78 69 61 50 65 66 64 86 97 683     403   593     19.68 sec
 41 : ... 10 15 34 26 20 29 32 26 32 21 22 14 17 14 22 22 20 17 690       0   593     20.04 sec
 42 : ... 38 55 53 46 57 64 63 74 65 72 80 71 60 68 75 72 75 80 755      84   597     23.52 sec
 43 : ... 36 26 31 27 40 27 42 21 28 15 29 20 33 26 34 21 31 31 691       0   597     23.80 sec
 44 : ... 26 31 27 40 27 42 21 28 15 29 20 33 26 34 21 31 33 154 541      2   597     23.82 sec
 45 : ... 31 27 40 27 42 21 28 16 30 21 34 28 36 23 32 37 150 64 525     21   597     23.97 sec
 46 : ... 27 40 27 42 21 28 15 29 20 31 26 36 13 18 12 16 17 25 704       4   597     24.04 sec
 47 : ... 40 27 42 21 28 15 29 20 31 26 36 13 18 12 16 15 14 20 692       0   597     24.06 sec
 48 : ... 27 42 21 28 15 29 20 31 26 36 13 18 12 16 15 14 22 26 676       3   597     24.08 sec
 49 : ... 42 21 28 15 29 20 31 26 36 13 18 12 16 15 14 22 14 23 663       0   597     24.09 sec
 50 : ... 21 28 15 29 20 31 26 36 13 18 12 16 15 14 22 14 27 30 643       3   597     24.12 sec
 51 : ... 28 15 29 20 31 26 36 13 18 12 16 15 14 22 14 27 18 10 643       0   597     24.13 sec
 52 : ... 38 52 44 54 52 62 40 46 46 51 53 49 59 54 66 54 51 95 636      57   597     25.76 sec
 53 : ... 53 49 63 58 76 49 56 45 66 58 72 62 76 71 81 59 110 149 660    87   603     28.46 sec
 54 : ... 32 51 35 53 39 48 26 39 26 30 26 48 29 34 18 28 32 36 775       0   603     28.58 sec
 55 : ... 51 35 53 39 48 26 39 26 30 26 48 29 34 18 28 32 37 55 732       3   603     28.61 sec
 56 : ... 35 53 39 48 26 39 26 30 26 48 29 34 18 28 32 37 36 157 591      0   603     28.65 sec
 57 : ... 87 70 94 61 84 60 80 70 95 75 89 67 81 73 89 80 206 102 642    87   614     34.37 sec
 58 : ... 38 58 29 55 31 37 30 52 34 40 31 35 32 29 26 31 36 54 840       3   614     34.61 sec
 59 : ... 58 29 55 31 37 30 52 34 40 31 35 32 29 26 31 36 30 18 844       0   614     34.63 sec
 60 : ... 29 55 31 37 30 52 34 40 31 35 32 29 26 31 36 30 20 54 800       3   614     34.67 sec
 61 : ... 55 31 37 30 52 34 40 31 35 32 29 26 31 36 30 20 24 31 797       0   614     34.69 sec
 62 : ... 271 329 276 340 303 361 334 397 374 425 353 403 328 328 816   495   693     66.97 sec
 63 : ... 51 37 85 40 83 41 68 44 67 42 61 76 91 56 75 90 112 230 905     0   693     68.19 sec
 64 : ... 215 265 233 282 232 283 294 330 285 299 239 256 373 545 888   222   701     96.12 sec
 65 : ... 81 97 77 68 62 75 57 69 69 97 81 83 84 134 84 132 109 1165      0   701     97.36 sec
 66 : ... 97 77 68 62 75 57 69 69 97 81 83 84 134 84 132 110 132 1034     3   701     97.40 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Thu 26 Jun 2025 09:47:21 PM CST
========================================
