File: abc_unknown_cases/vgasim_imgfifo-p039.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Tue 17 Jun 2025 02:12:44 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/vgasim_imgfifo-p039.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The last 44 outputs are interpreted as constraints.
Converted 17 1-valued FFs and 472 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 5                                                                 1     7      0.01 sec
  2 : 0 2 4                                                               1     7      0.01 sec
  3 : 0 3 25 27                                                           3    56      0.05 sec
  4 : 0 3 25 32 85                                                        4    95      0.15 sec
  5 : 0 5 17 23 26 145                                                    7   108      0.36 sec
  6 : 0 4 8 10 11 3 126                                                   0   108      0.37 sec
  7 : 0 4 8 10 11 3 5 122                                                 1   108      0.38 sec
  8 : 0 4 8 10 12 4 10 18 122                                             5   108      0.43 sec
  9 : 0 4 9 18 38 40 64 70 88 334                                        16   194      1.62 sec
 10 : 0 4 9 15 28 31 39 48 45 73 277                                      1   195      1.67 sec
 11 : 0 4 9 18 34 57 68 130 129 194 194 561                              19   275      3.97 sec
 12 : 0 4 9 18 31 38 40 58 65 104 114 68 454                              0   275      4.04 sec
 13 : 0 4 9 18 31 38 40 58 65 104 114 68 27 434                           1   275      4.06 sec
 14 : 0 4 9 18 31 41 41 61 85 150 164 142 122 104 580                    23   285      5.86 sec
 15 : 0 4 9 18 31 39 40 54 57 86 95 63 34 26 23 434                       0   285      5.95 sec
 16 : 0 4 9 18 31 39 40 54 57 86 95 63 34 26 23 15 419                    0   285      5.96 sec
 17 : 0 4 9 18 31 39 40 54 57 86 95 63 34 26 23 15 14 405                 0   285      5.97 sec
 18 : 0 4 9 18 31 39 40 54 57 86 95 63 34 26 23 15 14 20 387              1   285      5.98 sec
 19 : 0 4 9 18 31 39 40 54 57 86 95 63 34 26 23 15 14 20 24 368           2   285      6.01 sec
 20 : ... 4 9 18 31 39 40 54 57 86 95 63 34 26 23 15 15 22 31 34 374      6   285      6.14 sec
