File: abc_unknown_cases/6s160.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s160.aig; &put; fold; pdr -v -r -n -c"
PDR Parameters: -r -n -c
Parameter Set: 9 of 32
Started at: Tue 17 Jun 2025 12:42:19 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s160.aig; &put; fold; pdr -v -r -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     2      0.01 sec
  2 : 0 12 22                                                             3    26      0.03 sec
  3 : 0 8 15 21                                                           4    30      0.04 sec
  4 : 0 10 25 39 43                                                      14    71      0.23 sec
  5 : 0 25 133 216 285 307                                               75   320      2.70 sec
  6 : 0 16 77 113 197 156 221                                             1   320      2.82 sec
  7 : 0 17 81 118 219 178 104 186                                        16   324      3.36 sec
  8 : 0 16 78 121 182 178 158 114 234                                    28   330      4.12 sec
  9 : 0 16 74 122 189 133 201 140 85 250                                 49   346      4.97 sec
 10 : 0 17 74 121 173 123 211 177 196 193 376                            26   369      6.80 sec
 11 : 0 14 72 104 164 107 185 113 153 140 170 282                         2   369      7.01 sec
 12 : 0 19 84 116 179 118 200 131 171 202 281 214 397                    55   395      9.19 sec
 13 : 0 11 80 96 140 112 188 118 142 120 234 122 135 327                  2   395      9.46 sec
 14 : 0 13 86 107 160 138 232 169 252 295 611 665 1122 965 947          373   470     30.89 sec
 15 : 0 6 79 89 118 115 151 98 135 134 340 328 694 552 740 738            2   470     31.77 sec
 16 : ... 195 210 239 181 220 260 520 581 1092 1353 2353 2183 2640      243   508     87.15 sec
 17 : ... 170 163 209 127 122 123 347 315 485 516 1037 1025 1810 2188     2   508     89.07 sec
 18 : ... 209 128 122 124 349 318 505 575 1132 1211 2116 1620 1958      112   515    104.21 sec
 19 : ... 126 120 121 338 297 469 488 1036 999 1453 1246 1444 1424        0   515    106.34 sec
 20 : ... 132 136 355 320 501 564 1138 1147 1675 1674 2281 1932 2096     78   519    141.27 sec
 21 : ... 116 281 214 325 353 790 755 1338 1523 2322 2299 2649 2925     521   520    180.74 sec
 22 : ... 267 205 285 266 626 555 859 891 1761 1811 2389 2108 3332      156   522    202.26 sec
 23 : ... 204 282 261 610 500 791 758 1592 1456 1814 1562 1624 2570       5   522    205.71 sec
 24 : ... 291 274 623 520 818 819 1676 1630 2231 2401 2958 2982 3802    193   524    266.89 sec
 25 : ... 223 511 405 607 544 982 992 1349 1389 1848 1750 2231 3739     204   524    290.57 sec
 26 : ... 507 403 595 521 968 950 1316 1391 1862 1855 2518 2219 3931    305   528    325.82 sec
 27 : ... 398 574 491 903 833 1152 1165 1643 1491 2100 1722 1855 3204    20   528    331.51 sec
 28 : ... 499 927 851 1184 1234 1752 1669 2373 2311 2941 2839 4238       79   528    390.47 sec
 29 : ... 909 786 1066 1048 1544 1373 1958 1811 2373 2151 2498 4783     157   528    417.00 sec
 30 : ... 755 1009 959 1325 1104 1547 1429 2071 1829 2312 2075 4939      35   529    434.41 sec
 31 : ... 1000 945 1304 1078 1486 1357 1976 1713 2105 1803 2123 3544     40   529    443.74 sec
 32 : ... 975 1345 1128 1538 1444 2042 1837 2316 2391 2863 2304 4545    137   530    502.20 sec
 33 : ... 1129 963 1443 1272 1793 1567 2074 2107 2709 2517 2478 6290    366   530    570.36 sec
 34 : ... 914 1391 1209 1717 1386 1767 1649 2297 2063 2113 1872 5748     18   530    580.90 sec
 35 : ... 1383 1197 1712 1385 1757 1629 2267 2034 2047 1785 1490 4352     0   530    587.87 sec
 36 : ... 1864 1600 2103 2153 3095 3311 3877 4833 5784 6032 10019       291   531    925.28 sec
 37 : ... 1292 1704 1505 2290 1962 2497 2601 3529 3328 3984 10759         0   531    949.41 sec
 38 : ... 1296 1709 1504 2304 1973 2504 2632 3568 3450 4323 3517 8823    34   531    991.11 sec
 39 : ... 1690 1482 2215 1873 2440 2523 3470 3184 3622 2920 3004 7216     0   531   1006.45 sec
 40 : ... 2430 2163 2842 3209 4599 4913 6191 6933 8967 8856 17688       417   531   1776.31 sec
 41 : ... 1919 2509 2740 3822 3959 5079 5156 6989 6374 8110 17755       571   531   2000.87 sec
 42 : ... 2339 2560 3509 3475 4534 4640 5933 5579 7043 6597 14740        50   531   2077.33 sec
 43 : ... 2538 3458 3396 4411 4508 5851 5351 6829 6680 5960 13386       179   531   2204.02 sec
 44 : ... 3446 3421 4412 4543 5964 5557 6781 6840 7927 7599 17203       441   531   2598.74 sec
 45 : ... 3286 4180 4336 5591 4914 5780 5518 6711 5510 6818 16209       334   531   2728.26 sec
 46 : ... 4099 4246 5439 4714 5306 5173 6239 5428 6832 6483 15040       270   532   2872.10 sec
 47 : ... 4219 5345 4582 5100 4911 5898 4900 5628 5269 5287 12378         0   532   2919.42 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Tue 17 Jun 2025 01:42:20 PM CST
========================================
