File: abc_unknown_cases/pdtswvsam6x8p4.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/pdtswvsam6x8p4.aig; &put; fold; pdr -v -r -y -f"
PDR Parameters: -r -y -f
Parameter Set: 11 of 32
Started at: Thu 19 Jun 2025 01:58:59 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/pdtswvsam6x8p4.aig; &put; fold; pdr -v -r -y -f".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.01 sec
  2 : 0 3 3                                                               2     4      0.01 sec
  3 : 0 2 1 1                                                             0     4      0.01 sec
  4 : 0 2 2 2 2                                                           3     7      0.02 sec
  5 : 0 2 5 6 9 6                                                        12    11      0.03 sec
  6 : 0 2 3 3 4 5 1                                                       0    11      0.03 sec
  7 : 0 2 3 3 4 5 2 2                                                     2    11      0.04 sec
  8 : 0 2 3 3 4 5 1 1 1                                                   0    11      0.04 sec
  9 : 0 3 6 13 10 11 16 10 7 8                                           36    13      0.10 sec
 10 : 0 1 2 3 4 6 3 3 2 2 7                                               0    13      0.11 sec
 11 : 0 1 2 3 4 6 3 3 2 2 2 5                                             0    13      0.11 sec
 12 : 0 1 2 3 4 6 3 3 2 2 2 2 3                                           0    13      0.11 sec
 13 : 0 1 2 3 4 6 3 3 2 2 2 2 1 2                                         0    13      0.12 sec
 14 : 0 1 2 3 4 6 3 3 2 2 2 2 1 2 3                                       3    13      0.12 sec
 15 : 0 1 2 3 4 9 15 14 10 8 16 16 11 15 14 16                           41    17      0.29 sec
 16 : 0 1 2 3 4 7 8 6 6 5 4 4 2 2 3 3 13                                  0    17      0.30 sec
 17 : 0 1 2 3 4 7 8 6 6 5 4 4 2 2 3 3 3 10                                0    17      0.30 sec
 18 : 0 1 2 3 4 7 8 6 6 5 4 4 2 2 3 3 3 4 6                               0    17      0.31 sec
 19 : 0 1 2 3 4 7 8 6 6 5 4 4 2 2 3 3 3 4 2 4                             0    17      0.32 sec
 20 : 0 1 2 3 4 7 8 6 6 5 4 4 2 2 3 3 3 4 2 2 5                           3    17      0.33 sec
 21 : 0 1 2 3 4 8 10 7 8 5 6 8 7 4 4 3 6 16 15 12 15 19                  41    19      0.46 sec
 22 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 17                     0    19      0.48 sec
 23 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 1 16                   0    19      0.49 sec
 24 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 1 8 8                  0    19      0.50 sec
 25 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 1 8 2 6                0    19      0.51 sec
 26 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 10 6 10 15          12    19      0.55 sec
 27 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 7 2 3 3 12           0    19      0.56 sec
 28 : 0 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 7 2 3 3 3 9          0    19      0.58 sec
 29 : ... 1 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 7 2 3 3 3 2 7      0    19      0.59 sec
 30 : ... 2 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 7 2 3 3 3 2 1 6      0    19      0.60 sec
 31 : ... 3 4 6 10 7 7 4 3 3 4 3 4 4 2 4 5 5 4 2 2 7 2 3 3 3 2 1 2 7      3    19      0.62 sec
 32 : ... 7 4 3 3 4 3 4 4 2 4 5 6 8 6 6 14 17 37 43 48 54 60 75 78 87    66    63      1.88 sec
 33 : ... 7 7 4 3 3 4 3 4 4 2 4 5 6 2 2 2 1 2 2 1 6 9 14 24 30 50 46      0    63      1.92 sec
 34 : ... 7 4 3 3 4 3 4 4 2 4 5 6 2 2 2 1 2 2 1 6 9 14 23 30 48 22 24     0    63      1.96 sec
 35 : ... 4 3 3 4 3 4 4 2 4 5 6 2 2 2 1 2 2 1 6 9 14 23 30 48 22 8 16     0    63      1.99 sec
 36 : ... 3 3 4 3 4 4 2 4 5 6 2 2 2 1 2 2 1 6 9 14 23 30 48 22 8 5 14     3    63      2.02 sec
 37 : ... 10 10 10 9 14 21 21 36 40 52 81 106 151 173 190 210 189 194   121    69      4.90 sec
 38 : ... 6 2 4 5 5 2 2 2 1 2 3 1 1 5 2 11 18 24 23 47 35 65 101 173      0    69      5.06 sec
 39 : ... 2 4 5 5 2 2 2 1 2 3 1 1 5 2 10 17 24 23 47 35 65 101 94 79      0    69      5.12 sec
 40 : ... 3 4 2 1 4 7 6 7 13 9 19 30 40 46 71 62 107 149 154 103 115     63    70      6.30 sec
 41 : ... 5 2 2 2 1 2 1 1 1 7 2 12 20 32 33 45 48 51 87 123 86 70 122     3    70      6.44 sec
 42 : ... 36 49 49 73 95 124 178 192 248 262 347 396 379 378 380 468    100    82     16.21 sec
 43 : ... 2 1 1 1 1 1 1 1 1 1 3 3 16 27 66 79 80 143 200 129 201 507      3    82     16.73 sec
 44 : ... 10 10 12 14 19 18 42 62 110 141 137 220 288 224 273 353 468    70    83     20.46 sec
 45 : ... 1 1 3 3 4 5 13 7 28 37 66 90 74 108 109 205 261 195 322 635    57    83     22.20 sec
