File: abc_unknown_cases/vgasim_imgfifo-p109.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/vgasim_imgfifo-p109.aig; &put; fold; pdr -v -r -y -f"
PDR Parameters: -r -y -f
Parameter Set: 11 of 32
Started at: Wed 18 Jun 2025 01:37:34 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/vgasim_imgfifo-p109.aig; &put; fold; pdr -v -r -y -f".

Converted 17 1-valued FFs and 472 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 17                                                                1    17      0.02 sec
  2 : 0 13 20                                                             1    31      0.03 sec
  3 : 0 12 7 26                                                           1    41      0.04 sec
  4 : 0 12 7 19 89                                                        3    97      0.14 sec
  5 : 0 12 7 7 12 111                                                     1   117      0.18 sec
  6 : 0 12 7 7 10 7 106                                                   1   117      0.19 sec
  7 : 0 12 7 7 10 7 14 109                                                1   117      0.22 sec
  8 : 0 12 7 7 10 7 20 13 139                                             4   126      0.32 sec
  9 : 0 12 7 7 10 5 10 13 19 140                                          1   126      0.34 sec
 10 : 0 12 7 7 10 5 9 13 15 18 137                                        1   126      0.38 sec
 11 : 0 12 7 7 10 5 9 13 15 18 21 137                                     1   126      0.42 sec
 12 : 0 12 7 7 10 5 9 13 16 20 23 16 149                                  6   131      0.50 sec
 13 : 0 12 7 7 10 5 9 11 12 9 18 17 17 153                                1   131      0.54 sec
 14 : 0 12 7 7 10 5 9 11 12 9 19 22 19 18 213                             6   133      0.82 sec
 15 : 0 12 7 7 10 5 9 9 14 9 19 20 16 9 19 187                            1   133      0.88 sec
 16 : 0 12 7 7 10 5 9 9 14 9 19 20 16 9 19 47 166                         1   133      0.95 sec
 17 : 0 12 7 7 10 5 9 9 14 9 19 16 20 9 19 47 32 194                      6   135      1.15 sec
 18 : 0 12 7 7 10 5 9 9 14 9 14 11 19 15 21 47 26 43 191                  1   135      1.26 sec
 19 : 0 12 7 7 10 5 9 9 14 9 14 7 16 10 18 17 48 49 42 217                6   135      1.51 sec
 20 : 0 12 7 7 10 5 9 9 14 9 14 6 11 9 14 15 20 43 46 34 241              7   137      1.71 sec
 21 : 0 12 7 7 10 5 9 9 14 9 14 6 11 9 14 15 20 43 49 34 49 240           7   137      1.92 sec
 22 : ... 12 7 7 10 5 9 9 14 9 14 6 11 9 14 15 20 43 46 31 59 40 257      7   137      2.19 sec
 23 : ... 7 7 10 5 9 9 14 9 14 6 11 9 14 15 20 43 46 26 59 26 18 264      1   137      2.26 sec
 24 : ... 7 10 5 9 9 14 9 14 6 11 9 14 15 20 43 46 26 59 27 19 21 262     4   137      2.36 sec
 25 : ... 5 9 9 14 9 14 6 11 9 14 15 20 43 46 26 59 26 18 19 27 254       1   137      2.42 sec
 26 : ... 9 9 14 9 14 6 11 9 14 15 20 43 46 26 59 26 18 19 33 30 273      7   137      2.65 sec
 27 : ... 9 14 9 14 6 11 9 14 15 20 43 46 26 59 24 18 16 19 25 45 275     5   137      2.80 sec
 28 : ... 9 14 6 11 9 14 15 20 43 46 26 59 24 18 16 18 20 40 38 285       7   137      2.94 sec
 29 : ... 11 9 14 4 13 11 15 16 21 26 23 17 16 13 16 17 29 21 30 257      1   137      3.01 sec
