File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Sat 14 Jun 2025 08:55:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 195                                                               1   195      0.08 sec
  2 : 0 206 429                                                           6   433      0.67 sec
  3 : 0 116 162 451                                                       5   510      0.95 sec
  4 : 0 8 35 115 593                                                      4   654      1.20 sec
  5 : 0 8 35 8 165 632                                                    5   701      1.47 sec
  6 : 0 7 1 34 7 149 639                                                  1   701      1.63 sec
  7 : 0 10 1 34 7 152 221 909                                             9   937      3.58 sec
  8 : 0 9 1 34 7 152 72 64 1080                                           4   940      4.39 sec
  9 : 0 9 1 34 7 152 73 28 475 774                                       10  1025      5.08 sec
 10 : 0 9 1 34 7 152 73 31 274 808 1085                                  13  1050      7.92 sec
 11 : 0 9 1 34 7 152 75 31 302 684 745 940                               14  1085     11.19 sec
 12 : 0 9 1 34 7 152 75 29 298 506 464 201 1183                           8  1085     12.02 sec
 13 : 0 9 1 34 7 152 75 29 300 512 479 201 334 1254                      14  1192     19.18 sec
 14 : 0 9 1 34 7 152 75 29 298 513 410 117 163 162 1412                  22  1201     21.18 sec
 15 : 0 12 3 42 20 168 89 43 315 535 430 146 181 108 271 1355            26  1222     22.61 sec
 16 : 0 10 2 36 9 155 76 31 300 515 412 120 163 75 141 242 1328           8  1228     23.76 sec
 17 : ... 10 2 36 9 155 76 31 300 517 413 120 167 90 122 108 276 1300    26  1236     25.53 sec
 18 : ... 2 36 9 155 76 31 300 515 412 121 169 83 127 96 95 289 1178      5  1236     26.25 sec
 19 : ... 155 76 31 300 515 412 121 169 107 143 134 130 306 602 1242     39  1253     29.04 sec
 20 : ... 76 32 307 521 416 123 177 127 157 132 129 59 190 478 1386      31  1265     30.92 sec
 21 : ... 31 300 518 412 118 173 117 154 128 117 45 135 276 722 1417     15  1297     34.97 sec
 22 : ... 300 518 412 117 173 117 154 128 118 44 131 133 95 322 1418     22  1302     36.41 sec
 23 : ... 518 412 117 173 117 154 128 118 45 133 135 96 126 619 1218     11  1314     38.09 sec
 24 : ... 412 117 173 117 154 128 118 45 133 127 84 92 256 369 1499       9  1323     39.84 sec
 25 : ... 412 117 173 117 154 128 118 45 133 125 82 89 86 78 194 1647    15  1323     41.18 sec
 26 : ... 122 190 163 199 161 132 58 136 125 82 95 71 48 56 237 1585     58  1343     44.34 sec
 27 : ... 194 155 199 170 153 72 141 128 83 102 74 53 62 250 274 1621    53  1360     47.63 sec
 28 : ... 151 197 171 149 70 141 128 79 91 73 52 56 76 116 289 1652       9  1365     49.25 sec
 29 : ... 197 171 149 70 141 129 91 104 87 61 68 87 109 175 581 1619     27  1369     51.51 sec
 30 : ... 171 149 70 141 129 80 93 67 45 49 66 95 146 250 377 1806        8  1369     53.61 sec
 31 : ... 171 149 70 141 129 80 93 67 45 49 61 88 130 66 93 121 1927      4  1369     54.47 sec
 32 : ... 149 70 141 129 80 93 67 45 49 61 88 130 66 94 112 394 1669      6  1370     55.59 sec
 33 : ... 70 141 129 80 93 67 45 49 61 88 130 67 90 74 204 263 1800      10  1370     59.04 sec
 34 : ... 70 141 129 80 93 67 45 49 61 88 130 67 90 77 41 58 152 1917    15  1371     59.98 sec
 35 : ... 129 80 93 67 45 49 61 88 130 67 83 66 35 49 105 323 1916       12  1374     61.19 sec
 36 : ... 129 80 93 67 45 49 61 88 130 67 83 66 34 42 71 108 372 1795    13  1374     63.83 sec
 37 : ... 80 93 67 45 49 61 84 128 61 78 58 28 37 56 112 301 388 1914    14  1376     65.85 sec
 38 : ... 93 67 45 49 61 84 128 60 80 60 30 37 51 63 60 81 144 2118      16  1376     69.14 sec
 39 : ... 67 45 49 61 84 128 60 80 64 35 39 43 54 40 52 122 449 1879     23  1379     70.18 sec
 40 : ... 45 49 61 84 129 60 81 63 34 35 38 43 33 31 50 221 303 2131     17  1380     72.79 sec
 41 : ... 59 78 92 138 69 89 77 49 50 54 54 36 36 33 43 41 188 2309      59  1380     75.56 sec
 42 : ... 67 83 128 57 83 61 48 45 50 52 36 30 26 39 34 62 254 2167      20  1380     77.22 sec
 43 : ... 83 128 57 83 61 45 43 44 47 32 27 21 34 34 62 268 413 2030     15  1381     78.90 sec
 44 : ... 128 57 83 61 45 43 44 47 32 27 20 30 30 33 29 98 429 2048       9  1382     80.15 sec
 45 : ... 68 94 80 63 64 57 68 56 46 47 63 63 60 62 84 227 377 2364      64  1383     87.24 sec
 46 : ... 57 96 68 49 47 50 51 36 29 28 35 36 40 21 26 24 45 159 2502    11  1384     88.29 sec
 47 : ... 96 68 49 47 50 51 36 29 28 35 36 40 21 26 23 21 25 176 2503     4  1384     89.40 sec
 48 : ... 72 53 51 54 55 43 41 37 54 60 58 30 40 35 34 33 71 394 2276    45  1385     91.99 sec
 49 : ... 43 53 50 37 31 30 45 46 50 30 32 30 30 23 47 259 428 2228      11  1385     94.44 sec
 50 : ... 43 53 50 37 31 30 45 46 50 30 32 30 28 19 9 7 32 193 2505       5  1385     96.15 sec
 51 : ... 43 53 50 37 31 30 45 46 50 30 32 30 28 19 9 6 9 58 325 2355     4  1385     97.25 sec
 52 : ... 73 52 36 33 50 53 58 41 43 33 33 21 12 9 11 65 221 339 2437   106  1385    101.66 sec
 53 : ... 52 40 32 50 48 54 36 37 25 26 21 16 11 16 17 13 19 187 2633    17  1385    105.22 sec
 54 : ... 52 40 32 50 48 54 36 37 25 26 16 9 8 9 12 11 12 65 245 2546    10  1387    106.04 sec
 55 : ... 40 32 50 48 54 36 37 25 26 16 9 8 9 12 9 9 12 63 352 2427       4  1387    106.80 sec
 56 : ... 50 48 54 36 37 25 26 16 9 8 9 12 10 10 13 65 234 369 2468      19  1388    108.47 sec
 57 : ... 50 48 54 36 37 25 25 16 9 8 9 12 9 9 12 10 16 60 405 2403       7  1388    110.33 sec
 58 : ... 37 37 25 26 18 12 11 13 14 13 12 15 10 19 39 222 446 2361      40  1388    112.40 sec
 59 : ... 48 54 37 36 24 25 16 9 8 9 12 9 9 12 9 16 7 7 36 173 2644       7  1388    113.41 sec
 60 : ... 51 40 37 35 21 17 23 23 16 13 26 33 35 29 27 35 50 269 2699    75  1388    120.34 sec
 61 : ... 46 52 39 29 17 18 11 13 8 6 6 15 7 9 7 7 11 11 48 251 2621      0  1388    127.33 sec
 62 : ... 52 39 29 17 18 11 13 8 6 6 15 7 9 7 8 13 15 52 257 473 2391    10  1388    129.63 sec
 63 : ... 39 29 17 18 11 13 8 6 6 15 7 9 7 8 10 12 10 12 29 224 2706      4  1388    130.51 sec
 64 : ... 29 17 18 11 13 8 6 6 15 7 9 7 8 11 15 12 17 13 78 369 2489     18  1390    132.37 sec
