File: abc_unknown_cases/6s366r.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/6s366r.aig; &put; fold; pdr -v -y -f -i -n -c"
PDR Parameters: -y -f -i -n -c
Parameter Set: 22 of 32
Started at: Sat 21 Jun 2025 07:02:11 AM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/6s366r.aig; &put; fold; pdr -v -y -f -i -n -c".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     2      0.01 sec
  2 : 0 25 13                                                            13    32      0.01 sec
  3 : 0 8 4 18                                                            0    32      0.01 sec
  4 : 0 8 4 4 14                                                          0    32      0.01 sec
  5 : 0 8 4 4 3 11                                                        0    32      0.01 sec
  6 : 0 31 40 30 19 16 66                                                25    86      0.04 sec
  7 : 0 16 18 13 9 7 12 51                                                0    86      0.05 sec
  8 : 0 16 18 13 9 7 12 5 46                                              0    86      0.05 sec
  9 : 0 16 18 13 9 7 12 5 3 43                                            0    86      0.05 sec
 10 : 0 16 18 13 9 7 12 5 3 2 41                                          0    86      0.05 sec
 11 : 0 37 57 43 44 48 63 70 56 41 35 152                                47   182      0.32 sec
 12 : 0 22 33 28 40 35 63 54 44 33 38 30 193                             43   231      0.47 sec
 13 : 0 15 20 20 30 21 32 25 24 18 22 13 12 194                           0   231      0.49 sec
 14 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 187                         0   231      0.49 sec
 15 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 176                      0   231      0.49 sec
 16 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 168                    0   231      0.50 sec
 17 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 19 149                 0   231      0.50 sec
 18 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 19 14 135              0   231      0.50 sec
 19 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 19 14 7 128            0   231      0.50 sec
 20 : 0 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 19 14 7 8 120          0   231      0.50 sec
 21 : ... 15 20 20 30 21 32 25 24 18 22 13 12 7 11 8 19 14 7 8 9 111      0   231      0.51 sec
