File: ./hwmcc1920ns/shift_register_top_w16_d128_e0.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc1920ns/shift_register_top_w16_d128_e0.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 07:36:37 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc1920ns/shift_register_top_w16_d128_e0.aig; &put; fold; pdr -v".

Warning: The last 5 outputs are interpreted as constraints.
Converted 1 1-valued FFs and 2082 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 11                                                                1    13      0.03 sec
  2 : 0 4 41                                                              2    44      0.04 sec
  3 : 0 5 38 48                                                           5    46      0.06 sec
  4 : 0 5 38 77 72                                                        4    62      0.12 sec
  5 : 0 5 38 71 38 38                                                     0    62      0.12 sec
  6 : 0 5 38 74 82 157 166                                               20   100      0.38 sec
  7 : 0 5 38 73 76 85 118 84                                              0   100      0.41 sec
  8 : 0 5 38 73 76 85 117 121 87                                          6   100      0.53 sec
  9 : 0 5 38 74 78 87 123 129 99 61                                      19   103      0.63 sec
 10 : 0 5 38 74 78 82 155 175 185 266 288                                10   164      1.38 sec
 11 : 0 5 38 74 78 82 155 173 114 191 336 55                              5   164      1.54 sec
 12 : 0 5 38 74 78 82 155 173 111 184 342 326 316                        19   196      2.30 sec
 13 : 0 5 38 74 78 82 155 173 111 156 178 321 296 127                     4   196      2.52 sec
 14 : 0 5 38 75 78 82 156 176 119 165 185 343 273 226 140                34   202      3.03 sec
 15 : 0 5 38 75 78 82 156 175 88 139 191 201 229 165 138 84               0   202      3.22 sec
 16 : 0 5 38 75 78 82 156 175 88 139 191 210 248 246 291 239 244         30   234      4.14 sec
 17 : ... 38 75 78 82 156 175 88 139 191 203 218 203 307 299 460 232     21   263      5.12 sec
 18 : ... 75 78 82 156 175 88 139 191 203 201 195 314 305 627 503 306    23   285      6.50 sec
 19 : ... 82 156 175 88 139 191 203 191 171 295 260 592 459 402 134      15   289      7.16 sec
 20 : ... 156 175 88 139 191 203 191 171 295 258 606 419 354 385 227     25   300      8.18 sec
 21 : ... 175 88 139 191 203 191 171 295 255 599 372 271 296 220 110      2   300      8.66 sec
 22 : ... 91 142 197 212 195 175 298 261 609 448 358 493 492 526 614     60   350     11.49 sec
 23 : ... 133 196 209 195 147 254 178 154 85 107 145 182 272 504 619     15   350     12.45 sec
 24 : ... 196 209 195 147 254 178 154 85 107 140 177 151 418 421 633      8   350     13.26 sec
 25 : ... 209 195 147 254 178 154 85 107 140 177 143 362 360 477 193      8   350     13.70 sec
 26 : ... 195 147 254 178 154 85 107 147 184 156 385 305 668 450 257     31   367     15.04 sec
 27 : ... 147 254 178 154 85 105 145 182 170 386 325 655 958 760 706     35   431     18.57 sec
 28 : ... 254 178 154 85 105 145 177 148 327 240 430 483 520 577 371      0   431     19.47 sec
 29 : ... 178 154 85 105 145 177 148 327 237 432 488 526 577 343 82      11   431     20.18 sec
 30 : ... 154 85 105 145 177 148 327 237 432 493 557 660 533 532 490     41   455     22.64 sec
 31 : ... 85 105 145 177 148 327 237 430 302 447 382 309 260 286 400      0   455     23.61 sec
 32 : ... 105 145 177 148 327 237 430 302 447 382 309 257 286 354 98      6   455     24.40 sec
 33 : ... 180 164 338 278 484 380 546 562 665 698 813 1006 1089 1108    105   533     32.99 sec
 34 : ... 140 194 226 358 195 266 326 514 363 425 381 767 1192 602       61   534     35.94 sec
