File: ./hwmcc24/2024/sosylab/loop-lit/jm2006.c.i.v+cfa-reducer.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc24/2024/sosylab/loop-lit/jm2006.c.i.v+cfa-reducer.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 10:50:16 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc24/2024/sosylab/loop-lit/jm2006.c.i.v+cfa-reducer.aig; &put; fold; pdr -v".

Converted 0 1-valued FFs and 195 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     3      0.00 sec
  2 : 0 1 2                                                               1     4      0.01 sec
  3 : 0 1 65 71                                                           3   134      0.15 sec
  4 : 0 1 65 74 35                                                        3   135      0.25 sec
  5 : 0 1 67 70 100 122                                                   5   157      0.82 sec
  6 : 0 1 67 68 107 171 183                                               5   183      1.48 sec
  7 : 0 1 69 70 104 180 204 205                                           7   184      2.48 sec
  8 : 0 1 69 72 115 164 180 153 160                                       7   189      3.10 sec
  9 : 0 1 69 73 118 164 184 157 180 178                                   9   189      4.00 sec
 10 : 0 1 69 71 118 169 204 187 208 261 239                               9   190      5.66 sec
 11 : 0 1 71 72 124 172 201 187 224 303 338 295                          10   194      8.10 sec
 12 : 0 1 71 73 125 172 204 190 228 288 344 334 272                      11   194     10.22 sec
 13 : 0 1 71 74 124 157 198 168 198 268 267 315 242 284                  13   194     11.89 sec
 14 : 0 1 71 73 122 157 196 170 199 261 265 275 249 223 247              13   194     13.22 sec
 15 : 0 1 71 73 123 158 200 174 203 261 288 281 262 246 263 319          15   194     15.75 sec
 16 : ... 1 72 74 124 162 204 179 204 251 263 257 263 254 276 249 325    21   194     17.98 sec
 17 : ... 75 125 163 208 176 208 254 264 251 237 208 277 240 244 332     22   194     19.96 sec
 18 : ... 123 165 206 173 201 256 260 250 229 204 259 218 235 241 299    15   194     21.67 sec
 19 : ... 172 213 184 205 268 279 263 267 232 277 251 268 261 249 396    20   194     25.99 sec
 20 : ... 210 182 202 259 273 254 250 212 233 218 220 220 227 221 354    23   194     27.57 sec
 21 : ... 182 201 258 273 252 255 221 240 227 225 238 265 274 370 376    25   194     31.34 sec
 22 : ... 202 259 269 253 254 217 237 207 213 226 241 235 277 287 312    16   194     32.86 sec
 23 : ... 270 274 253 256 221 250 212 222 253 284 278 343 354 339 374    21   194     38.04 sec
 24 : ... 275 253 254 218 248 211 222 239 262 243 286 334 313 348 328    28   194     40.73 sec
 25 : ... 261 256 222 251 220 235 267 288 250 303 301 281 346 387 365    24   194     45.13 sec
 26 : ... 264 233 269 223 237 263 306 290 339 372 350 416 430 434 458    26   194     53.47 sec
 27 : ... 222 261 217 227 250 304 264 309 345 339 393 405 417 458 472    33   194     58.53 sec
 28 : ... 260 217 237 252 312 272 315 336 332 381 415 438 451 505 450    33   194     64.48 sec
 29 : ... 216 230 249 303 265 309 333 327 382 389 432 424 477 607 441    30   194     70.41 sec
 30 : ... 233 251 303 261 318 337 344 372 422 450 470 548 615 660 502    33   194     79.34 sec
 31 : ... 248 305 260 320 308 349 360 398 428 444 502 583 638 731 599    24   194     88.88 sec
 32 : ... 299 263 317 313 343 360 344 402 456 484 543 650 789 827 532    36   194     98.38 sec
 33 : ... 266 314 325 359 364 347 417 450 485 539 681 780 840 713 634    37   194    110.40 sec
 34 : ... 330 343 385 384 370 466 504 541 583 774 805 835 853 851 773    37   194    133.55 sec
 35 : ... 329 378 370 348 374 405 426 490 639 697 767 768 795 764 634    34   194    143.47 sec
 36 : ... 351 404 375 369 418 436 493 580 730 749 727 774 811 795 656    45   194    156.32 sec
 37 : ... 392 404 406 465 477 543 662 735 861 868 913 984 933 882 919    39   194    186.63 sec
 38 : ... 385 354 421 425 486 568 586 717 702 676 666 820 738 752 925    41   194    197.37 sec
 39 : ... 355 424 433 498 574 598 727 702 687 684 853 780 827 733 881    29   194    209.78 sec
 40 : ... 436 443 492 571 583 716 698 679 695 804 711 831 708 805 750    39   194    220.95 sec
 41 : ... 447 479 550 567 730 707 701 731 719 723 857 836 901 806 764    42   194    238.48 sec
 42 : ... 475 568 579 728 704 730 760 766 778 837 861 877 934 766 983    43   194    266.05 sec
 43 : ... 561 674 667 729 680 656 639 701 734 705 684 738 625 1027       33   194    276.70 sec
 44 : ... 552 672 668 743 676 660 650 696 741 705 708 741 751 733 862    38   194    289.44 sec
 45 : ... 685 696 776 718 703 668 733 780 728 747 757 802 771 669 925    49   194    309.25 sec
 46 : ... 699 766 728 680 666 710 756 719 708 727 666 784 766 676 999    51   194    332.11 sec
 47 : ... 711 644 654 664 764 683 698 680 601 730 678 761 966 1046       42   194    350.93 sec
 48 : ... 702 707 730 828 743 765 761 697 801 810 886 1090 1042 1133     63   194    387.33 sec
 49 : ... 668 624 685 759 716 661 656 713 694 716 923 1018 1095 960      39   194    404.75 sec
 50 : ... 631 684 742 704 666 612 652 658 712 840 995 1207 1067 963      60   194    425.09 sec
 51 : ... 842 790 779 721 761 812 810 956 1057 1374 1322 1207 1152       51   194    479.28 sec
 52 : ... 761 715 711 611 657 676 672 819 875 1117 1032 999 1051 1244    49   194    502.19 sec
 53 : ... 721 709 611 649 658 670 792 792 920 984 977 1014 980 1134      46   194    521.42 sec
 54 : ... 707 617 681 701 700 819 824 898 956 971 1088 1046 1008 1067    50   194    546.85 sec
 55 : ... 702 721 711 846 876 972 979 1059 1118 1160 1159 994 1113       39   194    582.27 sec
 56 : ... 592 648 639 806 817 1003 961 968 987 1050 1188 1030 1303       54   194    616.82 sec
 57 : ... 598 629 655 772 819 954 937 914 933 968 1170 1157 1184 1314    55   194    658.39 sec
