File: ./hwmcc24/2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc24/2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 08:36:30 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc24/2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig; &put; fold; pdr -v".

Warning: The last output is interpreted as a constraint.
Converted 548 1-valued FFs and 173794 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 11                                                                1    11      2.88 sec
  2 : 0 1 13                                                              2    15      3.13 sec
  3 : 0 2 5 38                                                            4    43      8.44 sec
  4 : 0 2 4 10 45                                                         4    49     11.99 sec
  5 : 0 1 1 1 4 43                                                        2    50     12.29 sec
  6 : 0 3 6 8 27 6 68                                                    14    92     25.64 sec
  7 : 0 2 5 5 11 1 1 29                                                   0    92     26.46 sec
  8 : 0 2 5 4 11 1 1 1 28                                                 0    92     27.24 sec
  9 : 0 2 5 4 11 1 1 1 1 27                                               0    92     28.05 sec
 10 : 0 2 5 4 11 1 1 1 1 4 26                                             3    92     29.07 sec
 11 : 0 2 5 4 11 1 1 2 2 9 6 35                                           6    97     32.13 sec
 12 : 0 2 5 4 11 1 1 1 1 1 1 1 32                                         0    97     32.73 sec
 13 : 0 2 5 4 11 1 1 1 1 1 1 1 1 31                                       0    97     33.32 sec
 14 : 0 2 5 4 11 1 1 1 1 1 1 1 1 5 31                                     3    97     34.15 sec
 15 : 0 2 5 4 11 1 1 1 1 1 1 2 8 19 9 48                                 12   108     40.34 sec
 16 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 1 49                                 0   108     41.01 sec
 17 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 1 8 41                               0   108     41.71 sec
 18 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 2 11 13 46                          14   111     44.72 sec
 19 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 1 1 1 1 56                           0   111     45.44 sec
 20 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 55                         0   111     46.12 sec
 21 : 0 2 5 4 10 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 46                       0   111     46.85 sec
