File: ./hwmcc13/single/6s205b16.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc13/single/6s205b16.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 11:55:49 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc13/single/6s205b16.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.45 sec
  2 : 0 1 1                                                               1     2      0.45 sec
  3 : 0 1 1 1                                                             1     3      0.45 sec
  4 : 0 1 1 1 1                                                           1     4      0.45 sec
  5 : 0 1 1 1 1 1                                                         1     5      0.45 sec
  6 : 0 1 1 1 1 1 1                                                       1     6      0.45 sec
  7 : 0 1 1 1 1 1 2 2                                                     3     8      0.45 sec
  8 : 0 1 1 1 1 1 1 1 1                                                   0     8      0.45 sec
  9 : 0 1 1 1 1 1 1 1 2 6                                                 5    14      0.46 sec
 10 : 0 1 1 1 1 1 1 1 1 1 6                                               0    14      0.46 sec
 11 : 0 1 1 1 1 1 1 1 1 1 1 6                                             1    14      0.46 sec
 12 : 0 1 1 1 1 1 1 1 1 1 1 2 7                                           3    14      0.46 sec
 13 : 0 1 1 1 1 1 1 1 1 1 1 1 1 6                                         0    14      0.46 sec
 14 : 0 1 1 1 1 1 1 1 1 1 1 1 1 2 9                                       4    17      0.46 sec
 15 : 0 1 1 1 1 2 17 23 9 40 39 70 76 45 55 1829                         49   710     10.88 sec
 16 : 0 1 1 1 1 1 1 1 3 4 5 11 16 10 14 31 1515                           0   710     10.94 sec
 17 : 0 1 1 1 1 1 1 1 3 4 5 11 16 6 14 31 16 1465                         1   710     10.99 sec
 18 : 0 1 1 1 1 1 1 1 3 4 5 11 16 6 14 31 16 3 1465                       3   710     11.05 sec
 19 : 0 1 1 1 1 1 1 1 3 4 5 11 16 6 14 31 16 2 1 1462                     0   710     11.11 sec
 20 : ... 1 1 1 7 5 12 38 55 156 173 169 193 242 249 242 203 122 6812   383  1689    145.14 sec
 21 : ... 1 1 3 3 9 15 33 118 138 130 124 158 179 192 173 100 1 6506      0  1689    146.66 sec
 22 : ... 1 3 3 9 15 33 118 138 127 120 153 178 191 168 100 1 1 6494      1  1689    147.76 sec
 23 : ... 3 3 9 15 33 118 138 126 120 153 178 191 168 100 1 1 2 6495      3  1689    148.91 sec
 24 : ... 3 9 15 33 118 138 126 120 153 177 191 168 100 1 1 1 1 6493      0  1689    150.00 sec
 25 : ... 9 15 33 118 138 126 120 153 177 191 168 100 1 1 1 1 2 6497      5  1691    151.11 sec
 26 : ... 15 33 118 138 126 120 153 177 191 168 100 1 1 1 1 1 1 6497      0  1691    152.19 sec
 27 : ... 33 118 138 126 120 153 177 191 168 100 1 1 1 1 1 1 1 6497       1  1691    153.29 sec
 28 : ... 33 118 138 126 120 153 177 191 168 100 1 1 1 1 1 1 1 2 6498     3  1691    154.42 sec
 29 : ... 118 138 126 120 153 177 191 168 100 1 1 1 1 1 1 1 1 1 6497      0  1691    155.49 sec
 30 : ... 138 126 120 153 177 191 168 100 1 1 1 1 1 1 2 2 2 2 6514       12  1691    156.73 sec
 31 : ... 138 126 120 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 6486      0  1691    157.81 sec
 32 : ... 126 120 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 6486        1  1691    158.93 sec
 33 : ... 126 120 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 6486      1  1691    159.99 sec
 34 : ... 120 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 2 6487        3  1691    161.09 sec
 35 : ... 120 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6486      0  1691    162.20 sec
 36 : ... 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 2 3 6 3 6500       10  1699    163.45 sec
 37 : ... 153 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6498      0  1699    164.52 sec
 38 : ... 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6498        1  1699    165.62 sec
 39 : ... 176 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 6499      3  1699    166.74 sec
 40 : ... 191 168 100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6498        0  1699    167.87 sec
 41 : ... 168 100 1 1 1 1 1 1 1 1 2 8 8 5 7 11 14 8 6 10 3 5 4 6709      26  1724    170.87 sec
 42 : ... 3 6 3 4 1 1 1 1 1 1 1 1 1 1 5 3 6 2 7 5 6 1 1 1 1 1 1 2784      0  1724    171.01 sec
 43 : ... 6 3 4 1 1 1 1 1 1 1 1 1 1 5 3 6 2 7 5 6 1 1 1 1 1 1 1 2781      1  1724    171.14 sec
 44 : ... 3 4 1 1 1 1 1 1 1 1 1 1 5 3 6 2 7 5 6 1 1 1 1 1 1 1 2 2782      3  1724    171.27 sec
 45 : ... 4 1 1 1 1 1 1 1 1 1 1 5 3 6 2 7 5 6 1 1 1 1 1 1 1 1 1 2781      0  1724    171.40 sec
 46 : ... 6 8 7 8 10 6 15 13 24 37 61 47 22 17 15 13 18 15 8 5 6 4647    70  1988    200.51 sec
 47 : ... 1 1 1 3 2 2 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 4576     0  1988    200.92 sec
 48 : ... 1 1 3 2 2 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 4571     1  1988    201.30 sec
 49 : ... 1 3 2 2 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 4571     1  1988    201.71 sec
 50 : ... 3 2 2 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 2 4572     3  1988    202.08 sec
 51 : ... 2 2 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 1 1 4571     0  1988    202.48 sec
 52 : ... 2 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 2 6 18 9 4600     23  1988    203.21 sec
 53 : ... 4 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 4 9 10 7 4593      1  1988    203.61 sec
 54 : ... 1 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 4 9 10 7 3 4590      3  1988    203.97 sec
 55 : ... 2 4 7 8 26 43 43 8 7 2 1 1 2 2 2 2 2 1 1 4 8 11 7 2 1 4589      0  1988    204.37 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Fri 11 Apr 2025 12:55:49 PM CST
========================================
