File: ./hwmcc11/single/pdtpmsudc8.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc11/single/pdtpmsudc8.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 02:56:49 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc11/single/pdtpmsudc8.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 24                                                                1    24      0.00 sec
  2 : 0 19 37                                                             2    24      0.02 sec
  3 : 0 19 39 58                                                          2    24      0.03 sec
  4 : 0 19 41 68 86                                                       4    24      0.06 sec
  5 : 0 19 41 63 70 96                                                    4    24      0.08 sec
  6 : 0 19 41 64 66 83 101                                                5    24      0.12 sec
  7 : 0 19 41 70 79 93 122 142                                            8    24      0.19 sec
  8 : 0 19 40 66 71 91 111 120 138                                        8    24      0.25 sec
  9 : 0 19 42 72 71 104 125 137 126 220                                  13    24      0.37 sec
 10 : 0 19 39 64 66 92 106 114 94 143 179                                 7    24      0.45 sec
 11 : 0 20 41 69 79 110 127 128 116 106 111 289                          19    24      0.63 sec
 12 : 0 20 26 26 48 65 82 69 59 52 65 63 244                              8    24      0.68 sec
 13 : 0 20 26 26 48 65 83 72 61 56 69 69 175 218                         11    24      0.77 sec
 14 : 0 20 26 27 51 82 99 86 78 77 86 85 210 215 353                     26    24      1.01 sec
 15 : 0 20 26 25 45 64 93 73 68 64 73 63 64 182 163 297                  19    24      1.12 sec
 16 : 0 20 26 25 45 62 91 72 69 66 72 68 72 189 190 154 321              17    24      1.29 sec
 17 : 0 20 26 25 44 61 88 69 62 57 60 55 57 173 116 107 93 292            9    24      1.38 sec
 18 : ... 20 26 25 44 64 94 78 71 68 74 75 79 206 154 153 133 190 350    36    24      1.63 sec
 19 : ... 24 12 30 70 56 54 62 58 60 65 171 132 121 110 148 172 360      15    24      1.76 sec
 20 : ... 12 30 70 56 54 62 58 54 52 169 134 119 107 135 108 133 334      8    24      1.86 sec
 21 : ... 30 70 56 54 62 58 54 52 167 134 120 111 140 114 107 149 379    15    24      2.04 sec
 22 : ... 70 56 54 62 59 54 52 167 134 118 103 135 108 96 88 146 352     16    24      2.20 sec
 23 : ... 60 72 69 64 64 183 152 144 135 171 152 143 150 220 213 455     35    24      2.57 sec
 24 : ... 64 56 51 42 165 121 139 126 163 139 148 153 231 201 230 534    26    24      2.98 sec
 25 : ... 63 56 49 40 156 109 123 91 122 88 81 81 150 119 140 148 531    20    24      3.17 sec
 26 : ... 48 40 156 109 122 93 118 84 79 79 140 107 121 114 135 498      15    24      3.31 sec
 27 : ... 40 156 108 120 93 117 84 77 71 142 109 128 125 169 145 521     24    24      3.54 sec
 28 : ... 40 156 95 110 86 115 78 71 62 133 97 111 87 116 80 267 410     16    24      3.74 sec
 29 : ... 102 115 95 128 91 84 75 149 105 117 104 140 107 108 114 582    28    24      4.03 sec
 30 : ... 98 109 85 112 77 66 64 131 80 99 84 122 85 78 65 292 469       32    24      4.25 sec
 31 : ... 135 105 92 94 166 112 129 119 153 113 102 95 326 280 588       38    24      4.86 sec
 32 : ... 89 119 86 73 66 140 90 103 82 119 75 68 56 268 184 170 485      3    24      5.05 sec
 33 : ... 116 83 71 59 139 86 97 79 119 73 66 54 266 196 178 212 454     13    24      5.29 sec
 34 : ... 85 80 165 113 120 102 147 107 97 91 308 222 200 198 185 550    50    24      5.76 sec
 35 : ... 65 140 96 102 86 125 81 72 56 282 188 169 115 149 181 494       5    24      5.99 sec
 36 : ... 107 114 100 143 100 90 76 305 217 199 160 208 155 174 591      56    24      6.43 sec
 37 : ... 98 102 83 125 83 77 59 303 196 179 124 164 119 150 176 569     20    24      6.75 sec
 38 : ... 130 169 126 118 103 350 243 236 190 223 170 201 174 240 689    97    24      7.81 sec
 39 : ... 155 105 104 86 318 225 201 170 205 150 179 157 225 223 702     55    24      8.57 sec
 40 : ... 88 88 71 291 201 183 147 187 134 181 179 280 256 239 778       53    24      9.10 sec
 41 : ... 94 81 308 219 197 164 203 140 168 167 247 253 228 324 712      49    24      9.79 sec
 42 : ... 79 320 219 209 151 212 139 166 137 244 245 234 244 252 792     41    24     10.61 sec
 43 : ... 269 180 174 116 162 100 125 102 176 185 164 169 154 246 702    17    24     11.00 sec
 44 : ... 192 187 130 173 111 146 132 196 152 172 190 174 172 257 755    42    24     11.73 sec
 45 : ... 167 110 152 88 115 88 158 117 131 106 137 93 108 185 696       21    24     12.04 sec
 46 : ... 167 110 150 87 114 84 158 114 123 99 132 86 88 162 365 572      5    24     12.37 sec
 47 : ... 175 108 137 103 183 134 147 118 161 109 123 194 246 232 745    70    24     13.04 sec
 48 : ... 150 82 107 80 153 111 104 90 124 89 88 164 213 179 352 584      6    24     13.44 sec
 49 : ... 82 107 80 153 108 105 90 125 89 90 163 174 161 123 164 720     19    24     13.81 sec
 50 : ... 107 80 153 108 105 90 124 87 88 153 161 127 106 106 97 706     10    24     14.07 sec
 51 : ... 80 154 110 105 90 124 88 88 153 160 127 103 97 80 122 705      29    24     14.35 sec
 52 : ... 154 109 101 84 133 76 81 163 158 128 107 105 97 80 127 747     23    24     14.71 sec
 53 : ... 119 112 95 144 86 90 179 170 140 115 109 104 88 108 106 796    57    24     15.44 sec
 54 : ... 104 159 97 100 184 183 156 126 127 124 110 140 130 385 727     62    24     16.52 sec
 55 : ... 138 74 77 163 170 139 123 137 121 109 140 119 127 163 893      37    24     17.18 sec
 56 : ... 85 138 73 76 161 149 114 101 117 91 87 113 78 86 80 107 868     9    24     17.53 sec
 57 : ... 93 178 165 132 120 134 110 108 129 102 101 97 122 410 761      54    24     18.40 sec
 58 : ... 79 76 165 149 106 100 112 86 89 112 84 80 63 90 53 65 920      29    24     18.89 sec
 59 : ... 166 118 119 123 119 112 139 115 103 94 127 89 103 427 844      43    24     19.94 sec
 60 : ... 66 49 185 58 108 48 96 94 111 81 82 62 81 54 66 76 336 824     32    24     20.42 sec
 61 : ... 105 160 161 180 177 169 145 166 144 150 142 439 442 1160       73    24     22.99 sec
 62 : ... 63 98 47 104 111 108 92 86 73 92 58 65 63 326 250 260 867      10    24     23.67 sec
 63 : ... 56 117 115 121 106 100 94 107 79 84 81 375 322 302 346 936     96    24     24.89 sec
 64 : ... 45 99 102 96 85 72 67 82 48 52 49 315 250 226 229 222 913       4    24     25.36 sec
 65 : ... 129 121 114 99 90 99 69 72 69 350 300 273 284 271 319 919      87    24     26.68 sec
 66 : ... 52 55 89 103 72 82 53 54 53 334 275 250 248 218 197 311 976    27    24     27.40 sec
 67 : ... 88 103 72 82 53 54 53 334 276 254 229 194 168 143 249 937       9    24     27.85 sec
 68 : ... 103 72 82 53 54 53 334 277 254 239 207 192 175 296 283 978     29    24     28.44 sec
 69 : ... 72 82 53 54 53 334 269 241 228 178 153 138 251 214 263 930      8    24     28.95 sec
 70 : ... 82 53 55 53 334 270 242 228 182 164 156 281 264 273 270 978    52    24     29.61 sec
 71 : ... 55 53 292 247 220 220 156 135 113 217 192 227 129 157 997       5    24     30.10 sec
 72 : ... 53 292 246 220 221 160 147 137 249 230 279 196 220 217 1088    66    24     30.87 sec
 73 : ... 246 221 225 163 144 127 246 243 298 245 264 282 302 1232       73    24     31.91 sec
 74 : ... 210 128 194 154 133 236 202 234 162 176 188 186 177 1121       28    24     32.55 sec
 75 : ... 152 219 180 165 271 247 284 233 227 241 242 213 236 1233       94    24     33.87 sec
 76 : ... 208 181 153 266 238 274 220 222 255 253 210 236 246 1290       34    24     34.86 sec
 77 : ... 137 156 123 118 109 135 131 144 131 245 314 195 527 1084       93    24     36.34 sec
 78 : ... 156 134 127 118 137 138 145 136 255 158 160 189 178 1416       58    24     37.62 sec
 79 : ... 111 119 95 75 78 81 81 86 82 206 118 122 127 123 145 1268       2    24     38.19 sec
 80 : ... 118 94 68 78 78 81 83 79 204 115 122 130 128 162 163 1184      17    24     38.69 sec
 81 : ... 94 105 105 112 114 106 239 158 158 179 192 205 244 549 1118    81    24     40.19 sec
 82 : ... 86 89 87 92 93 83 215 109 115 120 130 141 172 183 208 1254     15    24     40.97 sec
 83 : ... 90 88 93 95 84 216 111 116 123 131 140 159 172 185 487 999     32    24     41.65 sec
 84 : ... 96 91 99 94 104 92 217 115 154 121 160 169 192 205 248 1337    61    24     42.81 sec
 85 : ... 67 81 68 77 77 203 101 127 92 103 105 117 108 175 519 1098      9    24     43.55 sec
 86 : ... 82 97 98 234 137 164 131 146 158 182 173 246 248 234 1377      83    24     44.78 sec
 87 : ... 70 53 67 48 194 82 110 67 86 79 97 85 168 164 165 497 1106      8    24     45.54 sec
 88 : ... 73 216 107 140 97 116 111 132 117 200 156 177 184 217 1416     91    24     47.29 sec
 89 : ... 79 58 201 89 115 69 88 67 86 82 171 108 97 85 137 519 1136      3    24     48.13 sec
 90 : ... 165 130 151 134 156 157 252 187 190 187 251 230 257 1509      130    24     50.67 sec
 91 : ... 140 115 127 114 121 95 213 118 132 116 162 143 192 186 1478    30    24     51.89 sec
 92 : ... 428 407 428 396 549 450 478 480 553 538 586 549 1021 2159     236    24     70.18 sec
 93 : ... 135 158 124 261 148 172 134 218 197 254 236 581 553 1866       34    24     73.92 sec
 94 : ... 242 203 345 225 258 214 317 293 360 333 693 632 662 1901      194    24     81.38 sec
 95 : ... 146 265 184 193 149 239 198 263 239 579 590 534 606 1748       78    24     84.38 sec
 96 : ... 219 146 152 119 188 146 202 170 514 500 440 419 395 1571        8    24     85.59 sec
 97 : ... 174 180 152 218 180 241 217 583 591 555 586 587 598 1731       79    24     88.36 sec
 98 : ... 143 100 176 137 175 166 462 420 377 357 397 359 363 1567       11    24     89.72 sec
 99 : ... 142 224 191 232 225 532 496 464 470 540 557 608 690 1705       97    24     94.16 sec
100 : ... 196 157 197 173 517 420 434 354 380 371 414 470 568 1605       93    24     97.92 sec
101 : ... 175 203 187 542 450 459 380 428 408 463 525 637 655 1571      102    24    102.40 sec
102 : ... 178 164 504 417 408 344 372 361 429 482 641 710 712 1620      112    24    106.27 sec
103 : ... 243 655 559 553 481 498 495 502 545 647 750 733 797 1888      247    24    117.75 sec
104 : ... 481 414 359 275 311 272 268 268 380 301 416 467 559 1661        7    24    120.56 sec
105 : ... 411 353 266 309 264 265 264 377 297 433 503 581 571 1557      113    24    122.18 sec
106 : ... 368 279 324 278 286 284 393 312 429 443 522 526 443 1637      119    24    124.50 sec
107 : ... 283 329 273 286 264 391 296 390 375 501 516 354 336 1742       82    24    126.91 sec
108 : ... 289 246 253 239 331 277 337 314 443 497 347 309 366 1598       49    24    128.80 sec
109 : ... 320 334 318 422 372 461 445 592 595 513 526 502 491 1912      147    24    134.52 sec
110 : ... 252 237 326 273 312 309 476 435 362 394 363 401 451 1799       63    24    137.76 sec
111 : ... 219 279 239 275 252 451 376 307 341 300 374 306 256 1803       55    24    139.45 sec
112 : ... 269 238 251 243 422 394 293 351 304 407 326 283 376 1727       48    24    141.13 sec
113 : ... 259 271 272 460 434 333 395 365 485 529 585 535 484 2158      173    24    145.51 sec
114 : ... 242 232 417 384 276 320 275 315 282 301 266 252 346 1949       43    24    147.68 sec
115 : ... 203 262 261 289 373 267 305 285 307 296 282 269 302 1899       40    24    149.52 sec
116 : ... 337 339 401 500 399 454 443 479 485 494 482 564 704 2399      168    24    157.15 sec
117 : ... 184 175 289 276 255 245 254 239 286 284 383 474 416 2260       41    24    160.41 sec
118 : ... 178 295 286 265 251 260 242 260 245 366 495 438 424 2071       49    24    162.58 sec
119 : ... 177 303 301 232 247 238 249 241 349 488 416 345 411 1965       24    24    164.35 sec
120 : ... 310 310 243 258 252 273 271 376 498 415 352 305 415 1927       53    24    166.41 sec
121 : ... 285 220 227 219 234 227 337 438 403 376 386 344 304 2065       97    24    168.42 sec
122 : ... 285 313 314 335 320 425 517 432 419 444 401 407 383 2341      145    24    174.09 sec
123 : ... 223 248 267 241 369 442 319 298 351 292 322 313 455 1998       82    24    177.22 sec
124 : ... 225 244 228 389 477 347 322 361 327 348 339 322 264 2111      118    24    179.95 sec
125 : ... 257 247 393 487 352 332 378 329 383 396 401 347 490 2181      130    24    184.36 sec
126 : ... 192 340 271 321 277 288 250 261 291 402 326 319 441 2130       63    24    187.18 sec
127 : ... 368 308 382 343 350 367 367 416 529 513 539 668 664 2484      176    24    194.02 sec
128 : ... 233 290 231 232 265 240 258 365 302 308 460 423 406 2442       65    24    197.37 sec
129 : ... 267 227 231 250 233 255 369 321 345 518 498 489 530 2393       98    24    200.18 sec
130 : ... 198 202 220 215 327 283 264 261 243 281 280 286 301 2507       85    24    203.09 sec
131 : ... 239 261 255 368 320 303 280 291 330 333 368 407 388 2750      153    24    208.95 sec
132 : ... 198 196 328 276 261 236 228 264 283 299 282 346 323 2713       79    24    212.15 sec
133 : ... 188 292 251 213 205 198 221 248 243 240 302 297 458 2425       29    24    214.05 sec
134 : ... 342 306 279 277 279 309 319 334 331 397 388 404 344 2642       86    24    218.01 sec
135 : ... 278 248 221 235 261 262 279 286 373 354 375 329 442 2671      117    24    223.16 sec
