File: ./hwmcc19/single/aig/mann/data-integrity/unsafe/shift_register_top_w64_d128_e0.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc19/single/aig/mann/data-integrity/unsafe/shift_register_top_w64_d128_e0.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 06:36:17 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc19/single/aig/mann/data-integrity/unsafe/shift_register_top_w64_d128_e0.aig; &put; fold; pdr -v".

Warning: The last 5 outputs are interpreted as constraints.
Converted 1 1-valued FFs and 8274 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 10                                                                1    12      0.09 sec
  2 : 0 4 138                                                             2   140      0.16 sec
  3 : 0 5 135 144                                                         5   142      0.28 sec
  4 : 0 5 135 269 264                                                     4   206      0.64 sec
  5 : 0 5 135 261 134 134                                                 0   206      0.68 sec
  6 : 0 5 135 265 248 671 665                                             9   340      2.36 sec
  7 : 0 5 135 265 244 533 670 596                                         3   340      3.58 sec
  8 : 0 5 135 265 244 515 525 431 327                                     7   362      4.09 sec
  9 : 0 5 135 265 244 515 509 992 1375 1068                              12   531      8.97 sec
 10 : 0 5 135 266 247 521 392 938 1212 1126 227                          30   538     10.24 sec
 11 : 0 5 135 266 247 389 264 972 740 1155 801 654                       12   599     13.22 sec
 12 : 0 5 135 266 247 389 264 972 730 954 617 971 376                    16   629     15.20 sec
 13 : 0 5 135 266 247 389 264 972 729 840 738 1645 1449 1127             16   777     22.33 sec
 14 : 0 5 135 267 248 391 269 978 734 777 609 1613 1037 1178 313         34   786     24.69 sec
 15 : 0 5 135 267 248 207 448 857 836 794 674 980 632 925 736 936        16   827     28.61 sec
 16 : ... 267 248 207 448 857 836 777 639 952 586 793 558 1047 335       20   834     30.92 sec
 17 : ... 267 248 207 448 857 836 775 635 949 554 779 607 642 762 355    22   849     33.22 sec
 18 : ... 248 207 448 857 836 775 635 946 550 834 701 818 666 966 642    23   919     38.21 sec
 19 : ... 448 857 836 775 635 946 557 860 824 985 831 965 1452 856       22  1032     46.37 sec
 20 : ... 836 775 635 946 529 862 1031 1503 1388 1508 2101 2267 1816     36  1226     68.89 sec
 21 : ... 836 775 635 946 522 756 886 1198 716 644 823 991 1174 2229      0  1226     73.24 sec
 22 : ... 775 635 946 522 758 898 1213 738 670 858 1022 1230 2090 900    26  1237     78.73 sec
 23 : ... 946 522 756 895 1208 719 648 826 1001 1063 1240 1515 226       12  1237     82.11 sec
 24 : ... 528 758 898 1213 727 665 863 1198 1444 1949 2804 2085 2735     72  1483    108.49 sec
 25 : ... 715 817 1070 487 599 504 885 964 835 1037 1280 1749 2694        0  1483    116.30 sec
 26 : ... 817 1070 487 600 507 888 969 838 1021 1265 1720 1856 975       30  1485    120.79 sec
 27 : ... 1070 487 598 502 881 962 831 997 1246 1349 1936 1224 293       33  1488    125.18 sec
 28 : ... 487 598 502 881 963 839 805 873 1489 1380 1612 1069 517        33  1524    132.21 sec
 29 : ... 598 504 900 1013 968 930 974 1632 1709 2098 2561 2856 2205     39  1753    163.69 sec
 30 : ... 495 870 978 900 854 840 1389 1088 1510 2565 3264 2566 523      34  1766    174.99 sec
 31 : ... 870 978 900 854 839 1403 1122 1711 2964 2351 2248 2610 1385    42  1853    198.11 sec
 32 : ... 978 900 854 839 1387 994 1661 3115 2414 2247 3047 2854 1688    35  1919    224.20 sec
 33 : ... 854 839 1375 930 1600 3089 2275 1595 1521 1674 1665 1380        0  1919    234.02 sec
 34 : ... 839 1375 930 1598 3091 2277 1600 1532 1685 1676 1326 256       18  1919    242.86 sec
 35 : ... 1377 975 1711 3244 2432 1922 2143 2603 2730 3052 3809 3093    116  2106    301.63 sec
 36 : ... 833 966 1419 1581 895 1096 1173 1248 757 1214 2269 5552         4  2106    335.34 sec
 37 : ... 966 1402 1580 881 1077 1153 1238 758 1220 2212 3393 2376       16  2106    344.72 sec
 38 : ... 1435 1617 952 1204 1314 1435 1026 1164 1922 3492 4601 2882     48  2202    381.19 sec
 39 : ... 1591 863 1088 1065 1258 737 896 1343 2410 3527 3632 1295       11  2202    396.06 sec
 40 : ... 863 1088 1065 1259 750 918 1368 2285 3386 3379 1663 519        63  2210    409.01 sec
 41 : ... 1125 1136 1372 933 1105 1638 2774 4468 4970 4333 4192 3871     54  2489    491.55 sec
 42 : ... 1128 1270 734 1028 1589 2757 4712 5596 5550 5625 6410 3684     75  2614    607.91 sec
 43 : ... 1191 620 911 1462 2630 4072 4748 5266 4835 4273 4686 775       23  2614    643.95 sec
 44 : ... 626 917 1471 2649 4133 4847 5393 5051 4518 3976 2239 1046     103  2632    687.59 sec
 45 : ... 909 1466 1250 1381 1197 1069 1720 1513 1778 2037 3714 5888     10  2632    735.11 sec
 46 : ... 1478 1264 1397 1214 1085 1749 1598 1915 2291 3194 3882 3872    44  2638    766.33 sec
 47 : ... 1253 1384 1200 1073 1685 1401 1664 2007 2888 2934 2469 2285     1  2638    786.05 sec
 48 : ... 1386 1201 1084 1698 1440 1908 2526 3726 4216 4267 3631 2980    69  2665    851.36 sec
 49 : ... 1193 1071 1633 1236 1443 1935 2771 3160 3081 2347 3225 1388     5  2665    879.48 sec
 50 : ... 1077 1643 1280 1565 2236 3387 4155 4537 4048 4624 3533 2439    88  2859    968.68 sec
 51 : ... 1632 1189 1296 1453 3597 4210 5099 5357 5850 6490 5230 5353   100  3103   1162.82 sec
 52 : ... 1059 1075 1182 2963 3559 4060 4305 4588 5410 4214 5250 1944    95  3125   1241.55 sec
 53 : ... 1068 1177 2952 3534 4033 4248 4514 5329 4192 3996 2449 1635   100  3128   1296.33 sec
 54 : ... 1174 2949 3524 4000 4180 4424 5201 3995 3103 2195 2318 711     87  3128   1339.87 sec
 55 : ... 3122 3765 4463 4902 5254 6047 4961 4178 3616 3509 3037 2310   210  3254   1482.57 sec
 56 : ... 1559 2239 3994 1719 2337 3406 7234 10172 10423 10168 8080     167  3459   1919.42 sec
 57 : ... 2089 4028 1432 2069 3201 6629 9583 10196 10524 10443 8312     210  3519   2253.67 sec
 58 : ... 2016 3999 1303 1929 2979 6238 8763 8297 7646 7978 7663 3522   117  3521   2374.78 sec
 59 : ... 3994 1294 1924 3002 6314 8928 8591 8042 8596 7249 4745 3263   174  3542   2517.71 sec
 60 : ... 1324 1959 3053 6149 7665 6740 5878 7767 6485 6213 6364 3742   261  3569   2718.78 sec
 61 : ... 1930 2998 6025 7410 6292 5133 6525 5666 4372 3576 4051 2865     9  3569   2810.96 sec
 62 : ... 3001 6031 7425 6324 5169 6566 5700 4445 3673 4229 2722 840    103  3574   2892.03 sec
 63 : ... 6038 7436 6334 5160 6550 5571 3878 2476 2399 1729 1311 3924   108  3578   2979.97 sec
 64 : ... 7756 6948 6092 7801 6953 5410 4207 4229 3161 2824 3557 4537   329  3671   3228.89 sec
 65 : ... 6370 5055 6737 3350 3632 4548 4606 2222 1976 1577 2668 6021   205  3696   3388.69 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Fri 11 Apr 2025 07:36:17 AM CST
========================================
