File: ./hwmcc11/single/pdtswvsam6x8p4.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc11/single/pdtswvsam6x8p4.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 02:50:24 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc11/single/pdtswvsam6x8p4.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.01 sec
  2 : 0 3 3                                                               2     5      0.01 sec
  3 : 0 2 2 1                                                             0     5      0.01 sec
  4 : 0 2 3 4 3                                                           5     8      0.02 sec
  5 : 0 5 15 21 14 14                                                    20    18      0.07 sec
  6 : 0 7 15 17 17 17 17                                                 11    21      0.10 sec
  7 : 0 1 2 3 2 3 6 9                                                     0    21      0.10 sec
  8 : 0 1 2 2 2 3 6 5 4                                                   0    21      0.11 sec
  9 : 0 1 2 2 2 3 6 5 2 2                                                 0    21      0.11 sec
 10 : 0 1 2 2 2 3 6 5 2 2 3                                               3    21      0.11 sec
 11 : 0 1 2 2 2 3 6 5 2 1 1 2                                             0    21      0.12 sec
 12 : 0 1 2 2 2 3 6 5 2 1 1 2 3                                           3    21      0.12 sec
 13 : 0 1 4 12 10 12 22 24 24 26 39 41 40 38                             36    26      0.39 sec
 14 : 0 1 4 6 4 4 12 17 18 14 9 17 13 12 22                               0    26      0.41 sec
 15 : 0 1 4 6 4 4 12 17 18 14 9 17 13 12 4 18                             0    26      0.42 sec
 16 : 0 1 4 6 4 4 12 17 18 14 9 17 13 12 4 1 17                           0    26      0.44 sec
 17 : 0 1 4 6 4 4 12 17 18 14 9 17 13 12 4 1 2 18                         3    26      0.45 sec
 18 : 0 1 4 6 4 4 12 19 24 22 18 29 38 47 50 42 32 37 42                 48    28      0.76 sec
 19 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 36                     0    28      0.78 sec
 20 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 29                   0    28      0.79 sec
 21 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 20                 0    28      0.81 sec
 22 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 6 14               0    28      0.83 sec
 23 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 6 2 12             0    28      0.84 sec
 24 : ... 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 8 8 14 24 21 27 44    26    35      0.98 sec
 25 : 0 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 42         0    35      1.00 sec
 26 : ... 1 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 33     0    35      1.03 sec
 27 : ... 4 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 5 28     0    35      1.04 sec
 28 : ... 6 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 5 3 25     0    35      1.06 sec
 29 : ... 4 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 5 3 3 22     0    35      1.08 sec
 30 : ... 4 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 5 3 3 5 17     0    35      1.11 sec
 31 : ... 12 19 22 20 11 11 13 8 4 3 3 3 7 7 9 9 7 6 5 9 5 3 3 5 5 17     3    35      1.13 sec
 32 : ... 17 22 31 34 48 51 70 69 82 126 156 191 231 239 250 253 313    154    67      4.95 sec
 33 : ... 9 10 8 6 8 7 7 9 10 9 15 21 16 31 34 51 119 115 128 128 357    43    68      5.74 sec
 34 : ... 23 26 33 40 38 55 70 85 111 121 136 256 238 243 252 234 531    52    80      9.58 sec
 35 : ... 2 3 3 4 5 5 5 5 6 8 12 25 34 54 84 118 150 138 154 229 474     43    80     10.49 sec
 36 : ... 1223 1236 1480 1999 2167 2695 2868 3029 4391 4790 5071 6371    50    81    253.86 sec
 37 : ... 3 2 3 2 3 5 8 14 19 284 542 726 847 900 2062 1836 1052 5715    38    85    275.06 sec
 38 : ... 2 3 2 2 2 7 10 10 17 460 277 97 363 1299 866 600 1402 2009      0    85    276.48 sec
 39 : ... 2 2 2 7 10 10 17 460 276 97 363 1299 866 600 1401 1156 854      0    85    277.38 sec
 40 : ... 2 7 10 10 17 460 274 96 365 1299 866 601 1401 1156 684 170      0    85    278.28 sec
 41 : ... 7 10 10 17 460 274 96 365 1299 866 601 1401 1156 684 33 137     0    85    279.16 sec
 42 : ... 10 17 460 274 96 365 1299 866 601 1401 1156 684 33 14 123       0    85    280.02 sec
 43 : ... 17 460 274 96 365 1299 866 601 1401 1156 684 33 14 17 106       0    85    280.89 sec
 44 : ... 289 116 398 1334 910 650 1469 1230 768 115 95 107 104 187     104    85    283.64 sec
 45 : ... 1302 1120 1532 2020 2341 2700 2495 1682 1387 1208 1304 1665   136    88    356.18 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Fri 11 Apr 2025 03:50:24 PM CST
========================================
