File: ./hwmcc19/single/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p084.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc19/single/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p084.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 06:50:45 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc19/single/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p084.aig; &put; fold; pdr -v".

Warning: The last 22 outputs are interpreted as constraints.
Converted 5 1-valued FFs and 258 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     2      0.00 sec
  2 : 0 18 19                                                             2    20      0.01 sec
  3 : 0 5 11 25                                                           6    41      0.01 sec
  4 : 0 3 8 7 20                                                          1    41      0.02 sec
  5 : 0 4 16 37 37 87                                                    11   103      0.09 sec
  6 : 0 4 16 30 15 41 78                                                  5   103      0.11 sec
  7 : 0 4 16 29 14 31 10 67                                               0   103      0.11 sec
  8 : 0 4 16 29 14 29 14 200 491                                          8   108      0.56 sec
  9 : 0 5 20 77 68 84 43 82 36 406                                       59   118      0.84 sec
 10 : 0 5 19 59 48 32 31 9 15 23 436                                      5   118      0.88 sec
 11 : 0 5 19 59 47 32 31 8 13 12 8 419                                    0   118      0.90 sec
 12 : 0 5 19 59 44 35 31 8 13 12 15 165 414                              61   118      1.03 sec
 13 : 0 6 23 97 102 80 75 55 55 52 55 105 72 535                         49   118      1.61 sec
 14 : 0 6 23 88 80 61 57 25 22 30 32 31 32 136 581                       11   118      1.70 sec
 15 : 0 7 27 117 114 95 88 54 51 66 66 71 60 131 119 571                 61   123      2.30 sec
 16 : 0 7 29 124 123 107 108 66 73 65 82 81 85 116 159 160 663           48   131      3.00 sec
 17 : 0 7 29 123 116 97 88 43 59 56 62 55 49 56 41 52 120 680             0   131      3.11 sec
 18 : ... 29 123 120 102 111 55 67 71 68 60 54 115 78 89 169 200 803     72   131      3.92 sec
 19 : ... 27 116 97 79 89 38 61 67 52 40 45 115 56 47 169 210 139 786    18   131      4.15 sec
 20 : ... 115 97 79 88 38 61 66 52 40 46 115 56 47 133 230 73 71 770      5   131      4.26 sec
 21 : ... 96 78 88 39 61 67 52 40 46 115 56 47 133 229 69 22 13 789       0   131      4.37 sec
 22 : ... 81 92 42 62 69 57 45 52 122 57 49 141 241 95 51 50 117 825     49   136      4.95 sec
 23 : ... 85 40 59 66 56 43 49 48 101 45 122 181 68 29 26 14 30 862       0   136      5.08 sec
 24 : ... 41 59 66 56 43 49 48 101 45 122 181 68 29 26 14 30 100 775      6   136      5.19 sec
 25 : ... 60 70 58 44 50 50 102 49 126 190 93 51 57 44 47 132 127 867    53   136      5.79 sec
 26 : ... 68 58 45 48 49 102 42 120 132 54 31 61 47 40 23 39 68 925       7   137      5.95 sec
 27 : ... 57 46 48 49 102 42 120 132 54 31 61 47 40 22 31 20 100 866      8   137      6.08 sec
 28 : ... 126 58 136 124 135 76 117 110 126 108 125 138 187 318 1039     66   142      7.90 sec
 29 : ... 55 54 107 38 118 119 67 54 84 99 66 50 82 55 71 63 81 1153      0   142      8.15 sec
 30 : ... 55 107 38 118 119 65 54 84 97 64 49 82 54 70 62 81 182 986      3   142      8.33 sec
 31 : ... 38 119 123 79 73 108 113 92 74 101 80 96 94 126 193 160 966    59   143      9.19 sec
 32 : ... 38 119 127 58 63 94 72 99 65 77 66 72 50 83 79 51 87 1106       2   143      9.43 sec
 33 : ... 122 128 58 64 96 76 103 66 77 66 72 52 83 80 51 52 100 1035    34   143      9.65 sec
 34 : ... 128 58 64 94 73 100 64 77 66 72 50 83 77 50 48 51 73 1019       3   143      9.85 sec
