File: ./hwmcc13/single/6s274r.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc13/single/6s274r.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 11:52:56 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc13/single/6s274r.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 7                                                                 1     7      0.01 sec
  2 : 0 9 14                                                              2    14      0.01 sec
  3 : 0 2 2 14                                                            1    14      0.01 sec
  4 : 0 2 2 2 12                                                          0    14      0.01 sec
  5 : 0 2 2 2 2 14                                                        2    14      0.01 sec
  6 : 0 2 2 2 2 2 12                                                      0    14      0.01 sec
  7 : 0 2 2 2 2 2 2 14                                                    2    14      0.02 sec
  8 : 0 2 2 2 2 2 2 2 12                                                  0    14      0.02 sec
  9 : 0 2 2 2 2 2 2 2 2 14                                                2    14      0.02 sec
 10 : 0 2 2 2 2 2 2 2 2 2 12                                              0    14      0.02 sec
 11 : 0 2 2 2 2 2 2 2 2 2 2 14                                            2    14      0.02 sec
 12 : 0 2 2 2 2 2 2 2 2 2 2 2 12                                          0    14      0.02 sec
 13 : 0 2 2 2 2 2 2 2 2 2 2 2 2 14                                        2    14      0.02 sec
 14 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 13                                      0    14      0.02 sec
 15 : 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 16                                    4    14      0.03 sec
 16 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 15                                  0    14      0.03 sec
 17 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 14                                0    14      0.03 sec
 18 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 13                              0    14      0.03 sec
 19 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 5 5 19                            9    14      0.04 sec
 20 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 2 2 1 17                          0    14      0.04 sec
 21 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 16                        0    14      0.04 sec
 22 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 15                      0    14      0.04 sec
 23 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 14                    0    14      0.04 sec
 24 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 1 13                  0    14      0.04 sec
 25 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 3 3 16                6    14      0.05 sec
 26 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 1 1 1 15              0    14      0.05 sec
 27 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 1 1 1 1 14            0    14      0.05 sec
 28 : 0 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 13          0    14      0.05 sec
 29 : ... 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 2 1 1 1 2 1 3 4 4 4 8 7 29     15    29      0.06 sec
 30 : ... 2 2 2 2 2 2 2 2 2 2 2 1 1 3 3 2 1 1 1 2 1 3 3 3 3 5 4 6 23      0    29      0.07 sec
 31 : ... 2 2 2 2 2 2 2 2 2 2 1 1 3 3 2 1 1 1 2 1 3 3 3 3 5 4 6 5 20      2    29      0.07 sec
 32 : ... 2 2 2 2 2 2 2 2 2 1 1 3 3 2 1 1 1 2 1 3 3 3 3 5 4 6 4 1 19      0    29      0.07 sec
 33 : ... 5 13 17 26 27 45 43 61 54 59 52 59 56 60 60 63 59 54 46 322    71   112      0.68 sec
 34 : ... 12 14 18 19 33 25 36 25 26 13 13 8 11 15 10 9 15 14 14 320      0   112      0.71 sec
 35 : ... 14 18 19 33 25 35 24 24 12 13 8 11 15 10 9 15 12 12 15 307      0   112      0.73 sec
 36 : ... 18 19 33 25 35 24 24 12 13 8 11 15 10 9 15 12 12 15 11 296      0   112      0.74 sec
