File: ./hwmcc11/single/cmudme1.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc11/single/cmudme1.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 03:19:42 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc11/single/cmudme1.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     2      0.00 sec
  2 : 0 12 8                                                              6    14      0.00 sec
  3 : 0 4 4 6                                                             0    14      0.00 sec
  4 : 0 4 4 2 4                                                           0    14      0.01 sec
  5 : 0 22 10 11 10 21                                                   25    44      0.01 sec
  6 : 0 5 4 3 4 5 23                                                      0    44      0.01 sec
  7 : 0 5 4 3 4 5 5 18                                                    0    44      0.01 sec
  8 : 0 6 5 4 5 7 7 7 21                                                 10    48      0.02 sec
  9 : 0 5 4 3 3 4 4 4 4 21                                                0    48      0.02 sec
 10 : 0 5 4 3 3 4 4 4 4 5 16                                              0    48      0.02 sec
 11 : 0 6 7 5 6 7 7 7 8 10 6 23                                          18    54      0.03 sec
 12 : 0 3 3 3 3 3 3 3 2 2 1 1 36                                          0    54      0.03 sec
 13 : 0 3 3 3 3 3 3 3 2 2 1 1 2 34                                        0    54      0.03 sec
 14 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 32                                      0    54      0.03 sec
 15 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 30                                    0    54      0.03 sec
 16 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 27                                  0    54      0.03 sec
 17 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 25                                0    54      0.03 sec
 18 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 2 23                              0    54      0.03 sec
 19 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 2 1 22                            0    54      0.04 sec
 20 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 2 1 2 20                          0    54      0.04 sec
 21 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 2 1 2 2 18                        0    54      0.04 sec
 22 : 0 3 3 3 3 3 3 3 2 2 1 1 2 2 2 3 2 2 1 2 2 2 16                      0    54      0.04 sec
 23 : ... 3 3 3 6 12 28 35 34 22 12 10 14 22 35 77 102 94 148 200 201   121    55      0.29 sec
 24 : ... 3 3 3 3 3 4 7 9 13 18 18 7 6 7 10 22 35 29 22 32 58 186 127     0    55      0.32 sec
 25 : ... 3 4 7 9 13 18 18 7 8 14 25 42 87 90 110 128 174 328 436 288   112    55      0.66 sec
 26 : ... 4 7 9 13 18 18 7 7 12 13 18 24 23 16 29 48 127 194 299 159     22    55      0.73 sec
 27 : ... 9 13 18 18 7 7 12 13 17 23 21 14 22 45 116 153 238 206 112     41    55      0.78 sec
 28 : ... 7 12 15 30 92 222 433 716 932 1003 1104 996 1019 1400 1117    461    55      6.43 sec
 29 : ... 15 12 6 7 12 12 11 20 46 76 133 83 85 70 103 66 146 431 416     0    55      6.58 sec
 30 : ... 6 7 12 12 11 20 44 75 128 78 85 70 103 65 145 427 316 100       0    55      6.64 sec
 31 : ... 6 7 12 12 11 20 43 75 126 78 85 70 103 65 145 427 316 61 39     0    55      6.69 sec
 32 : ... 259 357 422 493 630 635 656 611 628 929 1277 987 533 316      545    55     10.02 sec
 33 : ... 9 10 12 9 10 13 10 10 6 10 11 22 20 14 8 6 30 22 26 27 585      0    55     10.12 sec
 34 : ... 10 12 9 10 13 10 10 6 10 11 22 20 14 8 6 30 22 26 27 25 560     0    55     10.14 sec
 35 : ... 12 9 10 13 10 10 6 10 11 22 20 14 8 6 30 22 26 27 25 32 527     0    55     10.16 sec
 36 : ... 9 10 13 10 10 6 10 11 22 20 14 8 6 30 22 26 27 25 32 95 432     0    55     10.18 sec
 37 : ... 13 10 10 6 10 11 22 20 14 8 6 30 22 26 27 25 33 95 118 317      5    55     10.20 sec
 38 : ... 10 10 6 10 11 22 20 14 8 6 30 22 26 27 25 32 95 119 163 158     3    55     10.22 sec
 39 : ... 10 6 10 11 22 20 14 8 6 30 22 26 27 25 32 95 119 161 83 79      3    55     10.25 sec
 40 : ... 6 10 11 22 20 14 8 6 30 22 26 27 25 32 95 119 161 81 40 39      0    55     10.27 sec
 41 : ... 22 20 14 8 6 30 22 26 27 25 33 97 139 184 148 114 145 111      58    55     10.39 sec
 42 : ... 22 20 14 8 6 30 22 25 23 19 26 71 62 95 101 130 195 277 303    89    55     10.59 sec
 43 : ... 20 14 8 6 24 13 11 16 19 25 50 52 86 101 83 103 109 161 202     0    55     10.64 sec
 44 : ... 14 8 6 24 13 11 16 19 25 50 52 86 101 83 103 109 161 80 122     0    55     10.67 sec
