File: ./hwmcc15/power2eq32768.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc15/power2eq32768.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 10:21:13 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc15/power2eq32768.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 1                                                                 1     1      0.00 sec
  2 : 0 2 2                                                               2     3      0.00 sec
  3 : 0 1 1 1                                                             0     3      0.00 sec
  4 : 0 1 1 2 2                                                           3     5      0.01 sec
  5 : 0 1 1 1 1 1                                                         0     5      0.01 sec
  6 : 0 1 1 1 1 2 2                                                       3     6      0.01 sec
  7 : 0 1 1 1 1 1 1 1                                                     0     6      0.01 sec
  8 : 0 1 1 1 1 1 1 2 2                                                   3     7      0.01 sec
  9 : 0 1 1 1 1 1 1 1 1 1                                                 0     7      0.01 sec
 10 : 0 1 1 1 1 1 1 1 1 2 2                                               5     8      0.01 sec
 11 : 0 1 1 1 1 1 1 1 1 1 1 1                                             0     8      0.01 sec
 12 : 0 1 1 1 1 1 1 1 1 1 1 2 2                                           3     8      0.01 sec
 13 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1                                         0     8      0.02 sec
 14 : 0 1 1 1 1 1 1 1 1 1 1 1 1 2 2                                       5     9      0.02 sec
 15 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                                     0     9      0.02 sec
 16 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2                                   3     9      0.02 sec
 17 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                                 0     9      0.02 sec
 18 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2                               9    10      0.02 sec
 19 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                             0    10      0.02 sec
 20 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2                           3    10      0.03 sec
 21 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                         0    10      0.03 sec
 22 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2                       5    10      0.03 sec
 23 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                     0    10      0.03 sec
 24 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2                   3    10      0.03 sec
 25 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1                 0    10      0.03 sec
 26 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2              17    11      0.04 sec
 27 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1             0    11      0.04 sec
 28 : 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2           3    11      0.04 sec
