File: ./hwmcc13/single/6s292rb024.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc13/single/6s292rb024.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 12:56:46 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc13/single/6s292rb024.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     2      0.01 sec
  2 : 0 14 25                                                             6    29      0.01 sec
  3 : 0 4 3 22                                                            0    29      0.01 sec
  4 : 0 4 3 2 20                                                          0    29      0.01 sec
  5 : 0 4 4 8 16 24                                                       6    32      0.02 sec
  6 : 0 4 4 8 16 41 42                                                   22    64      0.03 sec
  7 : 0 4 4 7 15 8 34 45                                                  6    67      0.03 sec
  8 : 0 4 4 7 15 2 2 3 78                                                 0    67      0.03 sec
  9 : 0 4 4 7 15 2 2 3 2 76                                               0    67      0.03 sec
 10 : 0 4 4 7 15 2 2 3 2 4 72                                             0    67      0.04 sec
 11 : 0 4 4 7 15 2 2 3 2 4 19 55                                          2    67      0.04 sec
 12 : 0 4 4 7 15 22 21 22 17 10 8 14 95                                  26   113      0.07 sec
 13 : 0 4 3 5 12 2 2 2 3 3 2 2 2 134                                      0   113      0.07 sec
 14 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 131                                    0   113      0.07 sec
 15 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 129                                  0   113      0.08 sec
 16 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 127                                0   113      0.08 sec
 17 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 125                              0   113      0.08 sec
 18 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 123                            0   113      0.08 sec
 19 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 121                          0   113      0.09 sec
 20 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 118                        0   113      0.09 sec
 21 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 116                      0   113      0.09 sec
 22 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 114                    0   113      0.10 sec
 23 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 110                  0   113      0.10 sec
 24 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 2 108                0   113      0.10 sec
 25 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 2 5 103              0   113      0.11 sec
 26 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 2 5 2 101            0   113      0.11 sec
 27 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 2 5 2 4 97           0   113      0.12 sec
 28 : 0 4 3 5 12 2 2 2 3 3 2 2 2 3 2 2 2 2 2 3 2 2 4 2 5 2 4 4 93         0   113      0.12 sec
 29 : ... 23 31 30 25 24 37 41 39 44 60 119 114 126 119 118 81 57 767   144   196      1.98 sec
 30 : ... 10 11 15 8 6 5 7 9 13 10 11 14 16 17 20 29 21 19 14 30 819      0   196      2.06 sec
 31 : ... 11 15 8 6 5 7 9 13 10 11 13 13 17 20 28 21 19 14 29 38 781      0   196      2.09 sec
 32 : ... 15 8 6 5 7 9 13 10 11 13 11 16 19 27 22 20 14 28 34 46 740      0   196      2.13 sec
 33 : ... 8 6 5 7 9 13 10 11 13 11 16 19 27 22 20 14 28 34 46 34 703      0   196      2.17 sec
 34 : ... 6 5 7 9 13 10 11 13 11 16 19 27 22 20 14 28 30 42 38 40 664     0   196      2.21 sec
 35 : ... 7 9 13 10 11 13 11 16 19 27 22 20 14 28 30 42 38 40 19 645      0   196      2.25 sec
 36 : ... 9 13 10 11 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 654      0   196      2.29 sec
 37 : ... 13 10 11 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 2 652      0   196      2.32 sec
 38 : ... 10 11 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 2 2 650       0   196      2.36 sec
 39 : ... 10 11 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 2 2 3 647     0   196      2.39 sec
 40 : ... 11 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 2 2 3 3 644      0   196      2.43 sec
 41 : ... 13 11 16 19 27 22 20 14 28 30 38 30 36 15 5 2 2 3 3 3 641       0   196      2.46 sec
 42 : ... 13 11 16 19 27 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 635     0   196      2.49 sec
 43 : ... 11 16 19 27 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 8 626      0   196      2.52 sec
 44 : ... 30 29 24 38 40 49 41 48 27 18 15 16 17 18 18 22 24 23 656      36   196      2.66 sec
 45 : ... 15 17 25 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 8 2 5 696     0   196      2.70 sec
 46 : ... 17 25 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 8 2 5 2 694      0   196      2.74 sec
 47 : ... 25 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 8 2 6 4 9 694       5   199      2.78 sec
 48 : ... 22 20 14 27 30 38 30 36 15 5 2 2 3 3 3 6 8 2 5 2 4 39 660       2   199      2.81 sec
 49 : ... 51 42 49 28 19 15 16 17 18 18 22 32 51 71 82 98 124 144 886    73   209      3.57 sec
 50 : ... 10 11 7 8 6 6 25 30 6 4 5 2 4 3 4 7 12 6 8 8 7 14 16 39 861     0   209      3.64 sec
 51 : ... 11 7 8 6 6 25 30 6 4 5 2 4 3 4 7 12 6 8 8 7 13 16 36 30 834     0   209      3.67 sec
 52 : ... 7 8 6 6 25 30 6 4 5 2 4 3 4 7 12 6 8 8 7 13 16 36 30 17 817     0   209      3.70 sec
 53 : ... 6 6 25 30 6 4 5 2 4 3 4 7 12 6 8 8 7 14 18 39 34 23 28 807     13   209      3.75 sec
 54 : ... 6 25 30 6 4 5 2 4 3 4 7 12 6 8 8 7 13 16 36 28 15 9 22 812      0   209      3.79 sec
