File: ./hwmcc24/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p027.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc24/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p027.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 08:31:04 PM CST
----------------------------------------
ABC command line: "&r ./hwmcc24/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p027.aig; &put; fold; pdr -v".

Warning: The last 22 outputs are interpreted as constraints.
Converted 5 1-valued FFs and 258 DC-valued FFs.
Warning: The number of inputs does not match the number of input names.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 2                                                                 1     2      0.00 sec
  2 : 0 12 17                                                             3    26      0.01 sec
  3 : 0 12 20 35                                                          8    48      0.02 sec
  4 : 0 10 17 10 24                                                       0    48      0.02 sec
  5 : 0 10 17 10 3 21                                                     0    48      0.03 sec
  6 : 0 10 17 10 3 3 18                                                   0    48      0.03 sec
  7 : 0 10 17 15 25 34 53 90                                             30    53      0.14 sec
  8 : 0 9 15 11 16 28 39 39 58                                            0    53      0.15 sec
  9 : 0 11 19 33 102 131 158 153 116 218                                 59    61      0.67 sec
 10 : 0 11 19 31 42 63 68 55 34 29 200                                    0    61      0.69 sec
 11 : 0 11 19 31 43 63 64 55 39 30 31 194                                13    62      0.82 sec
 12 : 0 11 19 31 38 62 63 53 33 25 19 9 179                               0    62      0.85 sec
 13 : 0 11 19 31 38 62 63 53 33 25 19 9 22 157                            0    62      0.88 sec
 14 : 0 11 19 31 38 62 63 53 33 25 19 9 22 66 91                          0    62      0.90 sec
 15 : 0 11 19 31 38 62 63 53 33 25 19 9 22 68 30 75                       4    62      0.94 sec
 16 : 0 11 19 31 38 62 63 53 33 25 19 9 22 41 32 5 88                     0    62      0.97 sec
 17 : 0 11 19 31 38 62 63 53 33 25 19 9 22 41 32 5 3 85                   0    62      1.00 sec
 18 : 0 11 19 31 38 62 63 53 33 25 19 9 22 42 42 24 33 66 175            21    67      1.19 sec
 19 : ... 37 40 66 70 59 80 68 65 90 131 140 127 99 129 297 366 643     125   121      2.83 sec
 20 : ... 23 37 39 63 59 56 58 53 67 46 80 89 60 45 70 87 168 199 601    42   122      3.19 sec
 21 : ... 36 38 59 54 52 58 48 49 48 45 34 29 48 72 59 51 64 121 616      0   122      3.30 sec
 22 : ... 38 58 55 52 57 49 49 48 45 34 29 48 73 60 52 73 133 179 497    16   122      3.46 sec
 23 : ... 52 57 50 61 68 67 69 59 84 123 121 109 125 125 226 336 731     46   129      4.71 sec
 24 : ... 49 59 48 54 56 53 54 48 56 90 73 63 75 55 129 238 133 562       0   129      4.84 sec
 25 : ... 59 48 54 56 53 54 48 56 90 73 63 75 55 129 234 129 45 522       0   129      4.95 sec
 26 : ... 48 54 56 53 54 48 56 91 73 63 75 55 129 234 128 45 12 510       0   129      5.06 sec
 27 : ... 199 181 214 257 228 223 213 203 313 487 369 307 257 140 731   213   150      9.10 sec
 28 : ... 84 86 96 111 114 100 98 94 93 153 217 161 111 100 97 52 732     0   150      9.48 sec
 29 : ... 86 96 110 114 100 98 94 93 153 217 160 106 101 97 51 49 683     0   150      9.72 sec
 30 : ... 96 110 114 100 98 94 93 153 217 160 106 101 97 51 49 48 635     0   150      9.95 sec
 31 : ... 110 114 100 98 92 93 153 217 160 106 101 97 51 49 48 35 597     0   150     10.13 sec
 32 : ... 114 100 98 92 93 153 217 160 106 101 97 51 49 48 35 9 587       0   150     10.33 sec
 33 : ... 103 99 94 95 155 225 168 127 122 128 80 68 69 63 27 26 687     48   162     10.94 sec
 34 : ... 98 95 94 152 226 161 102 103 85 78 48 53 39 23 37 37 693       20   162     11.24 sec
 35 : ... 98 94 94 152 225 162 102 98 84 58 42 50 35 16 33 32 33 663      0   162     11.46 sec
 36 : ... 94 94 152 225 162 102 98 84 58 42 50 35 16 33 32 33 10 653      0   162     11.67 sec
 37 : ... 94 152 225 162 102 98 84 58 42 50 35 16 33 32 33 10 3 650       0   162     11.91 sec
 38 : ... 153 227 172 114 118 96 67 54 58 46 30 53 52 64 39 26 30 707    51   162     12.48 sec
 39 : ... 227 167 106 97 83 59 43 55 38 19 15 17 28 13 17 29 31 730       0   162     12.72 sec
 40 : ... 167 106 97 83 59 43 55 38 19 15 17 26 13 16 29 31 44 686        0   162     12.97 sec
 41 : ... 114 106 93 72 53 69 54 38 33 28 42 30 36 49 49 61 41 796       32   162     13.64 sec
 42 : ... 110 100 86 58 44 58 42 24 15 17 12 16 22 29 41 44 29 12 791     0   162     13.90 sec
 43 : ... 100 86 58 44 56 42 24 15 17 12 15 22 29 41 44 29 12 3 787       0   162     14.15 sec
 44 : ... 634 604 549 550 510 529 506 478 453 399 322 259 207 1184      331   171     38.45 sec
 45 : ... 147 135 141 147 126 108 144 119 157 117 167 119 110 1156        0   171     40.37 sec
 46 : ... 458 420 277 237 216 287 261 320 277 322 256 223 177 1514      437   185     56.27 sec
 47 : ... 226 209 157 140 114 109 90 106 96 200 129 122 113 92 1388       0   185     57.83 sec
 48 : ... 208 157 140 113 109 90 106 96 200 129 122 113 89 60 1327        0   185     58.57 sec
 49 : ... 208 157 140 113 109 90 106 96 200 129 122 113 89 60 40 1287     0   185     59.30 sec
 50 : ... 157 140 113 109 90 105 96 200 129 122 113 89 61 40 26 1258      0   185     59.97 sec
 51 : ... 140 113 109 90 105 96 200 129 122 113 89 61 40 26 23 1235       0   185     60.66 sec
 52 : ... 113 109 90 105 96 200 129 122 113 89 61 40 26 23 20 1213        0   185     61.37 sec
 53 : ... 113 109 90 105 96 200 129 122 113 89 61 40 26 23 20 17 1196     0   185     62.04 sec
 54 : ... 109 90 105 96 200 129 122 113 89 61 40 26 23 20 17 43 1153      0   185     62.72 sec
 55 : ... 92 105 96 200 129 122 113 89 61 40 26 23 20 17 43 17 1136       0   185     63.44 sec
 56 : ... 102 96 200 129 122 113 89 61 40 29 26 20 17 43 17 19 1117       0   185     64.13 sec
 57 : ... 96 200 129 122 113 89 61 40 29 26 20 17 43 17 19 18 1099        0   185     64.80 sec
 58 : ... 96 200 129 122 113 89 61 40 27 26 22 17 43 17 19 18 14 1085     0   185     65.49 sec
 59 : ... 200 129 122 113 89 61 40 26 26 23 17 43 17 19 18 14 17 1068     0   185     66.19 sec
 60 : ... 129 122 113 89 61 40 26 26 23 17 43 17 19 18 14 17 21 1047      0   185     66.87 sec
