File: ./hwmcc15/bob12s08.aig
Command: ~/coding_env/abc/abc -c "&r ./hwmcc15/bob12s08.aig; &put; fold; pdr -v"
Started at: Fri 11 Apr 2025 10:32:24 AM CST
----------------------------------------
ABC command line: "&r ./hwmcc15/bob12s08.aig; &put; fold; pdr -v".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 213                                                               1   213      0.04 sec
  2 : 0 224 295                                                           7   300      0.09 sec
  3 : 0 8 156 241                                                         5   307      0.13 sec
  4 : 0 8 142 120 367                                                     6   372      0.26 sec
  5 : 0 8 150 25 377 258                                                  5   380      0.41 sec
  6 : 0 8 202 24 50 178 576                                               6   558      0.93 sec
  7 : 0 8 202 21 18 137 373 495                                           5   558      1.19 sec
  8 : 0 8 202 21 26 157 177 506 841                                      14   686      2.58 sec
  9 : 0 8 202 21 26 154 265 408 976 722                                  43   806      4.89 sec
 10 : 0 8 202 21 26 154 72 139 170 376 762                                6   806      5.37 sec
 11 : 0 8 202 21 29 157 73 140 141 155 629 644                           12   814      6.10 sec
 12 : 0 8 202 21 27 156 70 134 127 144 164 581 705                       19   814      6.95 sec
 13 : 0 8 202 21 27 156 69 134 99 84 95 60 586 676                       26   814      7.70 sec
 14 : 0 8 202 21 26 152 68 131 92 62 63 31 60 265 883                     5   814      8.10 sec
 15 : 0 8 202 21 26 152 69 133 93 60 67 35 64 61 278 863                 13   814      8.53 sec
 16 : 0 8 202 21 26 152 69 133 93 63 66 34 29 27 40 753 559              22   814      9.21 sec
 17 : 0 8 202 21 26 152 68 131 87 56 58 29 14 10 10 7 6 1125              0   814      9.50 sec
 18 : 0 8 202 21 26 152 68 131 87 56 58 29 14 10 10 7 6 173 960           4   814      9.73 sec
 19 : 0 8 202 21 26 152 68 131 87 56 58 29 14 10 10 7 6 7 15 1112         3   814      9.94 sec
 20 : ... 8 202 21 26 152 68 131 87 56 58 29 14 10 10 7 6 7 7 6 1111      0   814     10.12 sec
 21 : ... 26 152 68 131 88 59 61 32 17 14 19 16 12 14 18 17 222 921      28   815     10.53 sec
 22 : ... 25 151 68 130 88 57 58 32 14 8 11 10 5 10 12 8 15 658 629       8   815     10.95 sec
 23 : ... 21 25 151 68 130 88 57 58 32 14 8 11 9 4 9 9 7 7 11 612 673     8   815     11.38 sec
 24 : ... 25 151 68 130 88 57 58 32 14 8 11 9 4 9 7 6 7 9 17 28 1129     14   815     11.72 sec
 25 : ... 25 151 68 130 88 57 58 32 14 8 11 9 4 9 7 6 3 2 7 8 14 1135     3   815     11.94 sec
 26 : ... 151 68 130 88 57 58 32 14 8 11 9 4 9 7 6 3 2 7 8 4 2 1140       0   815     12.13 sec
 27 : ... 68 130 88 58 58 33 17 9 11 9 4 9 7 6 3 2 7 9 6 4 17 1136       29   816     12.38 sec
 28 : ... 68 130 85 56 57 29 13 7 10 8 3 7 5 4 3 2 3 2 6 3 3 4 1147       0   816     12.58 sec
 29 : ... 68 130 85 56 57 29 13 7 10 8 3 7 5 4 3 2 3 2 6 3 3 4 4 1143     0   816     12.78 sec
 30 : ... 130 85 56 57 29 13 7 10 8 3 7 5 4 3 2 3 2 6 3 3 4 4 4 1139      0   816     12.97 sec
 31 : ... 56 57 29 13 7 10 8 3 8 6 7 6 4 4 3 6 5 11 13 12 16 37 1131     37   816     13.33 sec
 32 : ... 85 56 57 29 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 1154      0   816     13.54 sec
 33 : ... 56 57 29 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 1152       0   816     13.74 sec
 34 : ... 56 57 29 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 8 1144     0   816     13.93 sec
 35 : ... 57 29 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 8 13 1135     3   816     14.13 sec
 36 : ... 29 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 8 4 3 1139       0   816     14.32 sec
 37 : ... 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 14 16 14 40 1135      16   817     14.64 sec
 38 : ... 13 7 10 7 2 7 5 4 2 3 2 2 6 5 8 4 5 2 4 1 2 4 3 2 3 3 1154      0   817     14.84 sec
